翼型实验数据

实验日期：2015年05月25日10:23:57
大气压(kPa)：100.1400  温度(℃)：25.60  密度： 1.16793kg/m^3
来流风速: 20.48m/s  攻角：19.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3768kPa 来流静压：100.1317kPa 来流动压：245.0Pa
升力系数：1.3608 -0.0766 -0.0766   阻力系数： 0.2225

力矩系数：-0.0074 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.98860     -3.98462    001   0.00000
001     -1.17510     -4.74334    002   0.00050
002     -1.20450     -4.86294    003   0.00125
003     -1.24030     -5.00858    004   0.00250
004     -1.27530     -5.15097    005   0.00500
005     -1.25430     -5.06554    006   0.00750
006     -1.18830     -4.79704    007   0.01000
007     -1.16700     -4.71039    008   0.01500
008     -1.05230     -4.24377    009   0.02500
009     -0.89280     -3.59489    010   0.05000
010     -0.62900     -2.52170    012   0.10000
011     -0.55420     -2.21740    013   0.12500
012     -0.49190     -1.96396    014   0.15000
013     -0.44410     -1.76950    015   0.17500
014     -0.36510     -1.44811    016   0.20000
015     -0.34720     -1.37529    017   0.22500
016     -0.24530     -0.96074    019   0.27500
017     -0.16120     -0.61861    021   0.32500
018     -0.14650     -0.55881    022   0.35000
019     -0.14100     -0.53643    023   0.37500
020     -0.14500     -0.55270    024   0.40000
021     -0.13960     -0.53074    025   0.42500
022     -0.13900     -0.52829    026   0.45000
023     -0.13970     -0.53114    027   0.47500
024     -0.13870     -0.52707    028   0.50000
025     -0.13780     -0.52341    029   0.52500
026     -0.14170     -0.53928    030   0.55000
027     -0.14170     -0.53928    031   0.57500
028     -0.14470     -0.55148    032   0.60000
029     -0.15000     -0.57304    033   0.62500
030     -0.15010     -0.57345    034   0.65000
031     -0.15230     -0.58240    035   0.67500
032     -0.15320     -0.58606    036   0.70000
033     -0.15420     -0.59013    038   0.75000
034     -0.15400     -0.58932    040   0.80000
035     -0.15220     -0.58199    041   0.82500
036     -0.15860     -0.60803    042   0.85000
037     -0.15320     -0.58606    043   0.87500
038     -0.15400     -0.58932    044   0.90000
039     -0.15250     -0.58321    045   0.92500
040     -0.15220     -0.58199    046   0.95000
041     -0.14450     -0.55067    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.81460     -3.27676    096    0.00000
001     -0.52660     -2.10512    095    0.00050
002     -0.32360     -1.27928    094    0.00125
003     -0.17910     -0.69143    093    0.00250
004     -0.07520     -0.26874    092    0.00500
005     0.03440     0.17713    091    0.00750
006     0.11250     0.49485    090    0.01000
007     0.21180     0.89882    089    0.01500
008     0.23560     0.99565    088    0.02500
009     0.24450     1.03185    087    0.05000
010     0.22810     0.96514    086    0.07500
011     0.17770     0.76010    084    0.12500
012     0.15420     0.66450    083    0.15000
013     0.13470     0.58517    082    0.17500
014     0.11810     0.51764    081    0.20000
015     0.09340     0.41715    080    0.22500
016     0.08440     0.38054    079    0.25000
017     0.06340     0.29511    078    0.27500
018     0.05350     0.25483    077    0.30000
019     0.04240     0.20967    076    0.32500
020     0.01430     0.09536    075    0.35000
021     0.01650     0.10431    074    0.37500
022     0.01620     0.10309    073    0.40000
023     0.01200     0.08600    072    0.42500
024     0.00580     0.06078    071    0.45000
025     0.00350     0.05142    070    0.47500
026     0.00660     0.06403    069    0.50000
027     0.01610     0.10268    068    0.52500
028     0.01290     0.08966    067    0.55000
029     0.01900     0.11448    066    0.57500
030     0.02450     0.13685    065    0.60000
031     0.02560     0.14133    064    0.62500
032     0.02470     0.13767    063    0.65000
033     0.03290     0.17103    062    0.67500
034     0.03770     0.19055    061    0.70000
035     0.04200     0.20805    060    0.72500
036     0.05100     0.24466    059    0.75000
037     0.05750     0.27110    056    0.82500
038     0.05850     0.27517    055    0.85000
039     0.04780     0.23164    054    0.87500
040     0.04020     0.20072    053    0.90000
041     0.02720     0.14784    052    0.92500
042     -0.00550     0.01481    051    0.95000
043     -0.03600     -0.10927    050    0.97500
044     -0.14850     -0.56694    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.23950     1.01151     129    0.06250
001     0.24020     1.01436     130    0.08750
002     0.23760     1.00378     131    0.11250
003     0.24330     1.02697     132    0.13750
004     0.23920     1.01029     133    0.16250
005     0.23690     1.00094     134    0.18750
006     0.24190     1.02128     135    0.21250
007     0.24090     1.01721     136    0.23750
008     0.23940     1.01111     137    0.26250
009     0.24210     1.02209     138    0.28750
010     0.23940     1.01111     139    0.31250
011     0.24060     1.01599     140    0.33750
012     0.24130     1.01884     141    0.36250
013     0.24240     1.02331     142    0.38750
014     0.24340     1.02738     143    0.41250
015     0.23980     1.01273     144    0.43750
016     0.24210     1.02209     145    0.45250
017     0.24040     1.01517     146    0.46750
018     0.23980     1.01273     147    0.48250
019     0.24350     1.02779     148    0.49750
020     0.23960     1.01192     149    0.51250
021     0.23840     1.00704     150    0.52750
022     0.22720     0.96147     151    0.54250
023     0.24380     1.02901     152    0.55750
024     0.24090     1.01721     153    0.57250
025     0.24190     1.02128     154    0.58750
026     0.24070     1.01639     155    0.60250
027     0.24190     1.02128     156    0.61750
028     0.24220     1.02250     157    0.63250
029     0.23800     1.00541     158    0.64750
030     0.23990     1.01314     159    0.66250
031     0.23320     0.98588     160    0.67750
032     0.23080     0.97612     161    0.69250
033     0.22280     0.94357     162    0.70750
034     0.22250     0.94235     163    0.72250
035     0.21840     0.92567     164    0.73750
036     0.19700     0.83862     165    0.74750
