翼型实验数据

实验日期：2015年05月25日10:13:04
大气压(kPa)：100.1400  温度(℃)：25.20  密度： 1.16950kg/m^3
来流风速: 20.62m/s  攻角：3.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3684kPa 来流静压：100.1197kPa 来流动压：248.7Pa
升力系数：0.9318 -0.0004 -0.0004   阻力系数： 0.0083

力矩系数：-0.0853 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.09370     0.45845    001   0.00000
001     -0.00020     0.08093    002   0.00050
002     -0.05160     -0.12572    003   0.00125
003     -0.11080     -0.36373    004   0.00250
004     -0.19170     -0.68898    005   0.00500
005     -0.22230     -0.81200    006   0.00750
006     -0.26820     -0.99654    007   0.01000
007     -0.31900     -1.20078    008   0.01500
008     -0.30860     -1.15897    009   0.02500
009     -0.31910     -1.20118    010   0.05000
010     -0.33050     -1.24701    012   0.10000
011     -0.33670     -1.27194    013   0.12500
012     -0.34250     -1.29526    014   0.15000
013     -0.35240     -1.33506    015   0.17500
014     -0.33080     -1.24822    016   0.20000
015     -0.36320     -1.37848    017   0.22500
016     -0.37060     -1.40823    019   0.27500
017     -0.36610     -1.39014    021   0.32500
018     -0.36210     -1.37406    022   0.35000
019     -0.35180     -1.33265    023   0.37500
020     -0.34920     -1.32220    024   0.40000
021     -0.33350     -1.25908    025   0.42500
022     -0.32060     -1.20721    026   0.45000
023     -0.31200     -1.17264    027   0.47500
024     -0.30250     -1.13444    028   0.50000
025     -0.28570     -1.06690    029   0.52500
026     -0.21720     -0.79150    030   0.55000
027     -0.21070     -0.76537    031   0.57500
028     -0.19890     -0.71793    032   0.60000
029     -0.18220     -0.65079    033   0.62500
030     -0.17110     -0.60616    034   0.65000
031     -0.15690     -0.54907    035   0.67500
032     -0.14210     -0.48957    036   0.70000
033     -0.11400     -0.37659    038   0.75000
034     -0.08820     -0.27287    040   0.80000
035     -0.07520     -0.22060    041   0.82500
036     -0.07000     -0.19969    042   0.85000
037     -0.05280     -0.13054    043   0.87500
038     -0.04700     -0.10722    044   0.90000
039     -0.03330     -0.05214    045   0.92500
040     -0.02400     -0.01475    046   0.95000
041     0.00580     0.10505    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.15550     0.70691    096    0.00000
001     0.21210     0.93447    095    0.00050
002     0.22950     1.00442    094    0.00125
003     0.23210     1.01488    093    0.00250
004     0.23080     1.00965    092    0.00500
005     0.21370     0.94090    091    0.00750
006     0.18910     0.84200    090    0.01000
007     0.14840     0.67837    089    0.01500
008     0.11380     0.53926    088    0.02500
009     0.07930     0.40055    087    0.05000
010     0.03850     0.23652    086    0.07500
011     -0.01410     0.02505    084    0.12500
012     -0.03170     -0.04571    083    0.15000
013     -0.04360     -0.09356    082    0.17500
014     -0.05380     -0.13456    081    0.20000
015     -0.06940     -0.19728    080    0.22500
016     -0.07280     -0.21095    079    0.25000
017     -0.08090     -0.24352    078    0.27500
018     -0.07900     -0.23588    077    0.30000
019     -0.08030     -0.24110    076    0.32500
020     -0.09840     -0.31387    075    0.35000
021     -0.08630     -0.26523    074    0.37500
022     -0.07630     -0.22502    073    0.40000
023     -0.07040     -0.20130    072    0.42500
024     -0.06620     -0.18442    071    0.45000
025     -0.06040     -0.16110    070    0.47500
026     -0.05350     -0.13336    069    0.50000
027     -0.04740     -0.10883    068    0.52500
028     -0.04910     -0.11567    067    0.55000
029     0.00170     0.08857    066    0.57500
030     0.00760     0.11229    065    0.60000
031     0.01310     0.13440    064    0.62500
032     0.01590     0.14566    063    0.65000
033     0.02980     0.20154    062    0.67500
034     0.04110     0.24697    061    0.70000
035     0.05240     0.29241    060    0.72500
036     0.05970     0.32175    059    0.75000
037     0.07270     0.37402    056    0.82500
038     0.07780     0.39452    055    0.85000
039     0.07500     0.38327    054    0.87500
040     0.07580     0.38648    053    0.90000
041     0.07030     0.36437    052    0.92500
042     0.05760     0.31331    051    0.95000
043     0.04980     0.28195    050    0.97500
044     0.01880     0.15732    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.23000     1.00643     129    0.06250
001     0.23190     1.01407     130    0.08750
002     0.22990     1.00603     131    0.11250
003     0.23380     1.02171     132    0.13750
004     0.23080     1.00965     133    0.16250
005     0.22750     0.99638     134    0.18750
006     0.23320     1.01930     135    0.21250
007     0.23290     1.01809     136    0.23750
008     0.23060     1.00884     137    0.26250
009     0.23320     1.01930     138    0.28750
010     0.23070     1.00925     139    0.31250
011     0.23290     1.01809     140    0.33750
012     0.23370     1.02131     141    0.36250
013     0.23530     1.02774     142    0.38750
014     0.23360     1.02091     143    0.41250
015     0.23140     1.01206     144    0.43750
016     0.23260     1.01689     145    0.45250
017     0.23260     1.01689     146    0.46750
018     0.23030     1.00764     147    0.48250
019     0.23320     1.01930     148    0.49750
020     0.23080     1.00965     149    0.51250
021     0.23410     1.02292     150    0.52750
022     0.21870     0.96100     151    0.54250
023     0.23510     1.02694     152    0.55750
024     0.23130     1.01166     153    0.57250
025     0.23270     1.01729     154    0.58750
026     0.23260     1.01689     155    0.60250
027     0.23410     1.02292     156    0.61750
028     0.23370     1.02131     157    0.63250
029     0.22950     1.00442     158    0.64750
030     0.23280     1.01769     159    0.66250
031     0.23080     1.00965     160    0.67750
032     0.23150     1.01246     161    0.69250
033     0.22600     0.99035     162    0.70750
034     0.23070     1.00925     163    0.72250
035     0.23010     1.00683     164    0.73750
036     0.21840     0.95980     165    0.74750
037     0.23000     1.00643     166    0.75750
038     0.23010     1.00683     167    0.76750
039     0.22700     0.99437     168    0.77750
040     0.23020     1.00724     169    0.78750
041     0.22930     1.00362     170    0.79750
042     0.23440     1.02412     171    0.80750
043     0.23510     1.02694     172    0.81750
044     0.22730     0.99558     173    0.82750
045     0.22900     1.00241     174    0.83750
046     0.23410     1.02292     175    0.84750
047     0.23060     1.00884     176    0.85750
048     0.22990     1.00603     177    0.86750
049     0.23120     1.01126     178    0.87750
050     0.23250     1.01648     179    0.88750
051     0.22890     1.00201     180    0.89750
052     0.22340     0.97990     181    0.90750
053     0.21000     0.92602     182    0.91750
054     0.19050     0.84763     183    0.92750
055     0.18180     0.81265     184    0.93750
056     0.18460     0.82391     185    0.94750
057     0.20380     0.90110     186    0.95750
058     0.20970     0.92482     187    0.96750
059     0.21810     0.95859     188    0.97750
060     0.22820     0.99920     189    0.98750
061     0.22460     0.98472     190    0.99750
062     0.23100     1.01045     191    1.00750
063     0.23260     1.01689     192    1.01750
064     0.22960     1.00482     193    1.02750
065     0.22760     0.99678     194    1.03750
066     0.23230     1.01568     195    1.04750
067     0.22770     0.99719     196    1.05750
068     0.23080     1.00965     197    1.06750
069     0.22960     1.00482     198    1.07750
070     0.23490     1.02613     199    1.08750
071     0.23090     1.01005     200    1.09750
072     0.22630     0.99156     201    1.10750
073     0.22810     0.99879     202    1.11750
074     0.22940     1.00402     203    1.12750
075     0.23020     1.00724     204    1.13750
076     0.23420     1.02332     205    1.15250
077     0.22990     1.00603     206    1.16750
078     0.22960     1.00482     207    1.18250
079     0.22760     0.99678     208    1.19750
080     0.22790     0.99799     209    1.21250
081     0.23070     1.00925     210    1.22750
082     0.22900     1.00241     211    1.24250
083     0.23060     1.00884     212    1.25750
084     0.23280     1.01769     213    1.27250
085     0.23050     1.00844     214    1.28750
086     0.23380     1.02171     215    1.30250
087     0.23080     1.00965     216    1.31750
088     0.23100     1.01045     217    1.33250
089     0.23290     1.01809     218    1.34750
090     0.23190     1.01407     219    1.36250
091     0.22720     0.99518     220    1.37750
092     0.23000     1.00643     221    1.39250
093     0.22890     1.00201     222    1.40750
094     0.23100     1.01045     223    1.42250
095     0.23210     1.01488     224    1.43750
096     0.23030     1.00764     225    1.46250
097     0.23380     1.02171     226    1.48750
098     0.23350     1.02050     227    1.51250
099     0.22900     1.00241     228    1.53750
100     0.22940     1.00402     229    1.56250
101     0.22910     1.00281     230    1.58750
102     0.23380     1.02171     231    1.61250
103     0.22160     0.97266     232    1.63750
104     0.23240     1.01608     233    1.66250
105     0.23520     1.02734     234    1.68750
106     0.22770     0.99719     235    1.71250
107     0.23030     1.00764     236    1.73750
108     0.22700     0.99437     237    1.76250
109     0.23110     1.01086     238    1.78750
110     0.23440     1.02412     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.01720     0.01258      241    0.62500
001     -0.02390     -0.01435      242    0.93750
002     -0.03130     -0.04410      243    1.25000
003     -0.01720     0.01258      244    1.56250
