翼型实验数据

实验日期：2015年05月25日10:21:43
大气压(kPa)：100.1400  温度(℃)：25.50  密度： 1.16832kg/m^3
来流风速: 20.40m/s  攻角：15.00  雷诺数：1.00E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3695kPa 来流静压：100.1265kPa 来流动压：243.1Pa
升力系数：1.4169 -0.0267 -0.0267   阻力系数： 0.0997

力矩系数：-0.0082 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.72240     -2.92235    001   0.00000
001     -0.90470     -3.67290    002   0.00050
002     -0.94730     -3.84829    003   0.00125
003     -1.00000     -4.06526    004   0.00250
004     -1.05930     -4.30940    005   0.00500
005     -1.05700     -4.29993    006   0.00750
006     -1.02590     -4.17189    007   0.01000
007     -1.02120     -4.15254    008   0.01500
008     -0.89040     -3.61402    009   0.02500
009     -0.84320     -3.41970    010   0.05000
010     -0.61200     -2.46782    012   0.10000
011     -0.56330     -2.26732    013   0.12500
012     -0.52250     -2.09935    014   0.15000
013     -0.49550     -1.98818    015   0.17500
014     -0.43290     -1.73045    016   0.20000
015     -0.43960     -1.75804    017   0.22500
016     -0.38750     -1.54354    019   0.27500
017     -0.32280     -1.27716    021   0.32500
018     -0.28670     -1.12854    022   0.35000
019     -0.24850     -0.97126    023   0.37500
020     -0.21680     -0.84075    024   0.40000
021     -0.17690     -0.67648    025   0.42500
022     -0.15140     -0.57149    026   0.45000
023     -0.13980     -0.52374    027   0.47500
024     -0.13340     -0.49739    028   0.50000
025     -0.13160     -0.48997    029   0.52500
026     -0.13420     -0.50068    030   0.55000
027     -0.13460     -0.50233    031   0.57500
028     -0.13640     -0.50974    032   0.60000
029     -0.14140     -0.53032    033   0.62500
030     -0.14040     -0.52621    034   0.65000
031     -0.14140     -0.53032    035   0.67500
032     -0.14180     -0.53197    036   0.70000
033     -0.14170     -0.53156    038   0.75000
034     -0.14000     -0.52456    040   0.80000
035     -0.13830     -0.51756    041   0.82500
036     -0.14560     -0.54761    042   0.85000
037     -0.14210     -0.53320    043   0.87500
038     -0.14440     -0.54267    044   0.90000
039     -0.14650     -0.55132    045   0.92500
040     -0.14970     -0.56449    046   0.95000
041     -0.14650     -0.55132    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.56240     -2.26362    096    0.00000
001     -0.31770     -1.25617    095    0.00050
002     -0.15550     -0.58837    094    0.00125
003     -0.03980     -0.11203    093    0.00250
004     0.03980     0.21569    092    0.00500
005     0.11930     0.54300    091    0.00750
006     0.17040     0.75339    090    0.01000
007     0.22990     0.99835    089    0.01500
008     0.23580     1.02264    088    0.02500
009     0.22930     0.99588    087    0.05000
010     0.20160     0.88184    086    0.07500
011     0.14420     0.64552    084    0.12500
012     0.12070     0.54877    083    0.15000
013     0.10240     0.47342    082    0.17500
014     0.08520     0.40261    081    0.20000
015     0.06220     0.30792    080    0.22500
016     0.05260     0.26839    079    0.25000
017     0.03390     0.19140    078    0.27500
018     0.02690     0.16258    077    0.30000
019     0.01760     0.12429    076    0.32500
020     -0.00880     0.01560    075    0.35000
021     -0.00540     0.02960    074    0.37500
022     -0.00290     0.03989    073    0.40000
