翼型实验数据

实验日期：2015年05月25日10:18:26
大气压(kPa)：100.1400  温度(℃)：25.40  密度： 1.16872kg/m^3
来流风速: 20.46m/s  攻角：11.00  雷诺数：1.00E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3665kPa 来流静压：100.1219kPa 来流动压：244.6Pa
升力系数：1.3804 -0.0079 -0.0079   阻力系数： 0.0404

力矩系数：-0.0229 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.45890     -1.80144    001   0.00000
001     -0.62710     -2.48906    002   0.00050
002     -0.67940     -2.70287    003   0.00125
003     -0.74210     -2.95920    004   0.00250
004     -0.81970     -3.27644    005   0.00500
005     -0.83060     -3.32100    006   0.00750
006     -0.83010     -3.31896    007   0.01000
007     -0.84500     -3.37987    008   0.01500
008     -0.74960     -2.98986    009   0.02500
009     -0.69470     -2.76542    010   0.05000
010     -0.58900     -2.33331    012   0.10000
011     -0.53510     -2.11296    013   0.12500
012     -0.49990     -1.96905    014   0.15000
013     -0.49220     -1.93757    015   0.17500
014     -0.44260     -1.73480    016   0.20000
015     -0.46440     -1.82392    017   0.22500
016     -0.43580     -1.70700    019   0.27500
017     -0.39840     -1.55411    021   0.32500
018     -0.37940     -1.47643    022   0.35000
019     -0.35200     -1.36442    023   0.37500
020     -0.33580     -1.29819    024   0.40000
021     -0.30180     -1.15919    025   0.42500
022     -0.26840     -1.02265    026   0.45000
023     -0.23850     -0.90041    027   0.47500
024     -0.20240     -0.75283    028   0.50000
025     -0.16930     -0.61751    029   0.52500
026     -0.14600     -0.52226    030   0.55000
027     -0.13100     -0.46094    031   0.57500
028     -0.12420     -0.43314    032   0.60000
029     -0.12470     -0.43518    033   0.62500
030     -0.12230     -0.42537    034   0.65000
031     -0.12260     -0.42660    035   0.67500
032     -0.12250     -0.42619    036   0.70000
033     -0.12310     -0.42864    038   0.75000
034     -0.12090     -0.41965    040   0.80000
035     -0.11580     -0.39880    041   0.82500
036     -0.12240     -0.42578    042   0.85000
037     -0.11690     -0.40330    043   0.87500
038     -0.11860     -0.41024    044   0.90000
039     -0.11950     -0.41392    045   0.92500
040     -0.12210     -0.42455    046   0.95000
041     -0.11780     -0.40697    048   0.99000

翼型下表面1
