翼型实验数据

实验日期：2015年05月25日10:25:21
大气压(kPa)：100.1400  温度(℃)：25.60  密度： 1.16793kg/m^3
来流风速: 20.39m/s  攻角：21.00  雷诺数：1.00E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3787kPa 来流静压：100.1358kPa 来流动压：242.9Pa
升力系数：1.3527 -0.1006 -0.1006   阻力系数： 0.2620

力矩系数：-0.0285 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.09290     -4.45209    001   0.00000
001     -1.27290     -5.18919    002   0.00050
002     -1.29320     -5.27232    003   0.00125
003     -1.31800     -5.37387    004   0.00250
004     -1.33640     -5.44922    005   0.00500
005     -1.30540     -5.32228    006   0.00750
006     -1.22460     -4.99140    007   0.01000
007     -1.20610     -4.91564    008   0.01500
008     -1.11250     -4.53235    009   0.02500
009     -0.76990     -3.12940    010   0.05000
010     -0.60240     -2.44349    012   0.10000
011     -0.51430     -2.08272    013   0.12500
012     -0.43880     -1.77355    014   0.15000
013     -0.37880     -1.52785    015   0.17500
014     -0.29080     -1.16749    016   0.20000
015     -0.25230     -1.00983    017   0.22500
016     -0.17080     -0.67609    019   0.27500
017     -0.15510     -0.61179    021   0.32500
018     -0.15260     -0.60156    022   0.35000
019     -0.15250     -0.60115    023   0.37500
020     -0.15860     -0.62613    024   0.40000
021     -0.15380     -0.60647    025   0.42500
022     -0.15280     -0.60238    026   0.45000
023     -0.15400     -0.60729    027   0.47500
024     -0.15400     -0.60729    028   0.50000
025     -0.15410     -0.60770    029   0.52500
026     -0.15680     -0.61876    030   0.55000
027     -0.15800     -0.62367    031   0.57500
028     -0.16090     -0.63554    032   0.60000
029     -0.16470     -0.65111    033   0.62500
030     -0.16480     -0.65152    034   0.65000
031     -0.16580     -0.65561    035   0.67500
032     -0.16640     -0.65807    036   0.70000
033     -0.16760     -0.66298    038   0.75000
034     -0.16590     -0.65602    040   0.80000
035     -0.16470     -0.65111    041   0.82500
036     -0.17040     -0.67445    042   0.85000
037     -0.16520     -0.65315    043   0.87500
038     -0.16580     -0.65561    044   0.90000
039     -0.16420     -0.64906    045   0.92500
040     -0.16450     -0.65029    046   0.95000
041     -0.15820     -0.62449    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.91690     -3.73137    096    0.00000
001     -0.61720     -2.50409    095    0.00050
002     -0.40120     -1.61957    094    0.00125
003     -0.24330     -0.97297    093    0.00250
004     -0.13130     -0.51433    092    0.00500
005     -0.01010     -0.01802    091    0.00750
006     0.07950     0.34889    090    0.01000
007     0.19750     0.83210    089    0.01500
008     0.23050     0.96724    088    0.02500
009     0.24660     1.03317    087    0.05000
010     0.23630     0.99099    086    0.07500
011     0.19100     0.80549    084    0.12500
012     0.16780     0.71048    083    0.15000
013     0.15020     0.63841    082    0.17500
014     0.13310     0.56839    081    0.20000
015     0.10830     0.46683    080    0.22500
016     0.09870     0.42752    079    0.25000
017     0.07750     0.34070    078    0.27500
018     0.06690     0.29730    077    0.30000
019     0.05570     0.25143    076    0.32500
020     0.02740     0.13554    075    0.35000
021     0.02830     0.13923    074    0.37500
022     0.02730     0.13514    073    0.40000
023     0.02230     0.11466    072    0.42500
024     0.01480     0.08395    071    0.45000
025     0.01200     0.07248    070    0.47500
026     0.01460     0.08313    069    0.50000
027     0.02220     0.11425    068    0.52500
028     0.01900     0.10115    067    0.55000
029     0.02360     0.11998    066    0.57500
030     0.02930     0.14333    065    0.60000
031     0.03080     0.14947    064    0.62500
032     0.02840     0.13964    063    0.65000
033     0.03680     0.17404    062    0.67500
034     0.04120     0.19206    061    0.70000
035     0.04580     0.21089    060    0.72500
036     0.05040     0.22973    059    0.75000
037     0.05890     0.26454    056    0.82500
038     0.05920     0.26577    055    0.85000
039     0.04940     0.22563    054    0.87500
040     0.04030     0.18837    053    0.90000
041     0.02520     0.12654    052    0.92500
042     -0.00910     -0.01392    051    0.95000
043     -0.04270     -0.15152    050    0.97500
044     -0.16480     -0.65152    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.24070     1.00901     129    0.06250
001     0.24040     1.00778     130    0.08750
002     0.23960     1.00450     131    0.11250
003     0.24440     1.02416     132    0.13750
004     0.24130     1.01147     133    0.16250
005     0.23750     0.99590     134    0.18750
006     0.24440     1.02416     135    0.21250
007     0.24230     1.01556     136    0.23750
008     0.24050     1.00819     137    0.26250
009     0.24370     1.02129     138    0.28750
010     0.23890     1.00164     139    0.31250
011     0.23920     1.00287     140    0.33750
012     0.24240     1.01597     141    0.36250
013     0.24390     1.02211     142    0.38750
014     0.24340     1.02007     143    0.41250
015     0.24020     1.00696     144    0.43750
016     0.24180     1.01351     145    0.45250
017     0.23950     1.00409     146    0.46750
018     0.23980     1.00532     147    0.48250
019     0.24020     1.00696     148    0.49750
020     0.23380     0.98075     149    0.51250
021     0.23030     0.96642     150    0.52750
022     0.21560     0.90622     151    0.54250
023     0.22550     0.94676     152    0.55750
024     0.22030     0.92547     153    0.57250
025     0.22320     0.93735     154    0.58750
026     0.22370     0.93939     155    0.60250
027     0.22360     0.93898     156    0.61750
028     0.21870     0.91892     157    0.63250
029     0.21580     0.90704     158    0.64750
030     0.21400     0.89967     159    0.66250
031     0.20570     0.86568     160    0.67750
032     0.19610     0.82637     161    0.69250
033     0.18930     0.79853     162    0.70750
034     0.18960     0.79975     163    0.72250
035     0.18850     0.79525     164    0.73750
036     0.17640     0.74570     165    0.74750
037     0.18030     0.76167     166    0.75750
038     0.17460     0.73833     167    0.76750
039     0.16840     0.71294     168    0.77750
040     0.16810     0.71171     169    0.78750
041     0.16660     0.70557     170    0.79750
042     0.16490     0.69861     171    0.80750
043     0.16330     0.69206     172    0.81750
044     0.14140     0.60238     173    0.82750
045     0.13510     0.57658     174    0.83750
046     0.12040     0.51638     175    0.84750
047     0.11300     0.48608     176    0.85750
048     0.10990     0.47338     177    0.86750
049     0.08960     0.39025     178    0.87750
050     0.09080     0.39517     179    0.88750
051     0.08430     0.36855     180    0.89750
052     0.08450     0.36937     181    0.90750
053     0.08090     0.35463     182    0.91750
054     0.07390     0.32596     183    0.92750
055     0.07880     0.34603     184    0.93750
056     0.07830     0.34398     185    0.94750
057     0.08330     0.36446     186    0.95750
058     0.08340     0.36486     187    0.96750
059     0.07510     0.33088     188    0.97750
060     0.07770     0.34152     189    0.98750
061     0.07150     0.31613     190    0.99750
062     0.06800     0.30180     191    1.00750
063     0.07400     0.32637     192    1.01750
064     0.07500     0.33047     193    1.02750
065     0.07410     0.32678     194    1.03750
066     0.07760     0.34111     195    1.04750
067     0.07470     0.32924     196    1.05750
068     0.07360     0.32473     197    1.06750
069     0.06690     0.29730     198    1.07750
070     0.07480     0.32965     199    1.08750
071     0.06970     0.30876     200    1.09750
072     0.06640     0.29525     201    1.10750
073     0.06220     0.27805     202    1.11750
074     0.06910     0.30631     203    1.12750
075     0.07850     0.34480     204    1.13750
076     0.09470     0.41114     205    1.15250
077     0.10620     0.45823     206    1.16750
078     0.11900     0.51065     207    1.18250
079     0.13180     0.56306     208    1.19750
080     0.14880     0.63268     209    1.21250
081     0.16140     0.68428     210    1.22750
082     0.16890     0.71499     211    1.24250
083     0.17710     0.74857     212    1.25750
084     0.18960     0.79975     213    1.27250
085     0.19910     0.83866     214    1.28750
086     0.20420     0.85954     215    1.30250
087     0.20990     0.88288     216    1.31750
088     0.20900     0.87920     217    1.33250
089     0.21550     0.90581     218    1.34750
090     0.21780     0.91523     219    1.36250
091     0.21520     0.90459     220    1.37750
092     0.21940     0.92179     221    1.39250
093     0.22320     0.93735     222    1.40750
094     0.22820     0.95782     223    1.42250
095     0.23600     0.98976     224    1.43750
096     0.23670     0.99263     225    1.46250
097     0.24190     1.01392     226    1.48750
098     0.24280     1.01761     227    1.51250
099     0.23770     0.99672     228    1.53750
100     0.23800     0.99795     229    1.56250
101     0.23910     1.00246     230    1.58750
102     0.24340     1.02007     231    1.61250
103     0.23410     0.98198     232    1.63750
104     0.24040     1.00778     233    1.66250
105     0.24580     1.02989     234    1.68750
106     0.23970     1.00491     235    1.71250
107     0.23910     1.00246     236    1.73750
108     0.23660     0.99222     237    1.76250
109     0.24110     1.01065     238    1.78750
110     0.24370     1.02129     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.02490     -0.07862      241    0.62500
001     -0.06200     -0.23055      242    0.93750
002     -0.04990     -0.18100      243    1.25000
003     -0.01800     -0.05037      244    1.56250
