翼型实验数据

实验日期：2015年05月25日10:23:35
大气压(kPa)：100.1400  温度(℃)：25.60  密度： 1.16793kg/m^3
来流风速: 20.53m/s  攻角：18.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3758kPa 来流静压：100.1296kPa 来流动压：246.1Pa
升力系数：1.3832 -0.0751 -0.0751   阻力系数： 0.2312

力矩系数：-0.0019 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.93870     -3.77163    001   0.00000
001     -1.12740     -4.53827    002   0.00050
002     -1.15900     -4.66665    003   0.00125
003     -1.19960     -4.83160    004   0.00250
004     -1.24220     -5.00467    005   0.00500
005     -1.22600     -4.93886    006   0.00750
006     -1.16760     -4.70159    007   0.01000
007     -1.14790     -4.62156    008   0.01500
008     -1.02410     -4.11859    009   0.02500
009     -0.98650     -3.96583    010   0.05000
010     -0.63820     -2.55078    012   0.10000
011     -0.56810     -2.26599    013   0.12500
012     -0.51110     -2.03441    014   0.15000
013     -0.46780     -1.85850    015   0.17500
014     -0.39350     -1.55663    016   0.20000
015     -0.38110     -1.50626    017   0.22500
016     -0.29080     -1.13939    019   0.27500
017     -0.18970     -0.72865    021   0.32500
018     -0.15950     -0.60596    022   0.35000
019     -0.14660     -0.55355    023   0.37500
020     -0.14790     -0.55883    024   0.40000
021     -0.13980     -0.52592    025   0.42500
022     -0.13840     -0.52023    026   0.45000
023     -0.13940     -0.52430    027   0.47500
024     -0.13770     -0.51739    028   0.50000
025     -0.13660     -0.51292    029   0.52500
026     -0.13990     -0.52633    030   0.55000
027     -0.14070     -0.52958    031   0.57500
028     -0.14310     -0.53933    032   0.60000
029     -0.14740     -0.55680    033   0.62500
030     -0.14790     -0.55883    034   0.65000
031     -0.14930     -0.56452    035   0.67500
032     -0.14940     -0.56492    036   0.70000
033     -0.15160     -0.57386    038   0.75000
034     -0.15120     -0.57224    040   0.80000
035     -0.14970     -0.56614    041   0.82500
036     -0.15610     -0.59214    042   0.85000
037     -0.15200     -0.57549    043   0.87500
038     -0.15190     -0.57508    044   0.90000
039     -0.15190     -0.57508    045   0.92500
040     -0.15270     -0.57833    046   0.95000
041     -0.14820     -0.56005    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.76690     -3.07366    096    0.00000
001     -0.48450     -1.92634    095    0.00050
002     -0.28980     -1.13533    094    0.00125
003     -0.14880     -0.56248    093    0.00250
004     -0.04850     -0.15499    092    0.00500
005     0.05410     0.26184    091    0.00750
006     0.12720     0.55883    090    0.01000
007     0.21860     0.93016    089    0.01500
008     0.23800     1.00898    088    0.02500
009     0.24310     1.02970    087    0.05000
010     0.22370     0.95088    086    0.07500
011     0.17200     0.74084    084    0.12500
012     0.14790     0.64293    083    0.15000
013     0.12930     0.56736    082    0.17500
014     0.11170     0.49586    081    0.20000
015     0.08670     0.39429    080    0.22500
016     0.07780     0.35813    079    0.25000
017     0.05750     0.27566    078    0.27500
018     0.04780     0.23625    077    0.30000
019     0.03750     0.19440    076    0.32500
020     0.00960     0.08105    075    0.35000
021     0.01200     0.09080    074    0.37500
022     0.01230     0.09202    073    0.40000
023     0.00790     0.07414    072    0.42500
024     0.00230     0.05139    071    0.45000
025     0.00030     0.04327    070    0.47500
026     0.00420     0.05911    069    0.50000
027     0.01350     0.09690    068    0.52500
028     0.01160     0.08918    067    0.55000
029     0.01730     0.11233    066    0.57500
030     0.02320     0.13630    065    0.60000
031     0.02490     0.14321    064    0.62500
032     0.02250     0.13346    063    0.65000
033     0.03150     0.17003    062    0.67500
034     0.03610     0.18871    061    0.70000
035     0.04110     0.20903    060    0.72500
036     0.05670     0.27241    059    0.75000
037     0.05640     0.27119    056    0.82500
038     0.05880     0.28094    055    0.85000
039     0.04890     0.24072    054    0.87500
040     0.04130     0.20984    053    0.90000
041     0.02700     0.15174    052    0.92500
042     -0.00500     0.02174    051    0.95000
043     -0.03630     -0.10543    050    0.97500
044     -0.14990     -0.56695    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.23910     1.01345     129    0.06250
001     0.24200     1.02523     130    0.08750
002     0.23970     1.01589     131    0.11250
003     0.24470     1.03620     132    0.13750
004     0.24110     1.02157     133    0.16250
005     0.23870     1.01182     134    0.18750
006     0.24370     1.03214     135    0.21250
007     0.24320     1.03010     136    0.23750
008     0.24220     1.02604     137    0.26250
009     0.24430     1.03457     138    0.28750
010     0.24210     1.02564     139    0.31250
011     0.24330     1.03051     140    0.33750
012     0.24370     1.03214     141    0.36250
013     0.24800     1.04961     142    0.38750
014     0.24560     1.03986     143    0.41250
015     0.24260     1.02767     144    0.43750
016     0.24370     1.03214     145    0.45250
017     0.24270     1.02807     146    0.46750
018     0.24330     1.03051     147    0.48250
019     0.24450     1.03539     148    0.49750
020     0.24330     1.03051     149    0.51250
021     0.24470     1.03620     150    0.52750
022     0.23110     0.98095     151    0.54250
023     0.24570     1.04026     152    0.55750
024     0.24050     1.01914     153    0.57250
