翼型实验数据

实验日期：2015年05月25日10:26:33
大气压(kPa)：100.1400  温度(℃)：25.60  密度： 1.16793kg/m^3
来流风速: 20.80m/s  攻角：23.00  雷诺数：1.02E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3911kPa 来流静压：100.1386kPa 来流动压：252.5Pa
升力系数：1.3443 -0.1276 -0.1276   阻力系数： 0.3007

力矩系数：-0.0521 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.19370     -4.72119    001   0.00000
001     -1.36920     -5.41613    002   0.00050
002     -1.38130     -5.46405    003   0.00125
003     -1.39530     -5.51948    004   0.00250
004     -1.39730     -5.52740    005   0.00500
005     -1.35570     -5.36268    006   0.00750
006     -1.26310     -4.99600    007   0.01000
007     -1.25510     -4.96432    008   0.01500
008     -1.17940     -4.66457    009   0.02500
009     -0.79010     -3.12303    010   0.05000
010     -0.55300     -2.18417    012   0.10000
011     -0.44490     -1.75612    013   0.12500
012     -0.34740     -1.37004    014   0.15000
013     -0.26740     -1.05326    015   0.17500
014     -0.18780     -0.73806    016   0.20000
015     -0.17580     -0.69054    017   0.22500
016     -0.16990     -0.66718    019   0.27500
017     -0.16890     -0.66322    021   0.32500
018     -0.16760     -0.65807    022   0.35000
019     -0.16810     -0.66005    023   0.37500
020     -0.17590     -0.69094    024   0.40000
021     -0.17090     -0.67114    025   0.42500
022     -0.17140     -0.67312    026   0.45000
023     -0.17350     -0.68144    027   0.47500
024     -0.17400     -0.68342    028   0.50000
025     -0.17470     -0.68619    029   0.52500
026     -0.17880     -0.70242    030   0.55000
027     -0.17900     -0.70322    031   0.57500
028     -0.18240     -0.71668    032   0.60000
029     -0.18690     -0.73450    033   0.62500
030     -0.18540     -0.72856    034   0.65000
031     -0.18810     -0.73925    035   0.67500
032     -0.18720     -0.73569    036   0.70000
033     -0.18770     -0.73767    038   0.75000
034     -0.18660     -0.73331    040   0.80000
035     -0.18580     -0.73014    041   0.82500
036     -0.19100     -0.75073    042   0.85000
037     -0.18610     -0.73133    043   0.87500
038     -0.18640     -0.73252    044   0.90000
039     -0.18490     -0.72658    045   0.92500
040     -0.18450     -0.72499    046   0.95000
041     -0.17730     -0.69648    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.01590     -4.01715    096    0.00000
001     -0.69740     -2.75596    095    0.00050
002     -0.46790     -1.84719    094    0.00125
003     -0.29950     -1.18037    093    0.00250
004     -0.17730     -0.69648    092    0.00500
005     -0.04230     -0.16192    091    0.00750
006     0.05890     0.23881    090    0.01000
007     0.19430     0.77497    089    0.01500
008     0.23560     0.93850    088    0.02500
009     0.25860     1.02958    087    0.05000
010     0.25380     1.01057    086    0.07500
011     0.21030     0.83832    084    0.12500
012     0.18720     0.74685    083    0.15000
013     0.17040     0.68033    082    0.17500
014     0.15220     0.60826    081    0.20000
015     0.12730     0.50966    080    0.22500
016     0.11640     0.46650    079    0.25000
017     0.09400     0.37780    078    0.27500
018     0.08310     0.33464    077    0.30000
019     0.07030     0.28395    076    0.32500
020     0.04060     0.16635    075    0.35000
021     0.04150     0.16991    074    0.37500
022     0.03910     0.16041    073    0.40000
023     0.03320     0.13705    072    0.42500
024     0.02480     0.10379    071    0.45000
025     0.02020     0.08557    070    0.47500
026     0.02300     0.09666    069    0.50000
027     0.02980     0.12358    068    0.52500
028     0.02620     0.10933    067    0.55000
029     0.03110     0.12873    066    0.57500
030     0.03500     0.14418    065    0.60000
031     0.03630     0.14932    064    0.62500
032     0.03430     0.14140    063    0.65000
033     0.04220     0.17269    062    0.67500
034     0.04760     0.19407    061    0.70000
035     0.05210     0.21189    060    0.72500
036     0.05600     0.22733    059    0.75000
037     0.06040     0.24475    056    0.82500
038     0.06210     0.25148    055    0.85000
039     0.05270     0.21426    054    0.87500
040     0.04330     0.17704    053    0.90000
041     0.02620     0.10933    052    0.92500
042     -0.01100     -0.03797    051    0.95000
043     -0.04830     -0.18567    050    0.97500
044     -0.18380     -0.72222    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.25400     1.01136     129    0.06250
001     0.25600     1.01928     130    0.08750
002     0.25430     1.01255     131    0.11250
003     0.25830     1.02839     132    0.13750
004     0.25550     1.01730     133    0.16250
005     0.25310     1.00780     134    0.18750
006     0.25790     1.02681     135    0.21250
007     0.25570     1.01810     136    0.23750
008     0.25670     1.02206     137    0.26250
009     0.25790     1.02681     138    0.28750
010     0.25740     1.02483     139    0.31250
011     0.25830     1.02839     140    0.33750
012     0.25630     1.02047     141    0.36250
013     0.25930     1.03235     142    0.38750
014     0.25900     1.03116     143    0.41250
015     0.25700     1.02324     144    0.43750
016     0.25890     1.03077     145    0.45250
017     0.25680     1.02245     146    0.46750
018     0.25710     1.02364     147    0.48250
019     0.26000     1.03512     148    0.49750
020     0.25600     1.01928     149    0.51250
021     0.25750     1.02522     150    0.52750
022     0.24400     0.97177     151    0.54250
023     0.25800     1.02720     152    0.55750
024     0.24930     0.99275     153    0.57250
025     0.25200     1.00344     154    0.58750
026     0.24750     0.98563     155    0.60250
027     0.24890     0.99117     156    0.61750
028     0.24470     0.97454     157    0.63250
029     0.23670     0.94286     158    0.64750
030     0.22840     0.90999     159    0.66250
031     0.21820     0.86960     160    0.67750
032     0.21280     0.84822     161    0.69250
033     0.19500     0.77774     162    0.70750
034     0.17180     0.68587     163    0.72250
035     0.13910     0.55639     164    0.73750
036     0.11100     0.44512     165    0.74750
037     0.11510     0.46135     166    0.75750
038     0.10510     0.42175     167    0.76750
039     0.09870     0.39641     168    0.77750
040     0.10250     0.41146     169    0.78750
041     0.09430     0.37899     170    0.79750
042     0.09380     0.37701     171    0.80750
043     0.09000     0.36196     172    0.81750
044     0.07680     0.30969     173    0.82750
045     0.07900     0.31840     174    0.83750
046     0.07710     0.31088     175    0.84750
047     0.06960     0.28118     176    0.85750
048     0.06890     0.27841     177    0.86750
049     0.05810     0.23565     178    0.87750
050     0.06050     0.24515     179    0.88750
051     0.05610     0.22773     180    0.89750
052     0.05760     0.23367     181    0.90750
053     0.05180     0.21070     182    0.91750
054     0.05610     0.22773     183    0.92750
055     0.06180     0.25030     184    0.93750
056     0.04900     0.19961     185    0.94750
057     0.05790     0.23485     186    0.95750
058     0.05220     0.21228     187    0.96750
059     0.03900     0.16001     188    0.97750
060     0.04220     0.17269     189    0.98750
061     0.03360     0.13863     190    0.99750
062     0.04480     0.18298     191    1.00750
063     0.04650     0.18971     192    1.01750
064     0.05050     0.20555     193    1.02750
065     0.04520     0.18456     194    1.03750
066     0.05120     0.20832     195    1.04750
067     0.04540     0.18536     196    1.05750
068     0.05130     0.20872     197    1.06750
069     0.05230     0.21268     198    1.07750
070     0.05230     0.21268     199    1.08750
071     0.05050     0.20555     200    1.09750
072     0.04690     0.19130     201    1.10750
073     0.05100     0.20753     202    1.11750
