翼型实验数据

实验日期：2015年05月25日10:15:57
大气压(kPa)：100.1400  温度(℃)：25.30  密度： 1.16911kg/m^3
来流风速: 20.54m/s  攻角：6.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3661kPa 来流静压：100.1195kPa 来流动压：246.6Pa
升力系数：1.2902 -0.0011 -0.0011   阻力系数： 0.0101

力矩系数：-0.0641 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.14350     -0.50172    001   0.00000
001     -0.28190     -1.06316    002   0.00050
002     -0.33880     -1.29398    003   0.00125
003     -0.40550     -1.56456    004   0.00250
004     -0.49320     -1.92033    005   0.00500
005     -0.51740     -2.01850    006   0.00750
006     -0.54760     -2.14101    007   0.01000
007     -0.58220     -2.28137    008   0.01500
008     -0.53590     -2.09355    009   0.02500
009     -0.51670     -2.01566    010   0.05000
010     -0.47390     -1.84203    012   0.10000
011     -0.46130     -1.79092    013   0.12500
012     -0.45340     -1.75887    014   0.15000
013     -0.45370     -1.76009    015   0.17500
014     -0.41810     -1.61567    016   0.20000
015     -0.44860     -1.73940    017   0.22500
016     -0.44460     -1.72318    019   0.27500
017     -0.42930     -1.66111    021   0.32500
018     -0.41970     -1.62217    022   0.35000
019     -0.40690     -1.57024    023   0.37500
020     -0.40250     -1.55239    024   0.40000
021     -0.38610     -1.48586    025   0.42500
022     -0.37270     -1.43150    026   0.45000
023     -0.33430     -1.27573    027   0.47500
024     -0.30330     -1.14997    028   0.50000
025     -0.27580     -1.03842    029   0.52500
026     -0.25600     -0.95810    030   0.55000
027     -0.23960     -0.89157    031   0.57500
028     -0.22160     -0.81855    032   0.60000
029     -0.20130     -0.73620    033   0.62500
030     -0.18740     -0.67981    034   0.65000
031     -0.16990     -0.60882    035   0.67500
032     -0.15280     -0.53945    036   0.70000
033     -0.12120     -0.41126    038   0.75000
034     -0.09350     -0.29889    040   0.80000
035     -0.07940     -0.24169    041   0.82500
036     -0.07250     -0.21370    042   0.85000
037     -0.05570     -0.14555    043   0.87500
038     -0.04660     -0.10864    044   0.90000
039     -0.03280     -0.05266    045   0.92500
040     -0.02180     -0.00803    046   0.95000
041     0.00590     0.10434    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.03990     -0.08146    096    0.00000
001     0.08660     0.43171    095    0.00050
002     0.15240     0.69863    094    0.00125
003     0.19370     0.86617    093    0.00250
004     0.21740     0.96231    092    0.00500
005     0.23040     1.01505    091    0.00750
006     0.22610     0.99761    090    0.01000
007     0.21370     0.94730    089    0.01500
008     0.18650     0.83696    088    0.02500
009     0.15620     0.71405    087    0.05000
010     0.11440     0.54448    086    0.07500
011     0.05510     0.30392    084    0.12500
012     0.03460     0.22076    083    0.15000
013     0.01910     0.15788    082    0.17500
014     0.00650     0.10677    081    0.20000
015     -0.01390     0.02402    080    0.22500
016     -0.01750     0.00941    079    0.25000
017     -0.02960     -0.03967    078    0.27500
018     -0.03100     -0.04535    077    0.30000
019     -0.03510     -0.06199    076    0.32500
020     -0.05650     -0.14880    075    0.35000
021     -0.04700     -0.11026    074    0.37500
022     -0.03950     -0.07983    073    0.40000
023     -0.03600     -0.06564    072    0.42500
024     -0.03430     -0.05874    071    0.45000
025     -0.02940     -0.03886    070    0.47500
