翼型实验数据

实验日期：2015年05月25日10:16:50
大气压(kPa)：100.1400  温度(℃)：25.40  密度： 1.16872kg/m^3
来流风速: 20.45m/s  攻角：8.00  雷诺数：1.00E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3643kPa 来流静压：100.1200kPa 来流动压：244.3Pa
升力系数：1.4380 -0.0019 -0.0019   阻力系数： 0.0132

力矩系数：-0.0416 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.31300     -1.19907    001   0.00000
001     -0.47090     -1.84530    002   0.00050
002     -0.52610     -2.07121    003   0.00125
003     -0.59270     -2.34378    004   0.00250
004     -0.67810     -2.69330    005   0.00500
005     -0.69610     -2.76696    006   0.00750
006     -0.71080     -2.82713    007   0.01000
007     -0.73590     -2.92985    008   0.01500
008     -0.66430     -2.63682    009   0.02500
009     -0.62650     -2.48212    010   0.05000
010     -0.54870     -2.16371    012   0.10000
011     -0.52410     -2.06303    013   0.12500
012     -0.50730     -1.99427    014   0.15000
013     -0.50060     -1.96685    015   0.17500
014     -0.46090     -1.80437    016   0.20000
015     -0.48760     -1.91364    017   0.22500
016     -0.47200     -1.84980    019   0.27500
017     -0.44560     -1.74175    021   0.32500
018     -0.43450     -1.69632    022   0.35000
019     -0.41280     -1.60751    023   0.37500
020     -0.40790     -1.58746    024   0.40000
021     -0.38110     -1.47778    025   0.42500
022     -0.35810     -1.38365    026   0.45000
023     -0.33910     -1.30589    027   0.47500
024     -0.31500     -1.20725    028   0.50000
025     -0.28460     -1.08284    029   0.52500
026     -0.26010     -0.98257    030   0.55000
027     -0.24030     -0.90153    031   0.57500
028     -0.21990     -0.81804    032   0.60000
029     -0.19980     -0.73578    033   0.62500
030     -0.18230     -0.66416    034   0.65000
031     -0.16410     -0.58967    035   0.67500
032     -0.14590     -0.51518    036   0.70000
033     -0.11210     -0.37685    038   0.75000
034     -0.08310     -0.25816    040   0.80000
035     -0.06910     -0.20087    041   0.82500
036     -0.06310     -0.17631    042   0.85000
037     -0.04760     -0.11288    043   0.87500
038     -0.03940     -0.07932    044   0.90000
039     -0.03020     -0.04166    045   0.92500
040     -0.02410     -0.01670    046   0.95000
041     -0.01160     0.03446    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.18800     -0.68748    096    0.00000
001     -0.02250     -0.01015    095    0.00050
002     0.07350     0.38275    094    0.00125
003     0.13810     0.64713    093    0.00250
004     0.17930     0.81575    092    0.00500
005     0.21150     0.94753    091    0.00750
006     0.22240     0.99214    090    0.01000
007     0.22890     1.01874    089    0.01500
008     0.21060     0.94385    088    0.02500
009     0.18630     0.84440    087    0.05000
010     0.14720     0.68437    086    0.07500
011     0.08700     0.43800    084    0.12500
012     0.06500     0.34796    083    0.15000
013     0.04900     0.28248    082    0.17500
014     0.03530     0.22641    081    0.20000
015     0.01590     0.14701    080    0.22500
016     0.00860     0.11713    079    0.25000
017     -0.00500     0.06147    078    0.27500
018     -0.00850     0.04715    077    0.30000
019     -0.01440     0.02300    076    0.32500
020     -0.03650     -0.06745    075    0.35000
021     -0.02850     -0.03471    074    0.37500
022     -0.02300     -0.01220    073    0.40000
023     -0.02110     -0.00442    072    0.42500
024     -0.02140     -0.00565    071    0.45000
025     -0.01730     0.01113    070    0.47500
026     -0.00930     0.04387    069    0.50000
027     0.00120     0.08685    068    0.52500
028     -0.00060     0.07948    067    0.55000
029     0.00450     0.10035    066    0.57500
030     0.00870     0.11754    065    0.60000
031     0.03840     0.23909    064    0.62500
032     0.03850     0.23950    063    0.65000
033     0.04690     0.27388    062    0.67500
034     0.05560     0.30949    061    0.70000
035     0.06600     0.35205    060    0.72500
036     0.07040     0.37006    059    0.75000
037     0.07840     0.40280    056    0.82500
038     0.08310     0.42203    055    0.85000
039     0.07840     0.40280    054    0.87500
040     0.07630     0.39420    053    0.90000
041     0.06900     0.36433    052    0.92500
042     0.05270     0.29762    051    0.95000
043     0.03900     0.24155    050    0.97500
044     -0.01410     0.02423    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.22780     1.01424     129    0.06250
001     0.23010     1.02366     130    0.08750
002     0.22800     1.01506     131    0.11250
003     0.23020     1.02406     132    0.13750
004     0.22990     1.02284     133    0.16250
005     0.22640     1.00851     134    0.18750
006     0.23220     1.03225     135    0.21250
007     0.23080     1.02652     136    0.23750
008     0.22890     1.01874     137    0.26250
009     0.23210     1.03184     138    0.28750
010     0.22840     1.01670     139    0.31250
011     0.23050     1.02529     140    0.33750
012     0.23030     1.02447     141    0.36250
013     0.23200     1.03143     142    0.38750
014     0.23270     1.03430     143    0.41250
015     0.22870     1.01793     144    0.43750
016     0.23120     1.02816     145    0.45250
017     0.22910     1.01956     146    0.46750
018     0.22870     1.01793     147    0.48250
019     0.23480     1.04289     148    0.49750
020     0.22900     1.01915     149    0.51250
021     0.22890     1.01874     150    0.52750
022     0.21640     0.96759     151    0.54250
023     0.23320     1.03634     152    0.55750
024     0.23020     1.02406     153    0.57250
025     0.23250     1.03348     154    0.58750
026     0.23000     1.02325     155    0.60250
027     0.23130     1.02857     156    0.61750
028     0.23210     1.03184     157    0.63250
029     0.22800     1.01506     158    0.64750
030     0.23080     1.02652     159    0.66250
031     0.22910     1.01956     160    0.67750
032     0.23010     1.02366     161    0.69250
033     0.22390     0.99828     162    0.70750
034     0.22870     1.01793     163    0.72250
035     0.22880     1.01834     164    0.73750
036     0.21590     0.96554     165    0.74750
037     0.22720     1.01179     166    0.75750
038     0.22770     1.01383     167    0.76750
039     0.22450     1.00074     168    0.77750
040     0.22810     1.01547     169    0.78750
041     0.22430     0.99992     170    0.79750
042     0.22740     1.01261     171    0.80750
043     0.22100     0.98641     172    0.81750
044     0.20470     0.91970     173    0.82750
045     0.19690     0.88778     174    0.83750
046     0.19110     0.86404     175    0.84750
047     0.18240     0.82844     176    0.85750
048     0.17900     0.81452     177    0.86750
049     0.18130     0.82393     178    0.87750
050     0.19330     0.87305     179    0.88750
051     0.20340     0.91438     180    0.89750
052     0.21390     0.95735     181    0.90750
053     0.21940     0.97986     182    0.91750
054     0.22280     0.99378     183    0.92750
055     0.22650     1.00892     184    0.93750
056     0.22830     1.01629     185    0.94750
057     0.23860     1.05844     186    0.95750
058     0.23070     1.02611     187    0.96750
059     0.22870     1.01793     188    0.97750
060     0.22970     1.02202     189    0.98750
061     0.22440     1.00033     190    0.99750
062     0.22860     1.01752     191    1.00750
063     0.23090     1.02693     192    1.01750
064     0.22690     1.01056     193    1.02750
065     0.22480     1.00196     194    1.03750
066     0.23020     1.02406     195    1.04750
067     0.22740     1.01261     196    1.05750
068     0.22830     1.01629     197    1.06750
069     0.22830     1.01629     198    1.07750
070     0.23320     1.03634     199    1.08750
071     0.22830     1.01629     200    1.09750
072     0.22480     1.00196     201    1.10750
073     0.22440     1.00033     202    1.11750
074     0.22790     1.01465     203    1.12750
075     0.22730     1.01220     204    1.13750
076     0.23220     1.03225     205    1.15250
077     0.22740     1.01261     206    1.16750
078     0.22930     1.02038     207    1.18250
079     0.22630     1.00810     208    1.19750
080     0.22610     1.00728     209    1.21250
081     0.22840     1.01670     210    1.22750
082     0.23000     1.02325     211    1.24250
083     0.22940     1.02079     212    1.25750
084     0.23140     1.02898     213    1.27250
085     0.22730     1.01220     214    1.28750
086     0.22950     1.02120     215    1.30250
087     0.23000     1.02325     216    1.31750
088     0.22870     1.01793     217    1.33250
089     0.22850     1.01711     218    1.34750
090     0.23050     1.02529     219    1.36250
091     0.22560     1.00524     220    1.37750
092     0.22980     1.02243     221    1.39250
093     0.22990     1.02284     222    1.40750
094     0.22950     1.02120     223    1.42250
095     0.23020     1.02406     224    1.43750
096     0.22790     1.01465     225    1.46250
097     0.23120     1.02816     226    1.48750
098     0.23130     1.02857     227    1.51250
099     0.22810     1.01547     228    1.53750
100     0.22640     1.00851     229    1.56250
101     0.22780     1.01424     230    1.58750
102     0.23170     1.03020     231    1.61250
103     0.21990     0.98191     232    1.63750
104     0.22920     1.01997     233    1.66250
105     0.23320     1.03634     234    1.68750
106     0.22570     1.00565     235    1.71250
107     0.22890     1.01874     236    1.73750
108     0.22540     1.00442     237    1.76250
109     0.22890     1.01874     238    1.78750
110     0.23270     1.03430     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.01600     0.01645      241    0.62500
001     -0.02230     -0.00933      242    0.93750
002     -0.03180     -0.04821      243    1.25000
003     -0.01950     0.00213      244    1.56250
