翼型实验数据

实验日期：2015年05月25日10:11:52
大气压(kPa)：100.1500  温度(℃)：25.20  密度： 1.16962kg/m^3
来流风速: 20.62m/s  攻角：1.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3783kPa 来流静压：100.1296kPa 来流动压：248.7Pa
升力系数：0.6873 -0.0001 -0.0001   阻力系数： 0.0081

力矩系数：-0.0974 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.18960     0.84429    001   0.00000
001     0.12880     0.59985    002   0.00050
002     0.08560     0.42616    003   0.00125
003     0.03800     0.23479    004   0.00250
004     -0.03330     -0.05186    005   0.00500
005     -0.06270     -0.17006    006   0.00750
006     -0.11330     -0.37350    007   0.01000
007     -0.17060     -0.60387    008   0.01500
008     -0.17550     -0.62357    009   0.02500
009     -0.20020     -0.72287    010   0.05000
010     -0.23980     -0.88208    012   0.10000
011     -0.25710     -0.95163    013   0.12500
012     -0.27000     -1.00350    014   0.15000
013     -0.28550     -1.06581    015   0.17500
014     -0.27400     -1.01958    016   0.20000
015     -0.30550     -1.14622    017   0.22500
016     -0.32080     -1.20774    019   0.27500
017     -0.32160     -1.21095    021   0.32500
018     -0.32050     -1.20653    022   0.35000
019     -0.31250     -1.17437    023   0.37500
020     -0.31450     -1.18241    024   0.40000
021     -0.29980     -1.12331    025   0.42500
022     -0.28670     -1.07064    026   0.45000
023     -0.27680     -1.03084    027   0.47500
024     -0.26710     -0.99184    028   0.50000
025     -0.25980     -0.96249    029   0.52500
026     -0.24400     -0.89897    030   0.55000
027     -0.18320     -0.65452    031   0.57500
028     -0.17890     -0.63724    032   0.60000
029     -0.16650     -0.58738    033   0.62500
030     -0.15800     -0.55321    034   0.65000
031     -0.14480     -0.50014    035   0.67500
032     -0.13090     -0.44426    036   0.70000
033     -0.10610     -0.34455    038   0.75000
034     -0.08200     -0.24766    040   0.80000
035     -0.07060     -0.20183    041   0.82500
036     -0.06620     -0.18414    042   0.85000
037     -0.05130     -0.12423    043   0.87500
038     -0.04500     -0.09890    044   0.90000
039     -0.03250     -0.04865    045   0.92500
040     -0.02330     -0.01166    046   0.95000
041     0.00780     0.11338    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.22240     0.97616    096    0.00000
001     0.23670     1.03365    095    0.00050
002     0.22760     0.99707    094    0.00125
003     0.21100     0.93033    093    0.00250
004     0.19490     0.86560    092    0.00500
005     0.16070     0.72810    091    0.00750
006     0.12830     0.59784    090    0.01000
007     0.07880     0.39883    089    0.01500
