翼型实验数据

实验日期：2015年05月25日10:26:02
大气压(kPa)：100.1400  温度(℃)：25.60  密度： 1.16793kg/m^3
来流风速: 20.51m/s  攻角：22.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3831kPa 来流静压：100.1374kPa 来流动压：245.7Pa
升力系数：1.3170 -0.1170 -0.1170   阻力系数： 0.2896

力矩系数：-0.0400 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.11000     -4.49732    001   0.00000
001     -1.28700     -5.21642    002   0.00050
002     -1.30320     -5.28224    003   0.00125
003     -1.32390     -5.36634    004   0.00250
004     -1.33580     -5.41468    005   0.00500
005     -1.30070     -5.27208    006   0.00750
006     -1.21470     -4.92269    007   0.01000
007     -1.20150     -4.86906    008   0.01500
008     -1.11730     -4.52698    009   0.02500
009     -0.76330     -3.08877    010   0.05000
010     -0.56400     -2.27907    012   0.10000
011     -0.46850     -1.89108    013   0.12500
012     -0.38260     -1.54209    014   0.15000
013     -0.31150     -1.25323    015   0.17500
014     -0.22130     -0.88677    016   0.20000
015     -0.18540     -0.74092    017   0.22500
016     -0.15830     -0.63082    019   0.27500
017     -0.15460     -0.61579    021   0.32500
018     -0.15330     -0.61051    022   0.35000
019     -0.15380     -0.61254    023   0.37500
020     -0.16090     -0.64138    024   0.40000
021     -0.15620     -0.62229    025   0.42500
022     -0.15620     -0.62229    026   0.45000
023     -0.15800     -0.62960    027   0.47500
024     -0.15810     -0.63001    028   0.50000
025     -0.15800     -0.62960    029   0.52500
026     -0.16210     -0.64626    030   0.55000
027     -0.16330     -0.65113    031   0.57500
028     -0.16710     -0.66657    032   0.60000
029     -0.17030     -0.67957    033   0.62500
030     -0.17150     -0.68445    034   0.65000
031     -0.17310     -0.69095    035   0.67500
032     -0.17350     -0.69257    036   0.70000
033     -0.17390     -0.69420    038   0.75000
034     -0.17280     -0.68973    040   0.80000
035     -0.17140     -0.68404    041   0.82500
036     -0.17710     -0.70720    042   0.85000
037     -0.17180     -0.68567    043   0.87500
038     -0.17290     -0.69014    044   0.90000
039     -0.17250     -0.68851    045   0.92500
040     -0.17180     -0.68567    046   0.95000
041     -0.16400     -0.65398    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.93670     -3.79325    096    0.00000
001     -0.63410     -2.56387    095    0.00050
002     -0.41520     -1.67453    094    0.00125
003     -0.25670     -1.03059    093    0.00250
004     -0.14210     -0.56500    092    0.00500
005     -0.01710     -0.05716    091    0.00750
006     0.07600     0.32108    090    0.01000
007     0.19760     0.81511    089    0.01500
008     0.23340     0.96055    088    0.02500
009     0.25130     1.03327    087    0.05000
010     0.24280     0.99874    086    0.07500
011     0.19820     0.81754    084    0.12500
012     0.17550     0.72532    083    0.15000
013     0.15830     0.65544    082    0.17500
014     0.14000     0.58109    081    0.20000
015     0.11580     0.48277    080    0.22500
016     0.10570     0.44174    079    0.25000
017     0.08370     0.35236    078    0.27500
018     0.07260     0.30726    077    0.30000
019     0.06110     0.26054    076    0.32500
020     0.03210     0.14272    075    0.35000
021     0.03240     0.14394    074    0.37500
022     0.03130     0.13947    073    0.40000
023     0.02590     0.11753    072    0.42500
024     0.01760     0.08381    071    0.45000
025     0.01440     0.07081    070    0.47500
026     0.01740     0.08300    069    0.50000
027     0.02460     0.11225    068    0.52500
028     0.02380     0.10900    067    0.55000
029     0.02660     0.12038    066    0.57500
030     0.03060     0.13663    065    0.60000
031     0.03240     0.14394    064    0.62500
032     0.03030     0.13541    063    0.65000
033     0.03830     0.16791    062    0.67500
034     0.04300     0.18701    061    0.70000
035     0.04750     0.20529    060    0.72500
036     0.05210     0.22398    059    0.75000
037     0.05910     0.25242    056    0.82500
038     0.06060     0.25851    055    0.85000
039     0.05030     0.21667    054    0.87500
040     0.04110     0.17929    053    0.90000
041     0.02600     0.11794    052    0.92500
042     -0.00980     -0.02750    051    0.95000
043     -0.04410     -0.16686    050    0.97500
044     -0.16690     -0.66576    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.24580     1.01093     129    0.06250
001     0.24790     1.01946     130    0.08750
002     0.24680     1.01499     131    0.11250
003     0.25150     1.03409     132    0.13750
004     0.24920     1.02474     133    0.16250
005     0.24620     1.01255     134    0.18750
006     0.25150     1.03409     135    0.21250
007     0.25030     1.02921     136    0.23750
008     0.24880     1.02312     137    0.26250
009     0.25120     1.03287     138    0.28750
010     0.24800     1.01987     139    0.31250
011     0.25140     1.03368     140    0.33750
012     0.25000     1.02799     141    0.36250
013     0.25270     1.03896     142    0.38750
014     0.25270     1.03896     143    0.41250
015     0.25080     1.03124     144    0.43750
016     0.25110     1.03246     145    0.45250
017     0.25020     1.02880     146    0.46750
018     0.24990     1.02759     147    0.48250
019     0.25260     1.03856     148    0.49750
020     0.24800     1.01987     149    0.51250
021     0.25020     1.02880     150    0.52750
022     0.23650     0.97315     151    0.54250
023     0.25310     1.04059     152    0.55750
024     0.25030     1.02921     153    0.57250
025     0.25110     1.03246     154    0.58750
026     0.24650     1.01377     155    0.60250
027     0.24830     1.02109     156    0.61750
028     0.24540     1.00930     157    0.63250
029     0.23950     0.98533     158    0.64750
030     0.23910     0.98371     159    0.66250
031     0.23260     0.95730     160    0.67750
032     0.22630     0.93171     161    0.69250
033     0.21880     0.90124     162    0.70750
034     0.21350     0.87970     163    0.72250
035     0.20260     0.83542     164    0.73750
036     0.17830     0.73669     165    0.74750
037     0.18150     0.74970     166    0.75750
038     0.17280     0.71435     167    0.76750
039     0.16170     0.66925     168    0.77750
040     0.15830     0.65544     169    0.78750
041     0.14910     0.61806     170    0.79750
042     0.13610     0.56525     171    0.80750
043     0.13890     0.57662     172    0.81750
044     0.11670     0.48643     173    0.82750
045     0.12190     0.50756     174    0.83750
046     0.11250     0.46937     175    0.84750
047     0.11260     0.46977     176    0.85750
048     0.11680     0.48684     177    0.86750
049     0.10440     0.43646     178    0.87750
050     0.09830     0.41168     179    0.88750
051     0.08720     0.36658     180    0.89750
052     0.07840     0.33083     181    0.90750
053     0.07370     0.31173     182    0.91750
054     0.06040     0.25770     183    0.92750
055     0.06130     0.26136     184    0.93750
056     0.06420     0.27314     185    0.94750
057     0.07740     0.32677     186    0.95750
058     0.07060     0.29914     187    0.96750
059     0.05440     0.23332     188    0.97750
060     0.04660     0.20163     189    0.98750
061     0.03680     0.16182     190    0.99750
062     0.04270     0.18579     191    1.00750
063     0.04260     0.18538     192    1.01750
064     0.04840     0.20895     193    1.02750
065     0.03760     0.16507     194    1.03750
066     0.04000     0.17482     195    1.04750
067     0.03030     0.13541     196    1.05750
068     0.03300     0.14638     197    1.06750
069     0.03030     0.13541     198    1.07750
070     0.03550     0.15654     199    1.08750
071     0.02790     0.12566     200    1.09750
072     0.02530     0.11510     201    1.10750
073     0.02730     0.12322     202    1.11750
074     0.03010     0.13460     203    1.12750
075     0.03400     0.15044     204    1.13750
076     0.04820     0.20813     205    1.15250
077     0.05460     0.23414     206    1.16750
078     0.06150     0.26217     207    1.18250
079     0.06680     0.28370     208    1.19750
080     0.07620     0.32189     209    1.21250
081     0.08500     0.35764     210    1.22750
082     0.09930     0.41574     211    1.24250
083     0.10790     0.45068     212    1.25750
084     0.12020     0.50065     213    1.27250
