翼型实验数据

实验日期：2015年05月25日10:24:37
大气压(kPa)：100.1400  温度(℃)：25.60  密度： 1.16793kg/m^3
来流风速: 20.51m/s  攻角：20.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3784kPa 来流静压：100.1327kPa 来流动压：245.7Pa
升力系数：1.3476 -0.0833 -0.0833   阻力系数： 0.2288

力矩系数：-0.0234 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.03360     -4.17717    001   0.00000
001     -1.21610     -4.91994    002   0.00050
002     -1.24170     -5.02414    003   0.00125
003     -1.27220     -5.14827    004   0.00250
004     -1.30010     -5.26182    005   0.00500
005     -1.27350     -5.15356    006   0.00750
006     -1.20050     -4.85645    007   0.01000
007     -1.17930     -4.77017    008   0.01500
008     -1.07620     -4.35055    009   0.02500
009     -0.79300     -3.19792    010   0.05000
010     -0.60960     -2.45149    012   0.10000
011     -0.52980     -2.12670    013   0.12500
012     -0.45910     -1.83895    014   0.15000
013     -0.40460     -1.61713    015   0.17500
014     -0.32060     -1.27525    016   0.20000
015     -0.29090     -1.15438    017   0.22500
016     -0.18670     -0.73028    019   0.27500
017     -0.15160     -0.58742    021   0.32500
018     -0.14630     -0.56585    022   0.35000
019     -0.14590     -0.56422    023   0.37500
020     -0.15220     -0.58987    024   0.40000
021     -0.14610     -0.56504    025   0.42500
022     -0.14590     -0.56422    026   0.45000
023     -0.14760     -0.57114    027   0.47500
024     -0.14810     -0.57318    028   0.50000
025     -0.14760     -0.57114    029   0.52500
026     -0.15130     -0.58620    030   0.55000
027     -0.15260     -0.59149    031   0.57500
028     -0.15580     -0.60452    032   0.60000
029     -0.16030     -0.62283    033   0.62500
030     -0.16050     -0.62365    034   0.65000
031     -0.16280     -0.63301    035   0.67500
032     -0.16410     -0.63830    036   0.70000
033     -0.16500     -0.64196    038   0.75000
034     -0.16540     -0.64359    040   0.80000
035     -0.16340     -0.63545    041   0.82500
036     -0.17010     -0.66272    042   0.85000
037     -0.16420     -0.63871    043   0.87500
038     -0.16540     -0.64359    044   0.90000
039     -0.16340     -0.63545    045   0.92500
040     -0.16310     -0.63423    046   0.95000
041     -0.15770     -0.61225    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.85920     -3.46736    096    0.00000
001     -0.56670     -2.27688    095    0.00050
002     -0.35810     -1.42788    094    0.00125
003     -0.20710     -0.81331    093    0.00250
004     -0.09980     -0.37660    092    0.00500
005     0.01550     0.09267    091    0.00750
006     0.09890     0.43211    090    0.01000
007     0.20590     0.86760    089    0.01500
008     0.23460     0.98441    088    0.02500
009     0.24590     1.03040    087    0.05000
010     0.23250     0.97586    086    0.07500
011     0.18420     0.77928    084    0.12500
012     0.16090     0.68445    083    0.15000
013     0.14480     0.61893    082    0.17500
014     0.12550     0.54037    081    0.20000
015     0.10080     0.43985    080    0.22500
016     0.09210     0.40444    079    0.25000
017     0.07080     0.31775    078    0.27500
018     0.06050     0.27582    077    0.30000
019     0.04870     0.22780    076    0.32500
020     0.02070     0.11384    075    0.35000
021     0.02230     0.12035    074    0.37500
022     0.02210     0.11954    073    0.40000
023     0.01720     0.09959    072    0.42500
024     0.01070     0.07314    071    0.45000
025     0.00780     0.06133    070    0.47500
026     0.01080     0.07354    069    0.50000
027     0.01870     0.10570    068    0.52500
028     0.01620     0.09552    067    0.55000
029     0.02110     0.11547    066    0.57500
030     0.02620     0.13622    065    0.60000
031     0.02810     0.14396    064    0.62500
032     0.02590     0.13500    063    0.65000
033     0.03420     0.16878    062    0.67500
034     0.03890     0.18791    061    0.70000
035     0.04390     0.20826    060    0.72500
036     0.04970     0.23187    059    0.75000
037     0.05780     0.26484    056    0.82500
038     0.05920     0.27053    055    0.85000
039     0.04860     0.22739    054    0.87500
040     0.03980     0.19158    053    0.90000
041     0.02580     0.13460    052    0.92500
042     -0.00820     -0.00379    051    0.95000
043     -0.04180     -0.14054    050    0.97500
044     -0.16360     -0.63626    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.24150     1.01249     129    0.06250
001     0.24290     1.01819     130    0.08750
002     0.24020     1.00720     131    0.11250
003     0.24520     1.02755     132    0.13750
004     0.24210     1.01494     133    0.16250
005     0.23930     1.00354     134    0.18750
006     0.24390     1.02226     135    0.21250
007     0.24290     1.01819     136    0.23750
008     0.24100     1.01046     137    0.26250
009     0.24390     1.02226     138    0.28750
010     0.24020     1.00720     139    0.31250
011     0.24340     1.02023     140    0.33750
012     0.24300     1.01860     141    0.36250
013     0.24550     1.02877     142    0.38750
014     0.24460     1.02511     143    0.41250
015     0.24360     1.02104     144    0.43750
016     0.24500     1.02674     145    0.45250
017     0.24290     1.01819     146    0.46750
018     0.24120     1.01127     147    0.48250
019     0.24450     1.02470     148    0.49750
020     0.24090     1.01005     149    0.51250
021     0.24200     1.01453     150    0.52750
022     0.22820     0.95836     151    0.54250
023     0.24510     1.02715     152    0.55750
024     0.24360     1.02104     153    0.57250
025     0.24220     1.01534     154    0.58750
026     0.24300     1.01860     155    0.60250
027     0.24380     1.02186     156    0.61750
028     0.24080     1.00965     157    0.63250
029     0.23660     0.99255     158    0.64750
030     0.23890     1.00191     159    0.66250
031     0.23270     0.97668     160    0.67750
032     0.23150     0.97179     161    0.69250
033     0.22180     0.93232     162    0.70750
034     0.22490     0.94493     163    0.72250
035     0.21850     0.91888     164    0.73750
036     0.19990     0.84318     165    0.74750
037     0.20770     0.87493     166    0.75750
038     0.19930     0.84074     167    0.76750
039     0.18650     0.78864     168    0.77750
040     0.18710     0.79109     169    0.78750
041     0.17950     0.76015     170    0.79750
042     0.17590     0.74550     171    0.80750
043     0.17100     0.72556     172    0.81750
044     0.15620     0.66532     173    0.82750
045     0.16270     0.69178     174    0.83750
046     0.16780     0.71254     175    0.84750
047     0.16060     0.68323     176    0.85750
048     0.15950     0.67875     177    0.86750
049     0.15720     0.66939     178    0.87750
050     0.15070     0.64294     179    0.88750
051     0.14130     0.60468     180    0.89750
052     0.13860     0.59369     181    0.90750
053     0.13080     0.56195     182    0.91750
054     0.13200     0.56683     183    0.92750
055     0.12820     0.55136     184    0.93750
056     0.12210     0.52654     185    0.94750
057     0.12480     0.53753     186    0.95750
058     0.11510     0.49805     187    0.96750
059     0.10290     0.44839     188    0.97750
060     0.10640     0.46264     189    0.98750
061     0.09460     0.41461     190    0.99750
062     0.10310     0.44921     191    1.00750
063     0.10550     0.45897     192    1.01750
064     0.10610     0.46142     193    1.02750
065     0.09280     0.40729     194    1.03750
066     0.08710     0.38409     195    1.04750
067     0.08380     0.37066     196    1.05750
068     0.08300     0.36740     197    1.06750
069     0.07870     0.34990     198    1.07750
070     0.08560     0.37798     199    1.08750
071     0.08670     0.38246     200    1.09750
072     0.08630     0.38083     201    1.10750
073     0.08710     0.38409     202    1.11750
074     0.09100     0.39996     203    1.12750
075     0.09370     0.41095     204    1.13750
076     0.09900     0.43252     205    1.15250
077     0.09880     0.43171     206    1.16750
078     0.10640     0.46264     207    1.18250
079     0.10230     0.44595     208    1.19750
080     0.11550     0.49967     209    1.21250
081     0.13380     0.57416     210    1.22750
082     0.14950     0.63805     211    1.24250
083     0.15840     0.67428     212    1.25750
084     0.16750     0.71131     213    1.27250
085     0.17190     0.72922     214    1.28750
086     0.18220     0.77114     215    1.30250
087     0.18960     0.80126     216    1.31750
088     0.19580     0.82650     217    1.33250
089     0.20590     0.86760     218    1.34750
090     0.21120     0.88917     219    1.36250
091     0.20730     0.87330     220    1.37750
092     0.21770     0.91563     221    1.39250
093     0.22120     0.92987     222    1.40750
094     0.22530     0.94656     223    1.42250
095     0.23690     0.99377     224    1.43750
096     0.23730     0.99540     225    1.46250
097     0.24320     1.01941     226    1.48750
098     0.24500     1.02674     227    1.51250
099     0.23980     1.00558     228    1.53750
100     0.23900     1.00232     229    1.56250
101     0.24020     1.00720     230    1.58750
102     0.24580     1.03000     231    1.61250
103     0.23210     0.97424     232    1.63750
104     0.24180     1.01372     233    1.66250
105     0.24710     1.03529     234    1.68750
106     0.23840     0.99988     235    1.71250
107     0.24110     1.01087     236    1.73750
108     0.23900     1.00232     237    1.76250
109     0.24270     1.01738     238    1.78750
110     0.24470     1.02552     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.01270     -0.02210      241    0.62500
001     -0.05510     -0.19467      242    0.93750
002     -0.06480     -0.23415      243    1.25000
003     -0.01890     -0.04733      244    1.56250
