翼型实验数据

实验日期：2015年05月25日10:18:29
大气压(kPa)：100.1400  温度(℃)：25.40  密度： 1.16872kg/m^3
来流风速: 20.44m/s  攻角：11.00  雷诺数：1.00E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3659kPa 来流静压：100.1218kPa 来流动压：244.2Pa
升力系数：1.3799 -0.0099 -0.0099   阻力系数： 0.0507

力矩系数：-0.0207 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.46290     -1.82939    001   0.00000
001     -0.63200     -2.52373    002   0.00050
002     -0.68360     -2.73561    003   0.00125
003     -0.74610     -2.99224    004   0.00250
004     -0.82320     -3.30882    005   0.00500
005     -0.83440     -3.35481    006   0.00750
006     -0.83290     -3.34865    007   0.01000
007     -0.84750     -3.40860    008   0.01500
008     -0.75210     -3.01688    009   0.02500
009     -0.69690     -2.79022    010   0.05000
010     -0.58970     -2.35005    012   0.10000
011     -0.53360     -2.11969    013   0.12500
012     -0.50140     -1.98748    014   0.15000
013     -0.49310     -1.95340    015   0.17500
014     -0.44290     -1.74727    016   0.20000
015     -0.46480     -1.83719    017   0.22500
016     -0.43540     -1.71647    019   0.27500
017     -0.39800     -1.56291    021   0.32500
018     -0.37960     -1.48735    022   0.35000
019     -0.35130     -1.37115    023   0.37500
020     -0.33570     -1.30710    024   0.40000
021     -0.30050     -1.16256    025   0.42500
022     -0.26920     -1.03404    026   0.45000
023     -0.23880     -0.90921    027   0.47500
024     -0.20410     -0.76673    028   0.50000
025     -0.16930     -0.62384    029   0.52500
026     -0.14610     -0.52858    030   0.55000
027     -0.12680     -0.44933    031   0.57500
028     -0.11920     -0.41812    032   0.60000
029     -0.11630     -0.40622    033   0.62500
030     -0.11270     -0.39143    034   0.65000
031     -0.11290     -0.39226    035   0.67500
032     -0.11320     -0.39349    036   0.70000
033     -0.11470     -0.39965    038   0.75000
034     -0.11700     -0.40909    040   0.80000
035     -0.11640     -0.40663    041   0.82500
036     -0.12400     -0.43783    042   0.85000
037     -0.11970     -0.42018    043   0.87500
038     -0.12110     -0.42593    044   0.90000
039     -0.12150     -0.42757    045   0.92500
040     -0.12400     -0.43783    046   0.95000
041     -0.12270     -0.43250    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.32410     -1.25946    096    0.00000
001     -0.12730     -0.45138    095    0.00050
