翼型实验数据

实验日期：2015年05月25日10:18:58
大气压(kPa)：100.1400  温度(℃)：25.40  密度： 1.16872kg/m^3
来流风速: 20.57m/s  攻角：12.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3703kPa 来流静压：100.1230kPa 来流动压：247.3Pa
升力系数：1.3469 -0.0156 -0.0156   阻力系数： 0.0734

力矩系数：-0.0120 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.52680     -2.06191    001   0.00000
001     -0.70180     -2.76912    002   0.00050
002     -0.75260     -2.97442    003   0.00125
003     -0.81380     -3.22174    004   0.00250
004     -0.88890     -3.52524    005   0.00500
005     -0.89690     -3.55757    006   0.00750
006     -0.88890     -3.52524    007   0.01000
007     -0.89950     -3.56807    008   0.01500
008     -0.79330     -3.13890    009   0.02500
009     -0.73170     -2.88996    010   0.05000
010     -0.61450     -2.41633    012   0.10000
011     -0.53560     -2.09747    013   0.12500
012     -0.51330     -2.00735    014   0.15000
013     -0.49730     -1.94270    015   0.17500
014     -0.44380     -1.72649    016   0.20000
015     -0.46070     -1.79479    017   0.22500
016     -0.42350     -1.64445    019   0.27500
017     -0.37550     -1.45047    021   0.32500
018     -0.35050     -1.34944    022   0.35000
019     -0.31750     -1.21608    023   0.37500
020     -0.29300     -1.11707    024   0.40000
021     -0.25050     -0.94532    025   0.42500
022     -0.20830     -0.77478    026   0.45000
023     -0.17330     -0.63334    027   0.47500
024     -0.14170     -0.50564    028   0.50000
025     -0.12680     -0.44542    029   0.52500
026     -0.12380     -0.43330    030   0.55000
027     -0.12210     -0.42643    031   0.57500
028     -0.12300     -0.43007    032   0.60000
029     -0.12630     -0.44340    033   0.62500
030     -0.12500     -0.43815    034   0.65000
031     -0.12630     -0.44340    035   0.67500
032     -0.12600     -0.44219    036   0.70000
033     -0.12540     -0.43977    038   0.75000
034     -0.12490     -0.43774    040   0.80000
035     -0.12270     -0.42885    041   0.82500
036     -0.12970     -0.45714    042   0.85000
037     -0.12550     -0.44017    043   0.87500
038     -0.12690     -0.44583    044   0.90000
039     -0.12800     -0.45027    045   0.92500
040     -0.13060     -0.46078    046   0.95000
041     -0.12730     -0.44744    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.38120     -1.47351    096    0.00000
001     -0.17060     -0.62243    095    0.00050
002     -0.03750     -0.08454    094    0.00125
003     0.05430     0.28644    093    0.00250
004     0.11640     0.53740    092    0.00500
005     0.17480     0.77341    091    0.00750
006     0.20570     0.89828    090    0.01000
007     0.23880     1.03205    089    0.01500
008     0.23150     1.00255    088    0.02500
009     0.21540     0.93748    087    0.05000
010     0.18090     0.79806    086    0.07500
011     0.12070     0.55478    084    0.12500
012     0.09550     0.45294    083    0.15000
013     0.07770     0.38101    082    0.17500
014     0.06160     0.31594    081    0.20000
015     0.03940     0.22623    080    0.22500
016     0.03140     0.19390    079    0.25000
017     0.01410     0.12398    078    0.27500
018     0.00740     0.09691    077    0.30000
019     -0.00010     0.06660    076    0.32500
