翼型实验数据

实验日期：2015年05月25日10:23:03
大气压(kPa)：100.1400  温度(℃)：25.60  密度： 1.16793kg/m^3
来流风速: 20.45m/s  攻角：17.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3730kPa 来流静压：100.1287kPa 来流动压：244.3Pa
升力系数：1.4661 -0.0391 -0.0391   阻力系数： 0.1280

力矩系数：-0.0032 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.87760     -3.54271    001   0.00000
001     -1.06620     -4.31386    002   0.00050
002     -1.10270     -4.46310    003   0.00125
003     -1.14820     -4.64914    004   0.00250
004     -1.19640     -4.84622    005   0.00500
005     -1.18570     -4.80247    006   0.00750
006     -1.13550     -4.59721    007   0.01000
007     -1.12100     -4.53792    008   0.01500
008     -0.98940     -3.99984    009   0.02500
009     -0.96010     -3.88003    010   0.05000
010     -0.64450     -2.58961    012   0.10000
011     -0.58430     -2.34346    013   0.12500
012     -0.53330     -2.13493    014   0.15000
013     -0.49920     -1.99550    015   0.17500
014     -0.43100     -1.71665    016   0.20000
015     -0.43040     -1.71419    017   0.22500
016     -0.36360     -1.44106    019   0.27500
017     -0.28370     -1.11436    021   0.32500
018     -0.24040     -0.93732    022   0.35000
019     -0.19820     -0.76477    023   0.37500
020     -0.17200     -0.65764    024   0.40000
021     -0.15080     -0.57096    025   0.42500
022     -0.14340     -0.54070    026   0.45000
023     -0.14140     -0.53253    027   0.47500
024     -0.13910     -0.52312    028   0.50000
025     -0.13850     -0.52067    029   0.52500
026     -0.14140     -0.53253    030   0.55000
027     -0.14050     -0.52885    031   0.57500
028     -0.14320     -0.53989    032   0.60000
029     -0.14720     -0.55624    033   0.62500
030     -0.14690     -0.55501    034   0.65000
031     -0.14850     -0.56156    035   0.67500
032     -0.14920     -0.56442    036   0.70000
033     -0.15070     -0.57055    038   0.75000
034     -0.15200     -0.57587    040   0.80000
035     -0.15020     -0.56851    041   0.82500
036     -0.15750     -0.59836    042   0.85000
037     -0.15230     -0.57709    043   0.87500
038     -0.15350     -0.58200    044   0.90000
039     -0.15450     -0.58609    045   0.92500
040     -0.15620     -0.59304    046   0.95000
041     -0.15380     -0.58323    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.70760     -2.84761    096    0.00000
001     -0.43600     -1.73709    095    0.00050
002     -0.24940     -0.97412    094    0.00125
003     -0.11610     -0.42908    093    0.00250
004     -0.02250     -0.04637    092    0.00500
005     0.07330     0.34534    091    0.00750
006     0.14060     0.62052    090    0.01000
007     0.22190     0.95294    089    0.01500
008     0.23620     1.01141    088    0.02500
009     0.23910     1.02327    087    0.05000
010     0.21640     0.93045    086    0.07500
011     0.16250     0.71006    084    0.12500
012     0.13890     0.61357    083    0.15000
013     0.12050     0.53833    082    0.17500
014     0.10280     0.46596    081    0.20000
015     0.07900     0.36865    080    0.22500
016     0.07010     0.33226    079    0.25000
017     0.05020     0.25089    078    0.27500
018     0.04120     0.21409    077    0.30000
019     0.03160     0.17484    076    0.32500
020     0.00340     0.05953    075    0.35000
021     0.00620     0.07098    074    0.37500
022     0.00700     0.07425    073    0.40000
023     0.00290     0.05749    072    0.42500
024     -0.00190     0.03786    071    0.45000
025     -0.00400     0.02928    070    0.47500
026     0.00090     0.04931    069    0.50000
027     0.01020     0.08734    068    0.52500
028     0.00870     0.08120    067    0.55000
029     0.01500     0.10696    066    0.57500
030     0.02060     0.12986    065    0.60000
031     0.02310     0.14008    064    0.62500
032     0.02010     0.12782    063    0.65000
033     0.02850     0.16216    062    0.67500
034     0.03290     0.18015    061    0.70000
035     0.04220     0.21818    060    0.72500
036     0.05710     0.27910    059    0.75000
037     0.05570     0.27338    056    0.82500
038     0.05710     0.27910    055    0.85000
039     0.04720     0.23862    054    0.87500
040     0.03950     0.20714    053    0.90000
041     0.02560     0.15030    052    0.92500
042     -0.00720     0.01619    051    0.95000
043     -0.04010     -0.11833    050    0.97500
044     -0.15850     -0.60245    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.23630     1.01182     129    0.06250
001     0.23820     1.01959     130    0.08750
002     0.23480     1.00568     131    0.11250
003     0.24050     1.02899     132    0.13750
004     0.23650     1.01263     133    0.16250
005     0.23370     1.00119     134    0.18750
006     0.23930     1.02408     135    0.21250
007     0.23860     1.02122     136    0.23750
008     0.23740     1.01631     137    0.26250
009     0.23940     1.02449     138    0.28750
010     0.23540     1.00814     139    0.31250
011     0.23790     1.01836     140    0.33750
012     0.24100     1.03103     141    0.36250
013     0.24050     1.02899     142    0.38750
014     0.23970     1.02572     143    0.41250
015     0.23740     1.01631     144    0.43750
016     0.23910     1.02327     145    0.45250
017     0.23810     1.01918     146    0.46750
018     0.23620     1.01141     147    0.48250
019     0.23920     1.02367     148    0.49750
020     0.23730     1.01591     149    0.51250
021     0.23680     1.01386     150    0.52750
022     0.22410     0.96193     151    0.54250
023     0.24110     1.03144     152    0.55750
024     0.23810     1.01918     153    0.57250
025     0.23960     1.02531     154    0.58750
026     0.23730     1.01591     155    0.60250
027     0.24030     1.02817     156    0.61750
028     0.23900     1.02286     157    0.63250
029     0.23420     1.00323     158    0.64750
030     0.23320     0.99914     159    0.66250
031     0.23090     0.98974     160    0.67750
032     0.22420     0.96234     161    0.69250
033     0.20630     0.88915     162    0.70750
034     0.19980     0.86258     163    0.72250
035     0.19360     0.83722     164    0.73750
036     0.18070     0.78448     165    0.74750
037     0.18530     0.80329     166    0.75750
038     0.17530     0.76240     167    0.76750
039     0.16910     0.73705     168    0.77750
040     0.16840     0.73419     169    0.78750
041     0.16420     0.71701     170    0.79750
042     0.16980     0.73991     171    0.80750
043     0.16430     0.71742     172    0.81750
044     0.15080     0.66222     173    0.82750
045     0.15360     0.67367     174    0.83750
046     0.14950     0.65691     175    0.84750
047     0.13930     0.61520     176    0.85750
048     0.13480     0.59680     177    0.86750
049     0.12790     0.56859     178    0.87750
050     0.12540     0.55837     179    0.88750
051     0.12720     0.56573     180    0.89750
052     0.12240     0.54610     181    0.90750
053     0.11780     0.52729     182    0.91750
054     0.11460     0.51421     183    0.92750
055     0.11380     0.51094     184    0.93750
056     0.11690     0.52361     185    0.94750
057     0.13050     0.57922     186    0.95750
058     0.12360     0.55101     187    0.96750
059     0.12000     0.53629     188    0.97750
060     0.12490     0.55632     189    0.98750
061     0.12880     0.57227     190    0.99750
062     0.13440     0.59517     191    1.00750
063     0.14140     0.62379     192    1.01750
064     0.14450     0.63646     193    1.02750
065     0.14920     0.65568     194    1.03750
066     0.16320     0.71292     195    1.04750
067     0.17270     0.75177     196    1.05750
068     0.17660     0.76771     197    1.06750
069     0.18130     0.78693     198    1.07750
070     0.19860     0.85767     199    1.08750
071     0.20300     0.87566     200    1.09750
072     0.19950     0.86135     201    1.10750
073     0.20530     0.88506     202    1.11750
074     0.20960     0.90265     203    1.12750
075     0.21100     0.90837     204    1.13750
076     0.21880     0.94026     205    1.15250
077     0.21890     0.94067     206    1.16750
078     0.22510     0.96602     207    1.18250
079     0.22800     0.97788     208    1.19750
080     0.22960     0.98442     209    1.21250
081     0.23460     1.00487     210    1.22750
082     0.23680     1.01386     211    1.24250
083     0.23720     1.01550     212    1.25750
084     0.23890     1.02245     213    1.27250
085     0.23670     1.01345     214    1.28750
086     0.23740     1.01631     215    1.30250
087     0.23730     1.01591     216    1.31750
088     0.24030     1.02817     217    1.33250
089     0.23740     1.01631     218    1.34750
090     0.23830     1.01999     219    1.36250
091     0.23280     0.99751     220    1.37750
092     0.23750     1.01672     221    1.39250
093     0.23810     1.01918     222    1.40750
094     0.23730     1.01591     223    1.42250
095     0.24100     1.03103     224    1.43750
096     0.23580     1.00977     225    1.46250
097     0.24050     1.02899     226    1.48750
098     0.24110     1.03144     227    1.51250
099     0.23480     1.00568     228    1.53750
100     0.23520     1.00732     229    1.56250
101     0.23500     1.00650     230    1.58750
102     0.24040     1.02858     231    1.61250
103     0.22760     0.97624     232    1.63750
104     0.23830     1.01999     233    1.66250
105     0.24240     1.03676     234    1.68750
106     0.23400     1.00241     235    1.71250
107     0.23690     1.01427     236    1.73750
108     0.23370     1.00119     237    1.76250
109     0.23820     1.01959     238    1.78750
110     0.24010     1.02735     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.01930     -0.03328      241    0.62500
001     -0.05250     -0.16903      242    0.93750
002     -0.02820     -0.06967      243    1.25000
003     -0.01760     -0.02633      244    1.56250
