翼型实验数据

实验日期：2015年05月25日10:25:53
大气压(kPa)：100.1400  温度(℃)：25.60  密度： 1.16793kg/m^3
来流风速: 20.59m/s  攻角：22.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3872kPa 来流静压：100.1396kPa 来流动压：247.6Pa
升力系数：1.3494 -0.1128 -0.1128   阻力系数： 0.2793

力矩系数：-0.0448 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.14000     -4.58482    001   0.00000
001     -1.31810     -5.30293    002   0.00050
002     -1.33450     -5.36906    003   0.00125
003     -1.35500     -5.45172    004   0.00250
004     -1.36610     -5.49647    005   0.00500
005     -1.33000     -5.35091    006   0.00750
006     -1.24160     -4.99448    007   0.01000
007     -1.22780     -4.93883    008   0.01500
008     -1.14360     -4.59933    009   0.02500
009     -0.78030     -3.13447    010   0.05000
010     -0.57460     -2.30507    012   0.10000
011     -0.47680     -1.91073    013   0.12500
012     -0.38670     -1.54744    014   0.15000
013     -0.31270     -1.24906    015   0.17500
014     -0.22240     -0.88496    016   0.20000
015     -0.19020     -0.75513    017   0.22500
016     -0.16140     -0.63901    019   0.27500
017     -0.16000     -0.63336    021   0.32500
018     -0.15850     -0.62731    022   0.35000
019     -0.15930     -0.63054    023   0.37500
020     -0.16730     -0.66280    024   0.40000
021     -0.16200     -0.64143    025   0.42500
022     -0.16200     -0.64143    026   0.45000
023     -0.16470     -0.65231    027   0.47500
024     -0.16510     -0.65393    028   0.50000
025     -0.16590     -0.65715    029   0.52500
026     -0.16970     -0.67247    030   0.55000
027     -0.17140     -0.67933    031   0.57500
028     -0.17320     -0.68659    032   0.60000
029     -0.17820     -0.70675    033   0.62500
030     -0.17890     -0.70957    034   0.65000
031     -0.18070     -0.71683    035   0.67500
032     -0.18010     -0.71441    036   0.70000
033     -0.18330     -0.72731    038   0.75000
034     -0.18280     -0.72529    040   0.80000
035     -0.18140     -0.71965    041   0.82500
036     -0.18710     -0.74263    042   0.85000
037     -0.18270     -0.72489    043   0.87500
038     -0.18280     -0.72529    044   0.90000
039     -0.18150     -0.72005    045   0.92500
040     -0.18140     -0.71965    046   0.95000
041     -0.17460     -0.69223    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.96160     -3.86549    096    0.00000
001     -0.65180     -2.61635    095    0.00050
002     -0.42950     -1.72001    094    0.00125
003     -0.26660     -1.06318    093    0.00250
004     -0.15030     -0.59425    092    0.00500
005     -0.02170     -0.07572    091    0.00750
006     0.07300     0.30612    090    0.01000
007     0.19890     0.81376    089    0.01500
008     0.23570     0.96214    088    0.02500
009     0.25470     1.03875    087    0.05000
010     0.24650     1.00569    086    0.07500
011     0.20160     0.82464    084    0.12500
012     0.17890     0.73312    083    0.15000
013     0.16080     0.66013    082    0.17500
014     0.14290     0.58796    081    0.20000
015     0.11890     0.49119    080    0.22500
016     0.10670     0.44200    079    0.25000
017     0.08540     0.35611    078    0.27500
018     0.07430     0.31136    077    0.30000
019     0.06300     0.26580    076    0.32500
020     0.03360     0.14725    075    0.35000
021     0.03400     0.14886    074    0.37500
022     0.03270     0.14362    073    0.40000
023     0.02640     0.11822    072    0.42500
024     0.01950     0.09040    071    0.45000
025     0.01510     0.07266    070    0.47500
026     0.01830     0.08556    069    0.50000
027     0.02610     0.11701    068    0.52500
028     0.02230     0.10169    067    0.55000
029     0.02700     0.12064    066    0.57500
030     0.03170     0.13959    065    0.60000
031     0.03290     0.14443    064    0.62500
032     0.03080     0.13596    063    0.65000
033     0.03880     0.16822    062    0.67500
034     0.04450     0.19120    061    0.70000
035     0.04870     0.20814    060    0.72500
036     0.05260     0.22386    059    0.75000
037     0.05850     0.24765    056    0.82500
038     0.06110     0.25813    055    0.85000
039     0.04960     0.21177    054    0.87500
040     0.04080     0.17628    053    0.90000
041     0.02410     0.10895    052    0.92500
042     -0.01220     -0.03742    051    0.95000
043     -0.04870     -0.18459    050    0.97500
044     -0.18160     -0.72045    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.24900     1.01577     129    0.06250
001     0.24950     1.01778     130    0.08750
002     0.24820     1.01254     131    0.11250
003     0.25170     1.02665     132    0.13750
004     0.24870     1.01456     133    0.16250
005     0.24620     1.00448     134    0.18750
006     0.25080     1.02302     135    0.21250
007     0.25010     1.02020     136    0.23750
008     0.24770     1.01052     137    0.26250
009     0.25100     1.02383     138    0.28750
010     0.24780     1.01093     139    0.31250
011     0.24910     1.01617     140    0.33750
012     0.25000     1.01980     141    0.36250
013     0.25330     1.03310     142    0.38750
014     0.25150     1.02585     143    0.41250
015     0.24850     1.01375     144    0.43750
016     0.25150     1.02585     145    0.45250
017     0.24900     1.01577     146    0.46750
018     0.24780     1.01093     147    0.48250
019     0.25080     1.02302     148    0.49750
020     0.24650     1.00569     149    0.51250
021     0.24570     1.00246     150    0.52750
022     0.23140     0.94480     151    0.54250
023     0.24870     1.01456     152    0.55750
024     0.24680     1.00689     153    0.57250
025     0.24850     1.01375     154    0.58750
026     0.24760     1.01012     155    0.60250
027     0.24890     1.01536     156    0.61750
028     0.24510     1.00004     157    0.63250
029     0.24050     0.98149     158    0.64750
030     0.23730     0.96859     159    0.66250
031     0.22530     0.92020     160    0.67750
032     0.21970     0.89763     161    0.69250
033     0.20730     0.84763     162    0.70750
034     0.20390     0.83392     163    0.72250
035     0.19600     0.80206     164    0.73750
036     0.17710     0.72586     165    0.74750
037     0.18660     0.76416     166    0.75750
038     0.17840     0.73110     167    0.76750
039     0.16780     0.68836     168    0.77750
040     0.17120     0.70207     169    0.78750
041     0.16740     0.68675     170    0.79750
042     0.17060     0.69965     171    0.80750
043     0.17590     0.72102     172    0.81750
044     0.16960     0.69562     173    0.82750
045     0.17600     0.72142     174    0.83750
046     0.17130     0.70247     175    0.84750
047     0.15510     0.63715     176    0.85750
048     0.17020     0.69804     177    0.86750
049     0.15450     0.63473     178    0.87750
050     0.14830     0.60973     179    0.88750
051     0.13490     0.55570     180    0.89750
052     0.12220     0.50450     181    0.90750
053     0.10800     0.44724     182    0.91750
054     0.10070     0.41781     183    0.92750
055     0.10020     0.41579     184    0.93750
056     0.09770     0.40571     185    0.94750
057     0.11100     0.45934     186    0.95750
058     0.11160     0.46176     187    0.96750
059     0.09710     0.40329     188    0.97750
060     0.09660     0.40127     189    0.98750
061     0.08670     0.36136     190    0.99750
062     0.09090     0.37829     191    1.00750
063     0.08840     0.36821     192    1.01750
064     0.09360     0.38918     193    1.02750
065     0.08590     0.35813     194    1.03750
066     0.08040     0.33595     195    1.04750
067     0.07060     0.29644     196    1.05750
068     0.07320     0.30692     197    1.06750
069     0.06440     0.27144     198    1.07750
070     0.06910     0.29039     199    1.08750
071     0.06250     0.26378     200    1.09750
072     0.05930     0.25088     201    1.10750
073     0.06130     0.25894     202    1.11750
074     0.06630     0.27910     203    1.12750
075     0.06780     0.28515     204    1.13750
076     0.07610     0.31862     205    1.15250
077     0.07010     0.29442     206    1.16750
078     0.07880     0.32950     207    1.18250
079     0.08460     0.35289     208    1.19750
080     0.09590     0.39845     209    1.21250
081     0.10340     0.42869     210    1.22750
082     0.10480     0.43434     211    1.24250
083     0.11260     0.46579     212    1.25750
084     0.11510     0.47587     213    1.27250
085     0.12190     0.50329     214    1.28750
086     0.13500     0.55611     215    1.30250
087     0.14420     0.59320     216    1.31750
088     0.16210     0.66538     217    1.33250
089     0.18250     0.74763     218    1.34750
090     0.20630     0.84359     219    1.36250
091     0.21050     0.86053     220    1.37750
092     0.22360     0.91335     221    1.39250
093     0.22670     0.92585     222    1.40750
094     0.22820     0.93190     223    1.42250
095     0.23280     0.95045     224    1.43750
096     0.23500     0.95932     225    1.46250
097     0.24000     0.97948     226    1.48750
098     0.24270     0.99036     227    1.51250
099     0.23800     0.97141     228    1.53750
100     0.24130     0.98472     229    1.56250
101     0.24350     0.99359     230    1.58750
102     0.24830     1.01294     231    1.61250
103     0.23700     0.96738     232    1.63750
104     0.24910     1.01617     233    1.66250
105     0.25330     1.03310     234    1.68750
106     0.24660     1.00609     235    1.71250
107     0.24940     1.01738     236    1.73750
