翼型实验数据

实验日期：2015年05月25日10:26:31
大气压(kPa)：100.1400  温度(℃)：25.60  密度： 1.16793kg/m^3
来流风速: 20.70m/s  攻角：23.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3897kPa 来流静压：100.1395kPa 来流动压：250.2Pa
升力系数：1.3435 -0.1160 -0.1160   阻力系数： 0.2733

力矩系数：-0.0500 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.17390     -4.69240    001   0.00000
001     -1.34850     -5.39080    002   0.00050
002     -1.36100     -5.44080    003   0.00125
003     -1.37560     -5.49920    004   0.00250
004     -1.37830     -5.51000    005   0.00500
005     -1.33760     -5.34720    006   0.00750
006     -1.24540     -4.97840    007   0.01000
007     -1.23870     -4.95160    008   0.01500
008     -1.16330     -4.65000    009   0.02500
009     -0.78310     -3.12920    010   0.05000
010     -0.54490     -2.17640    012   0.10000
011     -0.43940     -1.75440    013   0.12500
012     -0.34040     -1.35840    014   0.15000
013     -0.26230     -1.04600    015   0.17500
014     -0.18300     -0.72880    016   0.20000
015     -0.17220     -0.68560    017   0.22500
016     -0.16470     -0.65560    019   0.27500
017     -0.16320     -0.64960    021   0.32500
018     -0.16220     -0.64560    022   0.35000
019     -0.16270     -0.64760    023   0.37500
020     -0.16900     -0.67280    024   0.40000
021     -0.16550     -0.65880    025   0.42500
022     -0.16570     -0.65960    026   0.45000
023     -0.16760     -0.66720    027   0.47500
024     -0.16850     -0.67080    028   0.50000
025     -0.16960     -0.67520    029   0.52500
026     -0.17280     -0.68800    030   0.55000
027     -0.17380     -0.69200    031   0.57500
028     -0.17690     -0.70440    032   0.60000
029     -0.18310     -0.72920    033   0.62500
030     -0.18210     -0.72520    034   0.65000
031     -0.18330     -0.73000    035   0.67500
032     -0.18410     -0.73320    036   0.70000
033     -0.18450     -0.73480    038   0.75000
034     -0.18390     -0.73240    040   0.80000
035     -0.18190     -0.72440    041   0.82500
036     -0.18740     -0.74640    042   0.85000
037     -0.18170     -0.72360    043   0.87500
038     -0.18260     -0.72720    044   0.90000
039     -0.18130     -0.72200    045   0.92500
040     -0.18040     -0.71840    046   0.95000
041     -0.17280     -0.68800    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.99720     -3.98560    096    0.00000
001     -0.68540     -2.73840    095    0.00050
002     -0.45760     -1.82720    094    0.00125
003     -0.29050     -1.15880    093    0.00250
004     -0.17080     -0.68000    092    0.00500
005     -0.03760     -0.14720    091    0.00750
006     0.06240     0.25280    090    0.01000
007     0.19430     0.78040    089    0.01500
008     0.23580     0.94640    088    0.02500
009     0.25780     1.03440    087    0.05000
010     0.25210     1.01160    086    0.07500
011     0.20850     0.83720    084    0.12500
012     0.18710     0.75160    083    0.15000
013     0.16810     0.67560    082    0.17500
014     0.15040     0.60480    081    0.20000
015     0.12420     0.50000    080    0.22500
016     0.11350     0.45720    079    0.25000
017     0.09320     0.37600    078    0.27500
018     0.08140     0.32880    077    0.30000
019     0.06910     0.27960    076    0.32500
020     0.03900     0.15920    075    0.35000
021     0.03940     0.16080    074    0.37500
022     0.03770     0.15400    073    0.40000
023     0.03140     0.12880    072    0.42500
024     0.02350     0.09720    071    0.45000
025     0.01920     0.08000    070    0.47500
026     0.02130     0.08840    069    0.50000
027     0.02920     0.12000    068    0.52500
028     0.02440     0.10080    067    0.55000
029     0.03010     0.12360    066    0.57500
030     0.03420     0.14000    065    0.60000
031     0.03550     0.14520    064    0.62500
032     0.03300     0.13520    063    0.65000
033     0.04110     0.16760    062    0.67500
034     0.04630     0.18840    061    0.70000
035     0.05050     0.20520    060    0.72500
036     0.05530     0.22440    059    0.75000
037     0.05890     0.23880    056    0.82500
038     0.06190     0.25080    055    0.85000
039     0.05180     0.21040    054    0.87500
040     0.04290     0.17480    053    0.90000
041     0.02660     0.10960    052    0.92500
042     -0.01030     -0.03800    051    0.95000
043     -0.04670     -0.18360    050    0.97500
044     -0.17740     -0.70640    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.25250     1.01320     129    0.06250
001     0.25420     1.02000     130    0.08750
002     0.25210     1.01160     131    0.11250
003     0.25620     1.02800     132    0.13750
004     0.25350     1.01720     133    0.16250
005     0.24980     1.00240     134    0.18750
006     0.25570     1.02600     135    0.21250
007     0.25380     1.01840     136    0.23750
008     0.25290     1.01480     137    0.26250
009     0.25410     1.01960     138    0.28750
010     0.25160     1.00960     139    0.31250
011     0.25520     1.02400     140    0.33750
012     0.25340     1.01680     141    0.36250
013     0.25530     1.02440     142    0.38750
014     0.25510     1.02360     143    0.41250
015     0.25150     1.00920     144    0.43750
016     0.25310     1.01560     145    0.45250
017     0.25190     1.01080     146    0.46750
018     0.25110     1.00760     147    0.48250
019     0.25320     1.01600     148    0.49750
020     0.25000     1.00320     149    0.51250
021     0.25000     1.00320     150    0.52750
022     0.23660     0.94960     151    0.54250
023     0.25430     1.02040     152    0.55750
024     0.25080     1.00640     153    0.57250
025     0.25280     1.01440     154    0.58750
026     0.25050     1.00520     155    0.60250
027     0.25100     1.00720     156    0.61750
028     0.24690     0.99080     157    0.63250
029     0.24510     0.98360     158    0.64750
030     0.24520     0.98400     159    0.66250
031     0.23780     0.95440     160    0.67750
032     0.23380     0.93840     161    0.69250
033     0.22480     0.90240     162    0.70750
034     0.22300     0.89520     163    0.72250
035     0.21910     0.87960     164    0.73750
036     0.20700     0.83120     165    0.74750
037     0.21120     0.84800     166    0.75750
038     0.19400     0.77920     167    0.76750
039     0.18620     0.74800     168    0.77750
040     0.18310     0.73560     169    0.78750
041     0.17040     0.68480     170    0.79750
042     0.15510     0.62360     171    0.80750
043     0.14730     0.59240     172    0.81750
044     0.12330     0.49640     173    0.82750
045     0.12700     0.51120     174    0.83750
046     0.11190     0.45080     175    0.84750
047     0.09490     0.38280     176    0.85750
048     0.08770     0.35400     177    0.86750
049     0.05960     0.24160     178    0.87750
050     0.05040     0.20480     179    0.88750
051     0.04220     0.17200     180    0.89750
052     0.03630     0.14840     181    0.90750
053     0.03110     0.12760     182    0.91750
054     0.01510     0.06360     183    0.92750
055     0.01490     0.06280     184    0.93750
056     0.01320     0.05600     185    0.94750
057     0.02590     0.10680     186    0.95750
058     0.02020     0.08400     187    0.96750
059     0.01420     0.06000     188    0.97750
060     0.01580     0.06640     189    0.98750
061     0.01390     0.05880     190    0.99750
062     0.02220     0.09200     191    1.00750
063     0.03150     0.12920     192    1.01750
064     0.03610     0.14760     193    1.02750
065     0.04070     0.16600     194    1.03750
066     0.04550     0.18520     195    1.04750
067     0.04780     0.19440     196    1.05750
068     0.04510     0.18360     197    1.06750
069     0.04330     0.17640     198    1.07750
070     0.04710     0.19160     199    1.08750
071     0.05230     0.21240     200    1.09750
072     0.05290     0.21480     201    1.10750
073     0.05320     0.21600     202    1.11750
074     0.05880     0.23840     203    1.12750
075     0.07000     0.28320     204    1.13750
076     0.08750     0.35320     205    1.15250
077     0.08780     0.35440     206    1.16750
078     0.09870     0.39800     207    1.18250
079     0.09570     0.38600     208    1.19750
080     0.10440     0.42080     209    1.21250
081     0.11420     0.46000     210    1.22750
082     0.12270     0.49400     211    1.24250
083     0.13600     0.54720     212    1.25750
084     0.14750     0.59320     213    1.27250
085     0.15720     0.63200     214    1.28750
086     0.16820     0.67600     215    1.30250
087     0.17750     0.71320     216    1.31750
088     0.18410     0.73960     217    1.33250
089     0.19730     0.79240     218    1.34750
090     0.20480     0.82240     219    1.36250
091     0.20430     0.82040     220    1.37750
092     0.21630     0.86840     221    1.39250
093     0.21840     0.87680     222    1.40750
094     0.22330     0.89640     223    1.42250
095     0.22700     0.91120     224    1.43750
096     0.22630     0.90840     225    1.46250
097     0.23340     0.93680     226    1.48750
098     0.24140     0.96880     227    1.51250
099     0.24140     0.96880     228    1.53750
100     0.24430     0.98040     229    1.56250
101     0.24670     0.99000     230    1.58750
102     0.25410     1.01960     231    1.61250
103     0.24190     0.97080     232    1.63750
104     0.25210     1.01160     233    1.66250
105     0.25630     1.02840     234    1.68750
106     0.24890     0.99880     235    1.71250
107     0.25130     1.00840     236    1.73750
108     0.24790     0.99480     237    1.76250
109     0.25300     1.01520     238    1.78750
110     0.25530     1.02440     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.01400     -0.05280      241    0.62500
001     -0.06550     -0.25880      242    0.93750
002     -0.06460     -0.25520      243    1.25000
003     -0.03040     -0.11840      244    1.56250
