翼型实验数据

实验日期：2015年05月25日10:13:10
大气压(kPa)：100.1500  温度(℃)：25.20  密度： 1.16962kg/m^3
来流风速: 20.58m/s  攻角：3.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3781kPa 来流静压：100.1305kPa 来流动压：247.7Pa
升力系数：0.9335 -0.0005 -0.0005   阻力系数： 0.0103

力矩系数：-0.0857 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.09460     0.46090    001   0.00000
001     0.00040     0.08055    002   0.00050
002     -0.05040     -0.12456    003   0.00125
003     -0.11000     -0.36520    004   0.00250
004     -0.19080     -0.69144    005   0.00500
005     -0.22120     -0.81419    006   0.00750
006     -0.26760     -1.00153    007   0.01000
007     -0.31820     -1.20584    008   0.01500
008     -0.30750     -1.16264    009   0.02500
009     -0.31850     -1.20705    010   0.05000
010     -0.32900     -1.24944    012   0.10000
011     -0.33650     -1.27973    013   0.12500
012     -0.34170     -1.30072    014   0.15000
013     -0.35340     -1.34796    015   0.17500
014     -0.33040     -1.25510    016   0.20000
015     -0.36280     -1.38592    017   0.22500
016     -0.37080     -1.41822    019   0.27500
017     -0.36560     -1.39722    021   0.32500
018     -0.36130     -1.37986    022   0.35000
019     -0.35120     -1.33908    023   0.37500
020     -0.34930     -1.33141    024   0.40000
021     -0.33290     -1.26519    025   0.42500
022     -0.32000     -1.21311    026   0.45000
023     -0.31140     -1.17838    027   0.47500
024     -0.30300     -1.14447    028   0.50000
025     -0.28350     -1.06573    029   0.52500
026     -0.21610     -0.79360    030   0.55000
027     -0.21050     -0.77099    031   0.57500
028     -0.19790     -0.72011    032   0.60000
029     -0.18220     -0.65672    033   0.62500
030     -0.17130     -0.61271    034   0.65000
031     -0.15680     -0.55416    035   0.67500
032     -0.14070     -0.48916    036   0.70000
033     -0.11360     -0.37974    038   0.75000
034     -0.08880     -0.27961    040   0.80000
035     -0.07550     -0.22591    041   0.82500
036     -0.06970     -0.20249    042   0.85000
037     -0.05340     -0.13667    043   0.87500
038     -0.04640     -0.10841    044   0.90000
039     -0.03390     -0.05794    045   0.92500
040     -0.02370     -0.01676    046   0.95000
041     0.00690     0.10680    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.15650     0.71082    096    0.00000
001     0.21260     0.93734    095    0.00050
002     0.22960     1.00598    094    0.00125
003     0.23260     1.01809    093    0.00250
004     0.23040     1.00921    092    0.00500
005     0.21290     0.93855    091    0.00750
006     0.18890     0.84164    090    0.01000
007     0.14840     0.67812    089    0.01500
008     0.11310     0.53559    088    0.02500
009     0.07940     0.39952    087    0.05000
010     0.03770     0.23115    086    0.07500
011     -0.01420     0.02160    084    0.12500
012     -0.03150     -0.04825    083    0.15000
013     -0.04410     -0.09912    082    0.17500
014     -0.05420     -0.13990    081    0.20000
015     -0.07010     -0.20410    080    0.22500
016     -0.07310     -0.21622    079    0.25000
017     -0.08140     -0.24973    078    0.27500
018     -0.07930     -0.24125    077    0.30000
019     -0.08100     -0.24811    076    0.32500
020     -0.09850     -0.31877    075    0.35000
021     -0.08690     -0.27193    074    0.37500
022     -0.07730     -0.23317    073    0.40000
023     -0.07080     -0.20693    072    0.42500
024     -0.06650     -0.18957    071    0.45000
025     -0.06040     -0.16494    070    0.47500
026     -0.05340     -0.13667    069    0.50000
027     -0.04770     -0.11366    068    0.52500
028     -0.04910     -0.11931    067    0.55000
029     0.00130     0.08418    066    0.57500
030     0.00760     0.10962    065    0.60000
031     0.01350     0.13344    064    0.62500
032     0.01650     0.14556    063    0.65000
033     0.02930     0.19724    062    0.67500
034     0.04110     0.24488    061    0.70000
035     0.05240     0.29051    060    0.72500
036     0.05940     0.31877    059    0.75000
037     0.07300     0.37368    056    0.82500
038     0.07830     0.39508    055    0.85000
039     0.07570     0.38458    054    0.87500
040     0.07500     0.38176    053    0.90000
041     0.07170     0.36843    052    0.92500
042     0.05690     0.30868    051    0.95000
043     0.05020     0.28162    050    0.97500
044     0.01870     0.15444    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.23080     1.01082     129    0.06250
001     0.23280     1.01890     130    0.08750
002     0.23050     1.00961     131    0.11250
003     0.23530     1.02899     132    0.13750
004     0.23260     1.01809     133    0.16250
005     0.22860     1.00194     134    0.18750
006     0.23420     1.02455     135    0.21250
007     0.23220     1.01647     136    0.23750
008     0.23060     1.01001     137    0.26250
009     0.23300     1.01970     138    0.28750
010     0.23100     1.01163     139    0.31250
011     0.23230     1.01688     140    0.33750
012     0.23220     1.01647     141    0.36250
013     0.23460     1.02616     142    0.38750
014     0.23350     1.02172     143    0.41250
015     0.23070     1.01042     144    0.43750
016     0.23380     1.02293     145    0.45250
017     0.23230     1.01688     146    0.46750
018     0.23230     1.01688     147    0.48250
019     0.23390     1.02334     148    0.49750
020     0.23180     1.01486     149    0.51250
021     0.23280     1.01890     150    0.52750
022     0.21840     0.96075     151    0.54250
023     0.23400     1.02374     152    0.55750
024     0.23220     1.01647     153    0.57250
025     0.23400     1.02374     154    0.58750
026     0.23160     1.01405     155    0.60250
027     0.23430     1.02495     156    0.61750
028     0.23460     1.02616     157    0.63250
029     0.23060     1.01001     158    0.64750
030     0.23380     1.02293     159    0.66250
031     0.23080     1.01082     160    0.67750
032     0.23180     1.01486     161    0.69250
033     0.22720     0.99629     162    0.70750
034     0.23130     1.01284     163    0.72250
035     0.23080     1.01082     164    0.73750
036     0.21840     0.96075     165    0.74750
037     0.22960     1.00598     166    0.75750
038     0.22970     1.00638     167    0.76750
039     0.22690     0.99507     168    0.77750
040     0.23100     1.01163     169    0.78750
041     0.23150     1.01365     170    0.79750
042     0.23450     1.02576     171    0.80750
043     0.23410     1.02414     172    0.81750
044     0.22660     0.99386     173    0.82750
045     0.22960     1.00598     174    0.83750
046     0.23360     1.02213     175    0.84750
047     0.23000     1.00759     176    0.85750
048     0.23040     1.00921     177    0.86750
049     0.23050     1.00961     178    0.87750
050     0.23240     1.01728     179    0.88750
051     0.22850     1.00153     180    0.89750
052     0.22490     0.98700     181    0.90750
053     0.21170     0.93370     182    0.91750
054     0.19090     0.84972     183    0.92750
055     0.18330     0.81903     184    0.93750
056     0.18520     0.82670     185    0.94750
057     0.20330     0.89979     186    0.95750
058     0.20750     0.91674     187    0.96750
059     0.21630     0.95228     188    0.97750
060     0.22560     0.98983     189    0.98750
061     0.22520     0.98821     190    0.99750
062     0.23240     1.01728     191    1.00750
063     0.23300     1.01970     192    1.01750
064     0.23020     1.00840     193    1.02750
065     0.22790     0.99911     194    1.03750
066     0.23240     1.01728     195    1.04750
067     0.23070     1.01042     196    1.05750
068     0.23070     1.01042     197    1.06750
069     0.23130     1.01284     198    1.07750
070     0.23410     1.02414     199    1.08750
071     0.23100     1.01163     200    1.09750
072     0.22650     0.99346     201    1.10750
073     0.22850     1.00153     202    1.11750
074     0.23040     1.00921     203    1.12750
075     0.23150     1.01365     204    1.13750
076     0.23380     1.02293     205    1.15250
077     0.22930     1.00476     206    1.16750
078     0.23060     1.01001     207    1.18250
079     0.22790     0.99911     208    1.19750
080     0.22730     0.99669     209    1.21250
081     0.23150     1.01365     210    1.22750
082     0.23080     1.01082     211    1.24250
083     0.23160     1.01405     212    1.25750
084     0.23290     1.01930     213    1.27250
