翼型实验数据

实验日期：2015年05月25日10:16:54
大气压(kPa)：100.1400  温度(℃)：25.40  密度： 1.16872kg/m^3
来流风速: 20.48m/s  攻角：8.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3643kPa 来流静压：100.1192kPa 来流动压：245.1Pa
升力系数：1.4331 -0.0018 -0.0018   阻力系数： 0.0126

力矩系数：-0.0411 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.31400     -1.19791    001   0.00000
001     -0.47200     -1.84252    002   0.00050
002     -0.52860     -2.07344    003   0.00125
003     -0.59380     -2.33944    004   0.00250
004     -0.67840     -2.68459    005   0.00500
005     -0.69740     -2.76211    006   0.00750
006     -0.71240     -2.82330    007   0.01000
007     -0.73720     -2.92448    008   0.01500
008     -0.66580     -2.63319    009   0.02500
009     -0.62690     -2.47448    010   0.05000
010     -0.55010     -2.16115    012   0.10000
011     -0.52480     -2.05793    013   0.12500
012     -0.50780     -1.98858    014   0.15000
013     -0.50150     -1.96287    015   0.17500
014     -0.46090     -1.79723    016   0.20000
015     -0.48860     -1.91024    017   0.22500
016     -0.47020     -1.83518    019   0.27500
017     -0.44520     -1.73318    021   0.32500
018     -0.43560     -1.69401    022   0.35000
019     -0.41350     -1.60385    023   0.37500
020     -0.40870     -1.58427    024   0.40000
021     -0.38200     -1.47534    025   0.42500
022     -0.35820     -1.37824    026   0.45000
023     -0.33860     -1.29827    027   0.47500
024     -0.31560     -1.20444    028   0.50000
025     -0.28540     -1.08123    029   0.52500
026     -0.26070     -0.98046    030   0.55000
027     -0.24080     -0.89927    031   0.57500
028     -0.22060     -0.81686    032   0.60000
029     -0.19930     -0.72996    033   0.62500
030     -0.18220     -0.66019    034   0.65000
031     -0.16430     -0.58716    035   0.67500
032     -0.14580     -0.51169    036   0.70000
033     -0.11280     -0.37706    038   0.75000
034     -0.08360     -0.25793    040   0.80000
035     -0.06930     -0.19958    041   0.82500
036     -0.06270     -0.17266    042   0.85000
037     -0.04730     -0.10983    043   0.87500
038     -0.03840     -0.07352    044   0.90000
039     -0.02970     -0.03802    045   0.92500
040     -0.02410     -0.01518    046   0.95000
041     -0.01250     0.03215    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.18910     -0.68834    096    0.00000
001     -0.02370     -0.01354    095    0.00050
002     0.07260     0.37934    094    0.00125
003     0.13760     0.64453    093    0.00250
004     0.17790     0.80894    092    0.00500
005     0.21140     0.94562    091    0.00750
006     0.22150     0.98682    090    0.01000
007     0.22780     1.01252    089    0.01500
008     0.21000     0.93990    088    0.02500
009     0.18480     0.83709    087    0.05000
010     0.14670     0.68165    086    0.07500
011     0.08740     0.43972    084    0.12500
012     0.06510     0.34874    083    0.15000
013     0.04800     0.27898    082    0.17500
014     0.03490     0.22553    081    0.20000
015     0.01420     0.14108    080    0.22500
016     0.00880     0.11905    079    0.25000
017     -0.00570     0.05989    078    0.27500
018     -0.00850     0.04847    077    0.30000
019     -0.01380     0.02685    076    0.32500
020     -0.03620     -0.06454    075    0.35000
021     -0.02840     -0.03272    074    0.37500
022     -0.02300     -0.01069    073    0.40000
023     -0.02130     -0.00375    072    0.42500
024     -0.02130     -0.00375    071    0.45000
025     -0.01770     0.01093    070    0.47500
026     -0.00970     0.04357    069    0.50000
027     0.00020     0.08396    068    0.52500
028     -0.00040     0.08151    067    0.55000
029     0.00480     0.10273    066    0.57500
030     0.00850     0.11782    065    0.60000
031     0.03870     0.24103    064    0.62500
032     0.03800     0.23818    063    0.65000
033     0.04580     0.27000    062    0.67500
034     0.05540     0.30917    061    0.70000
035     0.06280     0.33936    060    0.72500
036     0.07010     0.36914    059    0.75000
037     0.07790     0.40096    056    0.82500
038     0.08210     0.41810    055    0.85000
039     0.07780     0.40055    054    0.87500
040     0.07640     0.39484    053    0.90000
041     0.06950     0.36669    052    0.92500
042     0.05210     0.29570    051    0.95000
043     0.03820     0.23899    050    0.97500
044     -0.01510     0.02154    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.22760     1.01171     129    0.06250
001     0.22950     1.01946     130    0.08750
002     0.22740     1.01089     131    0.11250
003     0.23270     1.03252     132    0.13750
004     0.22800     1.01334     133    0.16250
005     0.22570     1.00396     134    0.18750
006     0.23150     1.02762     135    0.21250
007     0.22900     1.01742     136    0.23750
008     0.22890     1.01701     137    0.26250
009     0.22990     1.02109     138    0.28750
010     0.22790     1.01293     139    0.31250
011     0.22980     1.02068     140    0.33750
