翼型实验数据

实验日期：2015年05月25日10:27:04
大气压(kPa)：100.1400  温度(℃)：25.60  密度： 1.16793kg/m^3
来流风速: 20.50m/s  攻角：24.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3884kPa 来流静压：100.1430kPa 来流动压：245.4Pa
升力系数：1.3804 -0.1224 -0.1224   阻力系数： 0.2748

力矩系数：-0.0609 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.19420     -4.89698    001   0.00000
001     -1.35960     -5.57291    002   0.00050
002     -1.36790     -5.60682    003   0.00125
003     -1.37620     -5.64074    004   0.00250
004     -1.36960     -5.61377    005   0.00500
005     -1.32350     -5.42538    006   0.00750
006     -1.23290     -5.05513    007   0.01000
007     -1.23420     -5.06044    008   0.01500
008     -1.16400     -4.77356    009   0.02500
009     -0.76150     -3.12869    010   0.05000
010     -0.50840     -2.09436    012   0.10000
011     -0.39480     -1.63012    013   0.12500
012     -0.29170     -1.20879    014   0.15000
013     -0.21850     -0.90964    015   0.17500
014     -0.16800     -0.70327    016   0.20000
015     -0.17130     -0.71676    017   0.22500
016     -0.16990     -0.71103    019   0.27500
017     -0.17010     -0.71185    021   0.32500
018     -0.16980     -0.71063    022   0.35000
019     -0.17080     -0.71471    023   0.37500
020     -0.17670     -0.73882    024   0.40000
021     -0.17240     -0.72125    025   0.42500
022     -0.17260     -0.72207    026   0.45000
023     -0.17520     -0.73269    027   0.47500
024     -0.17560     -0.73433    028   0.50000
025     -0.17560     -0.73433    029   0.52500
026     -0.17960     -0.75067    030   0.55000
027     -0.17980     -0.75149    031   0.57500
028     -0.18260     -0.76293    032   0.60000
029     -0.18740     -0.78255    033   0.62500
030     -0.18750     -0.78296    034   0.65000
031     -0.18780     -0.78418    035   0.67500
032     -0.18900     -0.78909    036   0.70000
033     -0.18940     -0.79072    038   0.75000
034     -0.18870     -0.78786    040   0.80000
035     -0.18690     -0.78051    041   0.82500
036     -0.19260     -0.80380    042   0.85000
037     -0.18820     -0.78582    043   0.87500
038     -0.18730     -0.78214    044   0.90000
039     -0.18710     -0.78132    045   0.92500
040     -0.18820     -0.78582    046   0.95000
041     -0.18690     -0.78051    048   0.99000

翼型下表面1
