翼型实验数据

实验日期：2015年05月25日10:21:37
大气压(kPa)：100.1400  温度(℃)：25.50  密度： 1.16832kg/m^3
来流风速: 20.42m/s  攻角：15.00  雷诺数：1.00E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3701kPa 来流静压：100.1265kPa 来流动压：243.6Pa
升力系数：1.3910 -0.0362 -0.0362   阻力系数： 0.1351

力矩系数：-0.0038 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.73180     -2.94873    001   0.00000
001     -0.91450     -3.69870    002   0.00050
002     -0.95610     -3.86946    003   0.00125
003     -1.00920     -4.08744    004   0.00250
004     -1.06810     -4.32921    005   0.00500
005     -1.06560     -4.31895    006   0.00750
006     -1.03380     -4.18842    007   0.01000
007     -1.02900     -4.16871    008   0.01500
008     -0.89700     -3.62686    009   0.02500
009     -0.84830     -3.42695    010   0.05000
010     -0.61510     -2.46969    012   0.10000
011     -0.56600     -2.26813    013   0.12500
012     -0.52400     -2.09573    014   0.15000
013     -0.49600     -1.98079    015   0.17500
014     -0.43330     -1.72341    016   0.20000
015     -0.43850     -1.74476    017   0.22500
016     -0.38280     -1.51611    019   0.27500
017     -0.31340     -1.23123    021   0.32500
018     -0.27560     -1.07606    022   0.35000
019     -0.23050     -0.89093    023   0.37500
020     -0.19750     -0.75547    024   0.40000
021     -0.15940     -0.59907    025   0.42500
022     -0.14060     -0.52190    026   0.45000
023     -0.13270     -0.48947    027   0.47500
024     -0.12990     -0.47798    028   0.50000
025     -0.12680     -0.46525    029   0.52500
026     -0.12990     -0.47798    030   0.55000
027     -0.12980     -0.47757    031   0.57500
028     -0.13240     -0.48824    032   0.60000
029     -0.13600     -0.50302    033   0.62500
030     -0.13470     -0.49768    034   0.65000
031     -0.13680     -0.50630    035   0.67500
032     -0.13620     -0.50384    036   0.70000
033     -0.13760     -0.50959    038   0.75000
034     -0.13710     -0.50753    040   0.80000
035     -0.13590     -0.50261    041   0.82500
036     -0.14330     -0.53298    042   0.85000
037     -0.13920     -0.51615    043   0.87500
038     -0.14080     -0.52272    044   0.90000
039     -0.14100     -0.52354    045   0.92500
040     -0.14400     -0.53586    046   0.95000
041     -0.14100     -0.52354    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.57170     -2.29153    096    0.00000
001     -0.32420     -1.27556    095    0.00050
002     -0.15960     -0.59989    094    0.00125
003     -0.04380     -0.12454    093    0.00250
004     0.03750     0.20919    092    0.00500
005     0.11690     0.53512    091    0.00750
006     0.16900     0.74898    090    0.01000
007     0.22990     0.99897    089    0.01500
008     0.23520     1.02073    088    0.02500
009     0.23010     0.99979    087    0.05000
010     0.20270     0.88732    086    0.07500
011     0.14610     0.65498    084    0.12500
012     0.12210     0.55646    083    0.15000
013     0.10320     0.47888    082    0.17500
014     0.08720     0.41320    081    0.20000
015     0.06360     0.31633    080    0.22500
016     0.05510     0.28143    079    0.25000
017     0.03600     0.20303    078    0.27500
018     0.02820     0.17101    077    0.30000
019     0.01930     0.13448    076    0.32500
020     -0.00690     0.02693    075    0.35000
021     -0.00340     0.04130    074    0.37500
022     -0.00180     0.04786    073    0.40000
023     -0.00410     0.03842    072    0.42500
024     -0.00940     0.01667    071    0.45000
025     -0.00910     0.01790    070    0.47500
026     -0.00410     0.03842    069    0.50000
027     0.00690     0.08358    068    0.52500
028     0.00410     0.07208    067    0.55000
029     0.01150     0.10246    066    0.57500
030     0.01750     0.12709    065    0.60000
031     0.01780     0.12832    064    0.62500
032     0.01530     0.11806    063    0.65000
033     0.02440     0.15541    062    0.67500
034     0.03450     0.19687    061    0.70000
035     0.05420     0.27774    060    0.72500
036     0.05700     0.28923    059    0.75000
037     0.05580     0.28431    056    0.82500
038     0.05800     0.29334    055    0.85000
039     0.04900     0.25639    054    0.87500
040     0.04240     0.22930    053    0.90000
041     0.02840     0.17183    052    0.92500
042     -0.00160     0.04868    051    0.95000
043     -0.03310     -0.08062    050    0.97500
044     -0.14470     -0.53873    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.23420     1.01662     129    0.06250
001     0.23580     1.02319     130    0.08750
002     0.23220     1.00842     131    0.11250
003     0.23840     1.03387     132    0.13750
004     0.23440     1.01745     133    0.16250
005     0.23270     1.01047     134    0.18750
006     0.23730     1.02935     135    0.21250
007     0.23590     1.02360     136    0.23750
008     0.23410     1.01621     137    0.26250
009     0.23690     1.02771     138    0.28750
010     0.23450     1.01786     139    0.31250
011     0.23590     1.02360     140    0.33750
012     0.23630     1.02525     141    0.36250
013     0.23730     1.02935     142    0.38750
014     0.23690     1.02771     143    0.41250
015     0.23320     1.01252     144    0.43750
016     0.23650     1.02607     145    0.45250
017     0.23490     1.01950     146    0.46750
018     0.23500     1.01991     147    0.48250
019     0.23780     1.03140     148    0.49750
020     0.23400     1.01580     149    0.51250
021     0.23490     1.01950     150    0.52750
022     0.22150     0.96449     151    0.54250
023     0.23940     1.03797     152    0.55750
024     0.23470     1.01868     153    0.57250
025     0.23770     1.03099     154    0.58750
026     0.23480     1.01909     155    0.60250
027     0.23470     1.01868     156    0.61750
028     0.23260     1.01006     157    0.63250
029     0.22680     0.98625     158    0.64750
030     0.22850     0.99323     159    0.66250
031     0.22450     0.97681     160    0.67750
032     0.21930     0.95546     161    0.69250
033     0.21760     0.94848     162    0.70750
034     0.21960     0.95669     163    0.72250
035     0.21390     0.93329     164    0.73750
036     0.19610     0.86023     165    0.74750
037     0.19830     0.86926     166    0.75750
038     0.19600     0.85982     167    0.76750
039     0.18990     0.83478     168    0.77750
040     0.19360     0.84997     169    0.78750
041     0.18910     0.83149     170    0.79750
042     0.18960     0.83355     171    0.80750
043     0.18160     0.80071     172    0.81750
044     0.16970     0.75186     173    0.82750
045     0.17010     0.75350     174    0.83750
046     0.16730     0.74201     175    0.84750
047     0.15950     0.70999     176    0.85750
048     0.15780     0.70301     177    0.86750
049     0.15650     0.69767     178    0.87750
050     0.15620     0.69644     179    0.88750
051     0.15290     0.68289     180    0.89750
052     0.15730     0.70096     181    0.90750
053     0.15490     0.69110     182    0.91750
054     0.15010     0.67140     183    0.92750
