翼型实验数据

实验日期：2015年05月25日10:15:54
大气压(kPa)：100.1400  温度(℃)：25.30  密度： 1.16911kg/m^3
来流风速: 20.51m/s  攻角：6.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3647kPa 来流静压：100.1189kPa 来流动压：245.8Pa
升力系数：1.2917 -0.0009 -0.0009   阻力系数： 0.0085

力矩系数：-0.0644 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.14360     -0.50257    001   0.00000
001     -0.28140     -1.06415    002   0.00050
002     -0.33720     -1.29155    003   0.00125
003     -0.40450     -1.56582    004   0.00250
004     -0.49130     -1.91955    005   0.00500
005     -0.51560     -2.01858    006   0.00750
006     -0.54530     -2.13962    007   0.01000
007     -0.58070     -2.28389    008   0.01500
008     -0.53410     -2.09398    009   0.02500
009     -0.51270     -2.00677    010   0.05000
010     -0.47200     -1.84090    012   0.10000
011     -0.45870     -1.78670    013   0.12500
012     -0.45170     -1.75817    014   0.15000
013     -0.45290     -1.76306    015   0.17500
014     -0.41730     -1.61798    016   0.20000
015     -0.44670     -1.73779    017   0.22500
016     -0.44270     -1.72149    019   0.27500
017     -0.42760     -1.65996    021   0.32500
018     -0.41850     -1.62287    022   0.35000
019     -0.40580     -1.57111    023   0.37500
020     -0.40100     -1.55155    024   0.40000
021     -0.38500     -1.48635    025   0.42500
022     -0.37100     -1.42929    026   0.45000
023     -0.33280     -1.27362    027   0.47500
024     -0.30160     -1.14647    028   0.50000
025     -0.27710     -1.04662    029   0.52500
026     -0.25480     -0.95574    030   0.55000
027     -0.23880     -0.89054    031   0.57500
028     -0.22150     -0.82003    032   0.60000
029     -0.20070     -0.73527    033   0.62500
030     -0.18600     -0.67536    034   0.65000
031     -0.16930     -0.60730    035   0.67500
032     -0.15220     -0.53762    036   0.70000
033     -0.12100     -0.41047    038   0.75000
034     -0.09260     -0.29473    040   0.80000
035     -0.07870     -0.23808    041   0.82500
036     -0.07190     -0.21037    042   0.85000
037     -0.05500     -0.14149    043   0.87500
038     -0.04580     -0.10400    044   0.90000
039     -0.03290     -0.05143    045   0.92500
040     -0.02220     -0.00782    046   0.95000
041     0.00430     0.10017    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.04040     -0.08200    096    0.00000
001     0.08530     0.43027    095    0.00050
002     0.15190     0.70169    094    0.00125
003     0.19270     0.86796    093    0.00250
004     0.21630     0.96414    092    0.00500
005     0.22930     1.01712    091    0.00750
006     0.22510     1.00000    090    0.01000
007     0.21210     0.94702    089    0.01500
008     0.18570     0.83943    088    0.02500
009     0.15530     0.71554    087    0.05000
010     0.11340     0.54479    086    0.07500
011     0.05510     0.30720    084    0.12500
012     0.03410     0.22162    083    0.15000
013     0.01910     0.16049    082    0.17500
014     0.00650     0.10914    081    0.20000
015     -0.01220     0.03293    080    0.22500
016     -0.01720     0.01255    079    0.25000
017     -0.03000     -0.03961    078    0.27500
018     -0.03120     -0.04450    077    0.30000
019     -0.03520     -0.06080    076    0.32500
020     -0.05580     -0.14476    075    0.35000
021     -0.04670     -0.10767    074    0.37500
022     -0.03900     -0.07629    073    0.40000
023     -0.03620     -0.06488    072    0.42500
024     -0.03420     -0.05673    071    0.45000
025     -0.02930     -0.03676    070    0.47500
026     -0.02080     -0.00212    069    0.50000
027     -0.01280     0.03048    068    0.52500
028     -0.01570     0.01866    067    0.55000
029     -0.01030     0.04067    066    0.57500
030     0.02700     0.19268    065    0.60000
031     0.03240     0.21469    064    0.62500
032     0.03170     0.21183    063    0.65000
033     0.04190     0.25340    062    0.67500
034     0.05300     0.29864    061    0.70000
035     0.06210     0.33572    060    0.72500
036     0.06860     0.36221    059    0.75000
037     0.07860     0.40297    056    0.82500
038     0.08430     0.42620    055    0.85000
039     0.07980     0.40786    054    0.87500
040     0.07910     0.40500    053    0.90000
041     0.07420     0.38504    052    0.92500
042     0.05910     0.32350    051    0.95000
043     0.04910     0.28275    050    0.97500
044     0.01140     0.12911    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.22790     1.01141     129    0.06250
001     0.22970     1.01875     130    0.08750
002     0.22710     1.00815     131    0.11250
003     0.23120     1.02486     132    0.13750
004     0.22850     1.01386     133    0.16250
005     0.22680     1.00693     134    0.18750
006     0.23090     1.02364     135    0.21250
007     0.22970     1.01875     136    0.23750
008     0.22910     1.01630     137    0.26250
009     0.22720     1.00856     138    0.28750
010     0.22780     1.01100     139    0.31250
011     0.23010     1.02038     140    0.33750
012     0.22970     1.01875     141    0.36250
013     0.23170     1.02690     142    0.38750
014     0.23080     1.02323     143    0.41250
015     0.22870     1.01467     144    0.43750
016     0.22990     1.01956     145    0.45250
017     0.22860     1.01426     146    0.46750
018     0.22800     1.01182     147    0.48250
019     0.23170     1.02690     148    0.49750
020     0.22930     1.01712     149    0.51250
021     0.22940     1.01752     150    0.52750
022     0.21540     0.96047     151    0.54250
023     0.23250     1.03016     152    0.55750
024     0.22950     1.01793     153    0.57250
025     0.23110     1.02445     154    0.58750
026     0.22970     1.01875     155    0.60250
027     0.23150     1.02608     156    0.61750
028     0.23030     1.02119     157    0.63250
029     0.22840     1.01345     158    0.64750
030     0.22960     1.01834     159    0.66250
031     0.22810     1.01223     160    0.67750
032     0.22910     1.01630     161    0.69250
033     0.22340     0.99307     162    0.70750
034     0.22850     1.01386     163    0.72250
035     0.22800     1.01182     164    0.73750
036     0.21480     0.95802     165    0.74750
037     0.22740     1.00937     166    0.75750
038     0.22740     1.00937     167    0.76750
039     0.22290     0.99103     168    0.77750
040     0.22740     1.00937     169    0.78750
041     0.22650     1.00571     170    0.79750
042     0.23230     1.02934     171    0.80750
043     0.23150     1.02608     172    0.81750
044     0.22530     1.00082     173    0.82750
045     0.22470     0.99837     174    0.83750
046     0.22450     0.99755     175    0.84750
047     0.21160     0.94498     176    0.85750
048     0.19530     0.87856     177    0.86750
