翼型实验数据

实验日期：2015年05月25日10:27:39
大气压(kPa)：100.1400  温度(℃)：25.70  密度： 1.16754kg/m^3
来流风速: 20.50m/s  攻角：25.00  雷诺数：1.00E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3912kPa 来流静压：100.1458kPa 来流动压：245.4Pa
升力系数：1.3336 -0.1533 -0.1533   阻力系数： 0.3287

力矩系数：-0.0737 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.18410     -4.84513    001   0.00000
001     -1.34120     -5.48489    002   0.00050
002     -1.34430     -5.49752    003   0.00125
003     -1.34440     -5.49792    004   0.00250
004     -1.32780     -5.43032    005   0.00500
005     -1.27850     -5.22956    006   0.00750
006     -1.19240     -4.87893    007   0.01000
007     -1.20490     -4.92983    008   0.01500
008     -1.10220     -4.51161    009   0.02500
009     -0.72790     -2.98733    010   0.05000
010     -0.43230     -1.78356    012   0.10000
011     -0.31320     -1.29854    013   0.12500
012     -0.21410     -0.89497    014   0.15000
013     -0.18100     -0.76018    015   0.17500
014     -0.16150     -0.68077    016   0.20000
015     -0.17260     -0.72597    017   0.22500
016     -0.17300     -0.72760    019   0.27500
017     -0.17410     -0.73208    021   0.32500
018     -0.17320     -0.72842    022   0.35000
019     -0.17380     -0.73086    023   0.37500
020     -0.18110     -0.76059    024   0.40000
021     -0.17710     -0.74430    025   0.42500
022     -0.17790     -0.74756    026   0.45000
023     -0.17950     -0.75407    027   0.47500
024     -0.17970     -0.75489    028   0.50000
025     -0.18000     -0.75611    029   0.52500
026     -0.18370     -0.77118    030   0.55000
027     -0.18400     -0.77240    031   0.57500
028     -0.18610     -0.78095    032   0.60000
029     -0.19120     -0.80172    033   0.62500
030     -0.19040     -0.79846    034   0.65000
031     -0.19180     -0.80416    035   0.67500
032     -0.19210     -0.80538    036   0.70000
033     -0.19180     -0.80416    038   0.75000
034     -0.19170     -0.80375    040   0.80000
035     -0.18840     -0.79032    041   0.82500
036     -0.19480     -0.81638    042   0.85000
037     -0.18980     -0.79602    043   0.87500
038     -0.18960     -0.79520    044   0.90000
039     -0.19020     -0.79765    045   0.92500
040     -0.19180     -0.80416    046   0.95000
041     -0.18900     -0.79276    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.02090     -4.18053    096    0.00000
001     -0.71420     -2.93154    095    0.00050
002     -0.48790     -2.00998    094    0.00125
003     -0.31920     -1.32298    093    0.00250
004     -0.19830     -0.83063    092    0.00500
005     -0.06170     -0.27435    091    0.00750
006     0.04120     0.14469    090    0.01000
007     0.18330     0.72337    089    0.01500
008     0.23000     0.91354    088    0.02500
009     0.25690     1.02309    087    0.05000
010     0.25610     1.01983    086    0.07500
011     0.21750     0.86264    084    0.12500
012     0.19650     0.77712    083    0.15000
013     0.17910     0.70626    082    0.17500
014     0.16230     0.63785    081    0.20000
015     0.13740     0.53645    080    0.22500
016     0.12780     0.49735    079    0.25000
017     0.10580     0.40776    078    0.27500
018     0.09380     0.35889    077    0.30000
019     0.08150     0.30880    076    0.32500
020     0.05060     0.18297    075    0.35000
021     0.05070     0.18338    074    0.37500
022     0.04820     0.17320    073    0.40000
023     0.04150     0.14591    072    0.42500
024     0.03340     0.11293    071    0.45000
025     0.02800     0.09094    070    0.47500
026     0.02980     0.09827    069    0.50000
027     0.03660     0.12596    068    0.52500
028     0.03190     0.10682    067    0.55000
029     0.03560     0.12188    066    0.57500
030     0.03960     0.13817    065    0.60000
031     0.04150     0.14591    064    0.62500
032     0.03750     0.12962    063    0.65000
033     0.04550     0.16220    062    0.67500
034     0.04990     0.18012    061    0.70000
035     0.05520     0.20170    060    0.72500
036     0.05880     0.21636    059    0.75000
037     0.05960     0.21962    056    0.82500
038     0.05990     0.22084    055    0.85000
039     0.05110     0.18501    054    0.87500
040     0.04020     0.14062    053    0.90000
041     0.02270     0.06935    052    0.92500
042     -0.01430     -0.08132    051    0.95000
043     -0.05460     -0.24544    050    0.97500
044     -0.19680     -0.82452    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.25650     1.02146     129    0.06250
001     0.25750     1.02553     130    0.08750
002     0.25720     1.02431     131    0.11250
003     0.26130     1.04101     132    0.13750
004     0.25800     1.02757     133    0.16250
005     0.25490     1.01495     134    0.18750
006     0.25910     1.03205     135    0.21250
007     0.26060     1.03816     136    0.23750
008     0.25990     1.03531     137    0.26250
009     0.26130     1.04101     138    0.28750
