翼型实验数据

实验日期：2015年05月25日10:25:51
大气压(kPa)：100.1400  温度(℃)：25.60  密度： 1.16793kg/m^3
来流风速: 20.71m/s  攻角：22.00  雷诺数：1.02E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3872kPa 来流静压：100.1367kPa 来流动压：250.5Pa
升力系数：1.3318 -0.1072 -0.1072   阻力系数： 0.2654

力矩系数：-0.0388 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.13570     -4.51253    001   0.00000
001     -1.31510     -5.22841    002   0.00050
002     -1.33240     -5.29745    003   0.00125
003     -1.35340     -5.38125    004   0.00250
004     -1.36510     -5.42793    005   0.00500
005     -1.33060     -5.29026    006   0.00750
006     -1.24340     -4.94230    007   0.01000
007     -1.22760     -4.87925    008   0.01500
008     -1.14220     -4.53847    009   0.02500
009     -0.77950     -3.09114    010   0.05000
010     -0.58050     -2.29705    012   0.10000
011     -0.48420     -1.91277    013   0.12500
012     -0.39790     -1.56840    014   0.15000
013     -0.32690     -1.28508    015   0.17500
014     -0.23390     -0.91397    016   0.20000
015     -0.19600     -0.76273    017   0.22500
016     -0.16280     -0.63025    019   0.27500
017     -0.15880     -0.61429    021   0.32500
018     -0.15750     -0.60910    022   0.35000
019     -0.15640     -0.60471    023   0.37500
020     -0.16380     -0.63424    024   0.40000
021     -0.15890     -0.61468    025   0.42500
022     -0.15930     -0.61628    026   0.45000
023     -0.16130     -0.62426    027   0.47500
024     -0.16150     -0.62506    028   0.50000
025     -0.16150     -0.62506    029   0.52500
026     -0.16560     -0.64142    030   0.55000
027     -0.16640     -0.64461    031   0.57500
028     -0.17000     -0.65898    032   0.60000
029     -0.17400     -0.67494    033   0.62500
030     -0.17430     -0.67614    034   0.65000
031     -0.17640     -0.68452    035   0.67500
032     -0.17620     -0.68372    036   0.70000
033     -0.17780     -0.69010    038   0.75000
034     -0.17800     -0.69090    040   0.80000
035     -0.17470     -0.67773    041   0.82500
036     -0.18020     -0.69968    042   0.85000
037     -0.17630     -0.68412    043   0.87500
038     -0.17590     -0.68252    044   0.90000
039     -0.17440     -0.67654    045   0.92500
040     -0.17350     -0.67295    046   0.95000
041     -0.16770     -0.64980    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.95770     -3.80224    096    0.00000
001     -0.65030     -2.57558    095    0.00050
002     -0.42710     -1.68492    094    0.00125
003     -0.26420     -1.03488    093    0.00250
004     -0.14800     -0.57119    092    0.00500
005     -0.02020     -0.06121    091    0.00750
006     0.07370     0.31349    090    0.01000
007     0.19940     0.81508    089    0.01500
008     0.23580     0.96034    088    0.02500
009     0.25430     1.03416    087    0.05000
010     0.24550     0.99904    086    0.07500
011     0.20020     0.81828    084    0.12500
012     0.17840     0.73128    083    0.15000
013     0.15960     0.65626    082    0.17500
014     0.14260     0.58843    081    0.20000
015     0.11650     0.48428    080    0.22500
016     0.10620     0.44318    079    0.25000
017     0.08480     0.35778    078    0.27500
018     0.07370     0.31349    077    0.30000
019     0.06150     0.26480    076    0.32500
020     0.03280     0.15028    075    0.35000
021     0.03340     0.15267    074    0.37500
022     0.03150     0.14509    073    0.40000
023     0.02570     0.12195    072    0.42500
024     0.01830     0.09242    071    0.45000
025     0.01480     0.07845    070    0.47500
026     0.01730     0.08843    069    0.50000
027     0.02600     0.12314    068    0.52500
028     0.02100     0.10319    067    0.55000
029     0.02600     0.12314    066    0.57500
030     0.03080     0.14230    065    0.60000
031     0.03230     0.14828    064    0.62500
032     0.03020     0.13990    063    0.65000
033     0.03910     0.17542    062    0.67500
034     0.04440     0.19657    061    0.70000
035     0.04750     0.20894    060    0.72500
036     0.05270     0.22969    059    0.75000
037     0.05920     0.25563    056    0.82500
038     0.06120     0.26361    055    0.85000
039     0.05020     0.21971    054    0.87500
040     0.04190     0.18659    053    0.90000
041     0.02550     0.12115    052    0.92500
042     -0.01050     -0.02251    051    0.95000
043     -0.04630     -0.16536    050    0.97500
