翼型实验数据

实验日期：2015年05月25日10:19:55
大气压(kPa)：100.1400  温度(℃)：25.50  密度： 1.16832kg/m^3
来流风速: 20.40m/s  攻角：13.00  雷诺数：9.99E+005 马赫数：0.06  弦长：0.800000
来流总压：100.3670kPa 来流静压：100.1239kPa 来流动压：243.1Pa
升力系数：1.3710 -0.0178 -0.0178   阻力系数： 0.0769

力矩系数：-0.0158 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.57770     -2.31046    001   0.00000
001     -0.75210     -3.02789    002   0.00050
002     -0.80020     -3.22576    003   0.00125
003     -0.85740     -3.46106    004   0.00250
004     -0.92750     -3.74943    005   0.00500
005     -0.93250     -3.77000    006   0.00750
006     -0.91840     -3.71200    007   0.01000
007     -0.92390     -3.73462    008   0.01500
008     -0.80990     -3.26566    009   0.02500
009     -0.74730     -3.00815    010   0.05000
010     -0.57540     -2.30100    012   0.10000
011     -0.53910     -2.15167    013   0.12500
012     -0.50910     -2.02826    014   0.15000
013     -0.48910     -1.94599    015   0.17500
014     -0.43360     -1.71768    016   0.20000
015     -0.44710     -1.77321    017   0.22500
016     -0.40600     -1.60414    019   0.27500
017     -0.35610     -1.39886    021   0.32500
018     -0.32920     -1.28821    022   0.35000
019     -0.29630     -1.15287    023   0.37500
020     -0.27190     -1.05249    024   0.40000
021     -0.23120     -0.88506    025   0.42500
022     -0.19280     -0.72710    026   0.45000
023     -0.16440     -0.61027    027   0.47500
024     -0.14030     -0.51113    028   0.50000
025     -0.12830     -0.46176    029   0.52500
026     -0.12630     -0.45354    030   0.55000
027     -0.12470     -0.44695    031   0.57500
028     -0.12630     -0.45354    032   0.60000
029     -0.13060     -0.47122    033   0.62500
030     -0.13050     -0.47081    034   0.65000
031     -0.13190     -0.47657    035   0.67500
032     -0.13370     -0.48398    036   0.70000
033     -0.13580     -0.49262    038   0.75000
034     -0.13410     -0.48562    040   0.80000
035     -0.13250     -0.47904    041   0.82500
036     -0.13870     -0.50455    042   0.85000
037     -0.13420     -0.48603    043   0.87500
038     -0.13760     -0.50002    044   0.90000
039     -0.13800     -0.50167    045   0.92500
040     -0.14080     -0.51318    046   0.95000
041     -0.13900     -0.50578    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.42960     -1.70122    096    0.00000
001     -0.21070     -0.80073    095    0.00050
002     -0.07050     -0.22399    094    0.00125
003     0.02740     0.17874    093    0.00250
004     0.09370     0.45148    092    0.00500
005     0.15710     0.71229    091    0.00750
006     0.19400     0.86408    090    0.01000
007     0.23450     1.03069    089    0.01500
008     0.23090     1.01588    088    0.02500
009     0.21730     0.95993    087    0.05000
010     0.18610     0.83158    086    0.07500
011     0.12560     0.58271    084    0.12500
012     0.10250     0.48768    083    0.15000
013     0.08430     0.41281    082    0.17500
014     0.06820     0.34658    081    0.20000
015     0.04630     0.25649    080    0.22500
016     0.03760     0.22070    079    0.25000
017     0.01950     0.14624    078    0.27500
018     0.01330     0.12074    077    0.30000
019     0.00460     0.08495    076    0.32500
020     -0.02060     -0.01872    075    0.35000
021     -0.01640     -0.00144    074    0.37500
022     -0.01330     0.01131    073    0.40000
023     -0.01520     0.00350    072    0.42500
024     -0.01790     -0.00761    071    0.45000
025     -0.01750     -0.00596    070    0.47500
026     -0.01090     0.02119    069    0.50000
027     -0.00060     0.06356    068    0.52500
028     -0.00060     0.06356    067    0.55000
029     0.00600     0.09071    066    0.57500
030     0.01280     0.11868    065    0.60000
031     0.01290     0.11909    064    0.62500
032     0.01030     0.10840    063    0.65000
033     0.02520     0.16969    062    0.67500
034     0.04480     0.25032    061    0.70000
035     0.05110     0.27624    060    0.72500
036     0.05380     0.28734    059    0.75000
037     0.05590     0.29598    056    0.82500
038     0.05720     0.30133    055    0.85000
039     0.04990     0.27130    054    0.87500
040     0.04360     0.24538    053    0.90000
041     0.03050     0.19149    052    0.92500
042     0.00070     0.06890    051    0.95000
043     -0.02920     -0.05410    050    0.97500
044     -0.13800     -0.50167    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.23010     1.01259     129    0.06250
001     0.23240     1.02205     130    0.08750
002     0.23130     1.01752     131    0.11250
003     0.23720     1.04180     132    0.13750
004     0.23260     1.02287     133    0.16250
005     0.22980     1.01135     134    0.18750
006     0.23360     1.02699     135    0.21250
007     0.23260     1.02287     136    0.23750
008     0.23130     1.01752     137    0.26250
009     0.23290     1.02411     138    0.28750
010     0.22940     1.00971     139    0.31250
011     0.23240     1.02205     140    0.33750
012     0.23310     1.02493     141    0.36250
013     0.23540     1.03439     142    0.38750
014     0.23370     1.02740     143    0.41250
015     0.23140     1.01794     144    0.43750
016     0.23320     1.02534     145    0.45250
017     0.23210     1.02082     146    0.46750
018     0.23090     1.01588     147    0.48250
019     0.23560     1.03521     148    0.49750
020     0.23180     1.01958     149    0.51250
021     0.23190     1.01999     150    0.52750
022     0.21910     0.96734     151    0.54250
023     0.23580     1.03604     152    0.55750
024     0.23210     1.02082     153    0.57250
025     0.23400     1.02863     154    0.58750
026     0.23120     1.01711     155    0.60250
027     0.23440     1.03028     156    0.61750
028     0.23390     1.02822     157    0.63250
029     0.23030     1.01341     158    0.64750
030     0.23400     1.02863     159    0.66250
031     0.23070     1.01506     160    0.67750
032     0.23260     1.02287     161    0.69250
033     0.22450     0.98955     162    0.70750
034     0.22680     0.99901     163    0.72250
035     0.22370     0.98626     164    0.73750
036     0.20880     0.92497     165    0.74750
037     0.21500     0.95047     166    0.75750
038     0.21260     0.94060     167    0.76750
039     0.20680     0.91674     168    0.77750
040     0.20480     0.90851     169    0.78750
041     0.19960     0.88712     170    0.79750
042     0.20020     0.88959     171    0.80750
043     0.19240     0.85750     172    0.81750
044     0.17660     0.79250     173    0.82750
045     0.17300     0.77770     174    0.83750
