翼型实验数据

实验日期：2015年05月25日10:13:06
大气压(kPa)：100.1500  温度(℃)：25.20  密度： 1.16962kg/m^3
来流风速: 20.59m/s  攻角：3.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3766kPa 来流静压：100.1287kPa 来流动压：247.9Pa
升力系数：0.9349 -0.0004 -0.0004   阻力系数： 0.0076

力矩系数：-0.0856 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.09390     0.46462    001   0.00000
001     -0.00110     0.08134    002   0.00050
002     -0.05160     -0.12241    003   0.00125
003     -0.11160     -0.36448    004   0.00250
004     -0.19330     -0.69410    005   0.00500
005     -0.22300     -0.81393    006   0.00750
006     -0.26910     -0.99992    007   0.01000
007     -0.31930     -1.20245    008   0.01500
008     -0.30910     -1.16130    009   0.02500
009     -0.31930     -1.20245    010   0.05000
010     -0.33080     -1.24885    012   0.10000
011     -0.33740     -1.27548    013   0.12500
012     -0.34290     -1.29767    014   0.15000
013     -0.35280     -1.33761    015   0.17500
014     -0.33120     -1.25046    016   0.20000
015     -0.36400     -1.38280    017   0.22500
016     -0.37170     -1.41386    019   0.27500
017     -0.36620     -1.39167    021   0.32500
018     -0.36190     -1.37432    022   0.35000
019     -0.35130     -1.33156    023   0.37500
020     -0.34970     -1.32510    024   0.40000
021     -0.33360     -1.26015    025   0.42500
022     -0.32120     -1.21012    026   0.45000
023     -0.31210     -1.17340    027   0.47500
024     -0.30280     -1.13588    028   0.50000
025     -0.28390     -1.05963    029   0.52500
026     -0.21680     -0.78891    030   0.55000
027     -0.21070     -0.76430    031   0.57500
028     -0.19890     -0.71669    032   0.60000
029     -0.18230     -0.64972    033   0.62500
030     -0.17190     -0.60776    034   0.65000
031     -0.15670     -0.54644    035   0.67500
032     -0.14170     -0.48592    036   0.70000
033     -0.11410     -0.37457    038   0.75000
034     -0.08850     -0.27128    040   0.80000
035     -0.07530     -0.21803    041   0.82500
036     -0.07060     -0.19906    042   0.85000
037     -0.05390     -0.13169    043   0.87500
038     -0.04660     -0.10224    044   0.90000
039     -0.03380     -0.05059    045   0.92500
040     -0.02410     -0.01146    046   0.95000
041     0.00660     0.11240    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.15520     0.71193    096    0.00000
001     0.21230     0.94231    095    0.00050
002     0.22980     1.01291    094    0.00125
003     0.23260     1.02421    093    0.00250
004     0.23130     1.01896    092    0.00500
005     0.21360     0.94755    091    0.00750
006     0.18800     0.84427    090    0.01000
007     0.14860     0.68531    089    0.01500
008     0.11360     0.54410    088    0.02500
009     0.07900     0.40450    087    0.05000
010     0.03800     0.23909    086    0.07500
011     -0.01430     0.02808    084    0.12500
012     -0.03220     -0.04414    083    0.15000
013     -0.04400     -0.09175    082    0.17500
014     -0.05370     -0.13088    081    0.20000
015     -0.07100     -0.20068    080    0.22500
016     -0.07410     -0.21318    079    0.25000
017     -0.08200     -0.24506    078    0.27500
018     -0.07930     -0.23416    077    0.30000
019     -0.08070     -0.23981    076    0.32500
020     -0.09850     -0.31163    075    0.35000
021     -0.08710     -0.26563    074    0.37500
022     -0.07730     -0.22610    073    0.40000
023     -0.07090     -0.20027    072    0.42500
024     -0.06650     -0.18252    071    0.45000
025     -0.06080     -0.15953    070    0.47500
026     -0.05140     -0.12160    069    0.50000
027     -0.04920     -0.11272    068    0.52500
028     -0.04940     -0.11353    067    0.55000
029     0.00060     0.08819    066    0.57500
030     0.00740     0.11563    065    0.60000
031     0.01390     0.14185    064    0.62500
032     0.01640     0.15194    063    0.65000
033     0.02900     0.20278    062    0.67500
034     0.04160     0.25361    061    0.70000
035     0.05230     0.29678    060    0.72500
036     0.05980     0.32704    059    0.75000
037     0.07220     0.37707    056    0.82500
038     0.07870     0.40329    055    0.85000
039     0.07510     0.38877    054    0.87500
040     0.07500     0.38836    053    0.90000
041     0.07130     0.37344    052    0.92500
042     0.05730     0.31695    051    0.95000
043     0.04960     0.28589    050    0.97500
044     0.01850     0.16041    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.23010     1.01412     129    0.06250
001     0.23160     1.02017     130    0.08750
002     0.22940     1.01130     131    0.11250
003     0.23420     1.03066     132    0.13750
004     0.23100     1.01775     133    0.16250
005     0.22850     1.00767     134    0.18750
006     0.23420     1.03066     135    0.21250
007     0.23280     1.02501     136    0.23750
008     0.23130     1.01896     137    0.26250
009     0.23180     1.02098     138    0.28750
010     0.23130     1.01896     139    0.31250
011     0.23270     1.02461     140    0.33750
012     0.23250     1.02380     141    0.36250
013     0.23390     1.02945     142    0.38750
014     0.23460     1.03228     143    0.41250
015     0.23130     1.01896     144    0.43750
016     0.23390     1.02945     145    0.45250
017     0.23210     1.02219     146    0.46750
018     0.23100     1.01775     147    0.48250
019     0.23490     1.03349     148    0.49750
020     0.22970     1.01251     149    0.51250
021     0.23190     1.02138     150    0.52750
022     0.21890     0.96893     151    0.54250
023     0.23460     1.03228     152    0.55750
024     0.23140     1.01937     153    0.57250
025     0.23430     1.03107     154    0.58750
026     0.23100     1.01775     155    0.60250
027     0.23450     1.03187     156    0.61750
028     0.23410     1.03026     157    0.63250
029     0.22840     1.00726     158    0.64750
030     0.23420     1.03066     159    0.66250
031     0.23090     1.01735     160    0.67750
032     0.23230     1.02300     161    0.69250
033     0.23000     1.01372     162    0.70750
034     0.23080     1.01695     163    0.72250
035     0.23070     1.01654     164    0.73750
036     0.21870     0.96813     165    0.74750
037     0.22980     1.01291     166    0.75750
038     0.23010     1.01412     167    0.76750
039     0.22690     1.00121     168    0.77750
040     0.23060     1.01614     169    0.78750
041     0.23000     1.01372     170    0.79750
042     0.23510     1.03429     171    0.80750
043     0.23320     1.02663     172    0.81750
044     0.22780     1.00484     173    0.82750
045     0.23080     1.01695     174    0.83750
046     0.23450     1.03187     175    0.84750
047     0.23120     1.01856     176    0.85750
048     0.23040     1.01533     177    0.86750
049     0.23110     1.01816     178    0.87750
050     0.23320     1.02663     179    0.88750
051     0.23040     1.01533     180    0.89750
052     0.22500     0.99354     181    0.90750
053     0.20960     0.93141     182    0.91750
054     0.19130     0.85758     183    0.92750
055     0.18050     0.81401     184    0.93750
056     0.18300     0.82409     185    0.94750
057     0.20270     0.90357     186    0.95750
058     0.20740     0.92254     187    0.96750
059     0.21610     0.95764     188    0.97750
060     0.22770     1.00444     189    0.98750
061     0.22570     0.99637     190    0.99750
062     0.23280     1.02501     191    1.00750
063     0.23330     1.02703     192    1.01750
064     0.22980     1.01291     193    1.02750
065     0.22790     1.00524     194    1.03750
066     0.23310     1.02622     195    1.04750
067     0.23020     1.01452     196    1.05750
068     0.23110     1.01816     197    1.06750
069     0.23020     1.01452     198    1.07750
070     0.23510     1.03429     199    1.08750
071     0.23110     1.01816     200    1.09750
072     0.22710     1.00202     201    1.10750
073     0.22750     1.00363     202    1.11750
074     0.23010     1.01412     203    1.12750
075     0.22960     1.01210     204    1.13750
076     0.23470     1.03268     205    1.15250
077     0.23070     1.01654     206    1.16750
078     0.23110     1.01816     207    1.18250
079     0.22880     1.00888     208    1.19750
080     0.22750     1.00363     209    1.21250
081     0.23180     1.02098     210    1.22750
082     0.23150     1.01977     211    1.24250
083     0.23080     1.01695     212    1.25750
084     0.23280     1.02501     213    1.27250
085     0.23030     1.01493     214    1.28750
086     0.23150     1.01977     215    1.30250
087     0.23230     1.02300     216    1.31750
088     0.23110     1.01816     217    1.33250
089     0.23200     1.02179     218    1.34750
090     0.23180     1.02098     219    1.36250
091     0.22740     1.00323     220    1.37750
092     0.23100     1.01775     221    1.39250
093     0.23240     1.02340     222    1.40750
094     0.23090     1.01735     223    1.42250
095     0.23210     1.02219     224    1.43750
096     0.22910     1.01009     225    1.46250
097     0.23450     1.03187     226    1.48750
098     0.23390     1.02945     227    1.51250
099     0.22940     1.01130     228    1.53750
100     0.22940     1.01130     229    1.56250
101     0.23120     1.01856     230    1.58750
102     0.23260     1.02421     231    1.61250
103     0.22180     0.98063     232    1.63750
104     0.23260     1.02421     233    1.66250
105     0.23430     1.03107     234    1.68750
106     0.22750     1.00363     235    1.71250
107     0.23080     1.01695     236    1.73750
108     0.22780     1.00484     237    1.76250
109     0.23150     1.01977     238    1.78750
