翼型实验数据

实验日期：2015年05月25日09:58:05
大气压(kPa)：100.1600  温度(℃)：24.80  密度： 1.17170kg/m^3
来流风速: 20.41m/s  攻角：-9.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3894kPa 来流静压：100.1453kPa 来流动压：244.1Pa
升力系数：-0.5613 0.0019 0.0019   阻力系数： 0.0123

力矩系数：-0.1298 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.12490     -0.44155    001   0.00000
001     0.01480     0.12823    002   0.00050
002     0.09320     0.44800    003   0.00125
003     0.15650     0.70618    004   0.00250
004     0.20540     0.90562    005   0.00500
005     0.22130     0.97047    006   0.00750
006     0.23330     1.01941    007   0.01000
007     0.19220     0.85178    008   0.01500
008     0.21340     0.93825    009   0.02500
009     0.18500     0.82242    010   0.05000
010     0.10420     0.49286    012   0.10000
011     0.06400     0.32890    013   0.12500
012     0.03300     0.20246    014   0.15000
013     0.00350     0.08214    015   0.17500
014     -0.02070     -0.01656    016   0.20000
015     -0.04270     -0.10629    017   0.22500
016     -0.08110     -0.26291    019   0.27500
017     -0.10830     -0.37385    021   0.32500
018     -0.11850     -0.41545    022   0.35000
019     -0.12270     -0.43258    023   0.37500
020     -0.13710     -0.49131    024   0.40000
021     -0.13370     -0.47745    025   0.42500
022     -0.13080     -0.46562    026   0.45000
023     -0.13110     -0.46684    027   0.47500
024     -0.12450     -0.43992    028   0.50000
025     -0.11640     -0.40688    029   0.52500
026     -0.10970     -0.37956    030   0.55000
027     -0.10330     -0.35345    031   0.57500
028     -0.09800     -0.33184    032   0.60000
029     -0.09590     -0.32327    033   0.62500
030     -0.08950     -0.29717    034   0.65000
031     -0.08550     -0.28085    035   0.67500
032     -0.07810     -0.25067    036   0.70000
033     -0.05070     -0.13892    038   0.75000
034     -0.04060     -0.09772    040   0.80000
035     -0.03420     -0.07162    041   0.82500
036     -0.03540     -0.07652    042   0.85000
037     -0.02540     -0.03573    043   0.87500
038     -0.02500     -0.03410    044   0.90000
039     -0.01820     -0.00636    045   0.92500
040     -0.01370     0.01199    046   0.95000
041     0.00670     0.09520    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.21590     -0.81271    096    0.00000
001     -0.38780     -1.51383    095    0.00050
002     -0.45990     -1.80790    094    0.00125
003     -0.52350     -2.06730    093    0.00250
004     -0.56850     -2.25084    092    0.00500
005     -0.61900     -2.45681    091    0.00750
006     -0.62110     -2.46537    090    0.01000
007     -0.57570     -2.28020    089    0.01500
008     -0.54420     -2.15173    088    0.02500
009     -0.49660     -1.95758    087    0.05000
010     -0.45240     -1.77731    086    0.07500
011     -0.40200     -1.57174    084    0.12500
012     -0.37850     -1.47590    083    0.15000
013     -0.35410     -1.37638    082    0.17500
014     -0.32600     -1.26177    081    0.20000
015     -0.34060     -1.32132    080    0.22500
016     -0.32660     -1.26421    079    0.25000
017     -0.31440     -1.21445    078    0.27500
018     -0.29220     -1.12391    077    0.30000
019     -0.27570     -1.05661    076    0.32500
020     -0.28300     -1.08639    075    0.35000
021     -0.25150     -0.95791    074    0.37500
022     -0.22620     -0.85472    073    0.40000
023     -0.20730     -0.77763    072    0.42500
024     -0.18940     -0.70463    071    0.45000
025     -0.16750     -0.61530    070    0.47500
026     -0.14160     -0.50967    069    0.50000
027     -0.11350     -0.39506    068    0.52500
028     -0.09650     -0.32572    067    0.55000
029     -0.07500     -0.23803    066    0.57500
030     -0.05570     -0.15931    065    0.60000
031     -0.04330     -0.10874    064    0.62500
032     -0.03700     -0.08304    063    0.65000
033     -0.02370     -0.02880    062    0.67500
034     -0.01560     0.00424    061    0.70000
035     -0.00970     0.02831    060    0.72500
036     -0.00390     0.05196    059    0.75000
037     0.00210     0.07643    056    0.82500
038     0.00800     0.10050    055    0.85000
039     0.00960     0.10702    054    0.87500
040     0.01690     0.13680    053    0.90000
041     0.02070     0.15230    052    0.92500
042     0.02040     0.15107    051    0.95000
043     0.02530     0.17106    050    0.97500
044     0.02320     0.16249    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.23140     1.01166     129    0.06250
001     0.23310     1.01860     130    0.08750
002     0.23020     1.00677     131    0.11250
003     0.23480     1.02553     132    0.13750
004     0.23150     1.01207     133    0.16250
005     0.22890     1.00147     134    0.18750
006     0.23460     1.02472     135    0.21250
007     0.23180     1.01330     136    0.23750
008     0.23010     1.00636     137    0.26250
009     0.23190     1.01370     138    0.28750
010     0.23040     1.00759     139    0.31250
011     0.23290     1.01778     140    0.33750
012     0.23260     1.01656     141    0.36250
013     0.23570     1.02920     142    0.38750
014     0.23420     1.02309     143    0.41250
015     0.23210     1.01452     144    0.43750
016     0.23330     1.01941     145    0.45250
017     0.23200     1.01411     146    0.46750
018     0.23230     1.01534     147    0.48250
019     0.23540     1.02798     148    0.49750
020     0.23150     1.01207     149    0.51250
021     0.23310     1.01860     150    0.52750
022     0.22020     0.96598     151    0.54250
023     0.23640     1.03206     152    0.55750
024     0.23270     1.01697     153    0.57250
025     0.23480     1.02553     154    0.58750
026     0.23310     1.01860     155    0.60250
027     0.23510     1.02676     156    0.61750
028     0.23430     1.02349     157    0.63250
029     0.23110     1.01044     158    0.64750
030     0.23380     1.02145     159    0.66250
031     0.23180     1.01330     160    0.67750
032     0.23310     1.01860     161    0.69250
033     0.22700     0.99372     162    0.70750
034     0.23170     1.01289     163    0.72250
035     0.23180     1.01330     164    0.73750
036     0.21930     0.96231     165    0.74750
037     0.22990     1.00555     166    0.75750
038     0.23080     1.00922     167    0.76750
039     0.22860     1.00024     168    0.77750
040     0.23180     1.01330     169    0.78750
041     0.23090     1.00963     170    0.79750
042     0.23550     1.02839     171    0.80750
043     0.23400     1.02227     172    0.81750
044     0.22810     0.99821     173    0.82750
045     0.23070     1.00881     174    0.83750
046     0.23390     1.02186     175    0.84750
047     0.23150     1.01207     176    0.85750
048     0.23140     1.01166     177    0.86750
049     0.23080     1.00922     178    0.87750
050     0.23360     1.02064     179    0.88750
051     0.23030     1.00718     180    0.89750
052     0.23270     1.01697     181    0.90750
053     0.23160     1.01248     182    0.91750
054     0.22880     1.00106     183    0.92750
055     0.23260     1.01656     184    0.93750
056     0.23080     1.00922     185    0.94750
057     0.24210     1.05531     186    0.95750
058     0.23540     1.02798     187    0.96750
059     0.23100     1.01003     188    0.97750
060     0.23270     1.01697     189    0.98750
061     0.22950     1.00392     190    0.99750
062     0.23300     1.01819     191    1.00750
063     0.23290     1.01778     192    1.01750
064     0.23120     1.01085     193    1.02750
065     0.22850     0.99984     194    1.03750
066     0.23280     1.01737     195    1.04750
067     0.23050     1.00799     196    1.05750
068     0.23000     1.00595     197    1.06750
069     0.22810     0.99821     198    1.07750
070     0.22930     1.00310     199    1.08750
071     0.21880     0.96027     200    1.09750
072     0.20860     0.91867     201    1.10750
073     0.20360     0.89828     202    1.11750
074     0.19970     0.88237     203    1.12750
075     0.19270     0.85382     204    1.13750
076     0.19250     0.85301     205    1.15250
077     0.18840     0.83628     206    1.16750
078     0.19690     0.87095     207    1.18250
079     0.20600     0.90807     208    1.19750
080     0.21810     0.95742     209    1.21250
081     0.22900     1.00188     210    1.22750
082     0.23170     1.01289     211    1.24250
083     0.23290     1.01778     212    1.25750
084     0.23260     1.01656     213    1.27250
085     0.23170     1.01289     214    1.28750
086     0.23210     1.01452     215    1.30250
087     0.23290     1.01778     216    1.31750
088     0.23070     1.00881     217    1.33250
089     0.23340     1.01982     218    1.34750
090     0.23400     1.02227     219    1.36250
091     0.22850     0.99984     220    1.37750
092     0.23050     1.00799     221    1.39250
093     0.23230     1.01534     222    1.40750
094     0.23390     1.02186     223    1.42250
095     0.23230     1.01534     224    1.43750
096     0.22990     1.00555     225    1.46250
097     0.23410     1.02268     226    1.48750
098     0.23380     1.02145     227    1.51250
099     0.22890     1.00147     228    1.53750
100     0.22760     0.99617     229    1.56250
101     0.23010     1.00636     230    1.58750
102     0.23420     1.02309     231    1.61250
103     0.22280     0.97659     232    1.63750
104     0.23220     1.01493     233    1.66250
105     0.23490     1.02594     234    1.68750
106     0.22810     0.99821     235    1.71250
107     0.23140     1.01166     236    1.73750
108     0.22830     0.99902     237    1.76250
109     0.23220     1.01493     238    1.78750
110     0.23600     1.03043     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.02670     -0.04103      241    0.62500
001     -0.02790     -0.04593      242    0.93750
002     -0.02650     -0.04022      243    1.25000
003     -0.00990     0.02749      244    1.56250
