翼型实验数据

实验日期：2015年05月25日10:15:27
大气压(kPa)：100.1400  温度(℃)：25.30  密度： 1.16911kg/m^3
来流风速: 20.52m/s  攻角：5.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3654kPa 来流静压：100.1192kPa 来流动压：246.2Pa
升力系数：1.1788 -0.0008 -0.0008   阻力系数： 0.0090

力矩系数：-0.0718 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.05490     -0.13861    001   0.00000
001     -0.17880     -0.64197    002   0.00050
002     -0.23470     -0.86906    003   0.00125
003     -0.30040     -1.13597    004   0.00250
004     -0.38710     -1.48820    005   0.00500
005     -0.41390     -1.59707    006   0.00750
006     -0.44970     -1.74251    007   0.01000
007     -0.49090     -1.90989    008   0.01500
008     -0.45780     -1.77542    009   0.02500
009     -0.44970     -1.74251    010   0.05000
010     -0.42570     -1.64501    012   0.10000
011     -0.41940     -1.61942    013   0.12500
012     -0.41650     -1.60764    014   0.15000
013     -0.42080     -1.62511    015   0.17500
014     -0.38910     -1.49632    016   0.20000
015     -0.42040     -1.62348    017   0.22500
016     -0.42000     -1.62186    019   0.27500
017     -0.40870     -1.57595    021   0.32500
018     -0.40050     -1.54264    022   0.35000
019     -0.38900     -1.49592    023   0.37500
020     -0.38330     -1.47276    024   0.40000
021     -0.36710     -1.40695    025   0.42500
022     -0.35560     -1.36023    026   0.45000
023     -0.34800     -1.32935    027   0.47500
024     -0.30240     -1.14410    028   0.50000
025     -0.25980     -0.97103    029   0.52500
026     -0.24490     -0.91050    030   0.55000
027     -0.23130     -0.85525    031   0.57500
028     -0.21560     -0.79147    032   0.60000
029     -0.19550     -0.70981    033   0.62500
030     -0.18210     -0.65537    034   0.65000
031     -0.16620     -0.59078    035   0.67500
032     -0.14930     -0.52212    036   0.70000
033     -0.11960     -0.40146    038   0.75000
034     -0.09240     -0.29096    040   0.80000
035     -0.07870     -0.23530    041   0.82500
036     -0.07140     -0.20565    042   0.85000
037     -0.05520     -0.13983    043   0.87500
038     -0.04790     -0.11018    044   0.90000
039     -0.03350     -0.05168    045   0.92500
040     -0.02280     -0.00821    046   0.95000
041     0.00650     0.11083    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.03460     0.22498    096    0.00000
001     0.13800     0.64505    095    0.00050
002     0.18730     0.84534    094    0.00125
003     0.21540     0.95950    093    0.00250
004     0.23010     1.01922    092    0.00500
005     0.23180     1.02612    091    0.00750
006     0.22050     0.98022    090    0.01000
007     0.19680     0.88393    089    0.01500
008     0.16590     0.75840    088    0.02500
009     0.13450     0.63083    087    0.05000
010     0.09160     0.45655    086    0.07500
011     0.03410     0.22295    084    0.12500
012     0.01420     0.14211    083    0.15000
013     -0.00020     0.08361    082    0.17500
014     -0.01240     0.03404    081    0.20000
015     -0.03070     -0.04030    080    0.22500
016     -0.03390     -0.05330    079    0.25000
017     -0.04570     -0.10124    078    0.27500
018     -0.04660     -0.10490    077    0.30000
019     -0.04900     -0.11465    076    0.32500
020     -0.06960     -0.19833    075    0.35000
021     -0.05930     -0.15649    074    0.37500
022     -0.05160     -0.12521    073    0.40000
023     -0.04670     -0.10530    072    0.42500
024     -0.04450     -0.09636    071    0.45000
025     -0.03890     -0.07361    070    0.47500
026     -0.03060     -0.03989    069    0.50000
027     -0.02330     -0.01024    068    0.52500
028     -0.02670     -0.02405    067    0.55000
029     -0.01400     0.02754    066    0.57500
030     0.02250     0.17583    065    0.60000
031     0.02750     0.19614    064    0.62500
032     0.02650     0.19208    063    0.65000
033     0.03830     0.24002    062    0.67500
034     0.04920     0.28430    061    0.70000
035     0.05920     0.32492    060    0.72500
036     0.06640     0.35417    059    0.75000
037     0.07680     0.39642    056    0.82500
038     0.08210     0.41796    055    0.85000
039     0.07850     0.40333    054    0.87500
040     0.07850     0.40333    053    0.90000
041     0.07340     0.38261    052    0.92500
042     0.05880     0.32330    051    0.95000
043     0.05010     0.28795    050    0.97500
044     0.01450     0.14333    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.22790     1.01028     129    0.06250
001     0.23060     1.02125     130    0.08750
002     0.22800     1.01068     131    0.11250
003     0.23330     1.03222     132    0.13750
004     0.22970     1.01759     133    0.16250
005     0.22590     1.00215     134    0.18750
006     0.23170     1.02572     135    0.21250
007     0.23180     1.02612     136    0.23750
008     0.23010     1.01922     137    0.26250
009     0.23200     1.02693     138    0.28750
010     0.22890     1.01434     139    0.31250
011     0.23110     1.02328     140    0.33750
012     0.22940     1.01637     141    0.36250
013     0.23340     1.03262     142    0.38750
014     0.23290     1.03059     143    0.41250
015     0.23030     1.02003     144    0.43750
016     0.23250     1.02897     145    0.45250
017     0.23080     1.02206     146    0.46750
018     0.23120     1.02368     147    0.48250
019     0.23150     1.02490     148    0.49750
020     0.22900     1.01475     149    0.51250
021     0.22970     1.01759     150    0.52750
022     0.21720     0.96681     151    0.54250
023     0.23310     1.03140     152    0.55750
024     0.23180     1.02612     153    0.57250
025     0.23260     1.02937     154    0.58750
026     0.22570     1.00134     155    0.60250
