翼型实验数据

实验日期：2015年05月25日10:15:52
大气压(kPa)：100.1400  温度(℃)：25.30  密度： 1.16911kg/m^3
来流风速: 20.46m/s  攻角：6.00  雷诺数：1.00E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3647kPa 来流静压：100.1201kPa 来流动压：244.7Pa
升力系数：1.2917 -0.0009 -0.0009   阻力系数： 0.0082

力矩系数：-0.0647 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.14040     -0.49195    001   0.00000
001     -0.27740     -1.05177    002   0.00050
002     -0.33370     -1.28183    003   0.00125
003     -0.40030     -1.55398    004   0.00250
004     -0.48800     -1.91235    005   0.00500
005     -0.51240     -2.01205    006   0.00750
006     -0.54150     -2.13097    007   0.01000
007     -0.57610     -2.27235    008   0.01500
008     -0.53140     -2.08969    009   0.02500
009     -0.51360     -2.01696    010   0.05000
010     -0.47010     -1.83920    012   0.10000
011     -0.45780     -1.78894    013   0.12500
012     -0.44930     -1.75421    014   0.15000
013     -0.44990     -1.75666    015   0.17500
014     -0.41520     -1.61487    016   0.20000
015     -0.44540     -1.73827    017   0.22500
016     -0.44150     -1.72234    019   0.27500
017     -0.42610     -1.65941    021   0.32500
018     -0.41690     -1.62181    022   0.35000
019     -0.40390     -1.56869    023   0.37500
020     -0.39930     -1.54989    024   0.40000
021     -0.38330     -1.48451    025   0.42500
022     -0.37020     -1.43098    026   0.45000
023     -0.33180     -1.27407    027   0.47500
024     -0.30090     -1.14780    028   0.50000
025     -0.27590     -1.04564    029   0.52500
026     -0.25450     -0.95820    030   0.55000
027     -0.23810     -0.89118    031   0.57500
028     -0.21910     -0.81354    032   0.60000
029     -0.20040     -0.73713    033   0.62500
030     -0.18630     -0.67951    034   0.65000
031     -0.16860     -0.60718    035   0.67500
032     -0.15150     -0.53731    036   0.70000
033     -0.12050     -0.41063    038   0.75000
034     -0.09280     -0.29744    040   0.80000
035     -0.07840     -0.23860    041   0.82500
036     -0.07170     -0.21122    042   0.85000
037     -0.05490     -0.14257    043   0.87500
038     -0.04530     -0.10334    044   0.90000
