翼型实验数据

实验日期：2015年05月25日10:25:19
大气压(kPa)：100.1400  温度(℃)：25.60  密度： 1.16793kg/m^3
来流风速: 20.40m/s  攻角：21.00  雷诺数：1.00E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3779kPa 来流静压：100.1348kPa 来流动压：243.1Pa
升力系数：1.3233 -0.1068 -0.1068   阻力系数： 0.2783

力矩系数：-0.0312 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.06030     -4.34089    001   0.00000
001     -1.23860     -5.07442    002   0.00050
002     -1.25950     -5.16041    003   0.00125
003     -1.28560     -5.26778    004   0.00250
004     -1.30610     -5.35212    005   0.00500
005     -1.27720     -5.23322    006   0.00750
006     -1.19720     -4.90410    007   0.01000
007     -1.17900     -4.82923    008   0.01500
008     -1.08590     -4.44621    009   0.02500
009     -0.75740     -3.09475    010   0.05000
010     -0.58710     -2.39413    012   0.10000
011     -0.50020     -2.03661    013   0.12500
012     -0.42460     -1.72559    014   0.15000
013     -0.36320     -1.47299    015   0.17500
014     -0.27510     -1.11054    016   0.20000
015     -0.23540     -0.94722    017   0.22500
016     -0.16040     -0.63866    019   0.27500
017     -0.14950     -0.59382    021   0.32500
018     -0.14720     -0.58436    022   0.35000
019     -0.14830     -0.58888    023   0.37500
020     -0.15350     -0.61028    024   0.40000
021     -0.14990     -0.59547    025   0.42500
022     -0.14880     -0.59094    026   0.45000
023     -0.15110     -0.60040    027   0.47500
024     -0.15130     -0.60123    028   0.50000
025     -0.15090     -0.59958    029   0.52500
026     -0.15520     -0.61727    030   0.55000
027     -0.15640     -0.62221    031   0.57500
028     -0.15930     -0.63414    032   0.60000
029     -0.16430     -0.65471    033   0.62500
030     -0.16340     -0.65101    034   0.65000
031     -0.16640     -0.66335    035   0.67500
032     -0.16610     -0.66211    036   0.70000
033     -0.16840     -0.67158    038   0.75000
034     -0.16750     -0.66787    040   0.80000
035     -0.16710     -0.66623    041   0.82500
036     -0.17300     -0.69050    042   0.85000
037     -0.16850     -0.67199    043   0.87500
038     -0.16920     -0.67487    044   0.90000
039     -0.16720     -0.66664    045   0.92500
040     -0.16700     -0.66582    046   0.95000
041     -0.16060     -0.63949    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.88820     -3.63286    096    0.00000
001     -0.59290     -2.41799    095    0.00050
002     -0.38230     -1.55157    094    0.00125
003     -0.22810     -0.91718    093    0.00250
004     -0.11890     -0.46793    092    0.00500
005     0.00100     0.02534    091    0.00750
006     0.08690     0.37874    090    0.01000
007     0.20000     0.84404    089    0.01500
008     0.23170     0.97445    088    0.02500
009     0.24630     1.03452    087    0.05000
010     0.23510     0.98844    086    0.07500
011     0.18860     0.79714    084    0.12500
012     0.16600     0.70416    083    0.15000
013     0.14730     0.62723    082    0.17500
014     0.13060     0.55852    081    0.20000
015     0.10530     0.45444    080    0.22500
016     0.09580     0.41535    079    0.25000
017     0.07520     0.33060    078    0.27500
018     0.06440     0.28617    077    0.30000
019     0.05320     0.24010    076    0.32500
020     0.02520     0.12490    075    0.35000
021     0.02650     0.13025    074    0.37500
022     0.02530     0.12531    073    0.40000
023     0.01980     0.10269    072    0.42500
024     0.01310     0.07512    071    0.45000
025     0.00940     0.05990    070    0.47500
026     0.01270     0.07348    069    0.50000
027     0.02020     0.10433    068    0.52500
028     0.01770     0.09405    067    0.55000
029     0.02250     0.11379    066    0.57500
030     0.02730     0.13354    065    0.60000
031     0.02900     0.14054    064    0.62500
032     0.02670     0.13107    063    0.65000
033     0.03490     0.16481    062    0.67500
034     0.03990     0.18538    061    0.70000
035     0.04540     0.20801    060    0.72500
036     0.04900     0.22282    059    0.75000
037     0.05800     0.25984    056    0.82500
038     0.05840     0.26149    055    0.85000
039     0.04740     0.21623    054    0.87500
040     0.03870     0.18044    053    0.90000
041     0.02370     0.11873    052    0.92500
042     -0.01040     -0.02156    051    0.95000
043     -0.04430     -0.16102    050    0.97500
044     -0.16470     -0.65635    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.24230     1.01806     129    0.06250
001     0.24400     1.02505     130    0.08750
002     0.24210     1.01724     131    0.11250
003     0.24340     1.02259     132    0.13750
004     0.24360     1.02341     133    0.16250
005     0.24020     1.00942     134    0.18750
006     0.24520     1.02999     135    0.21250
007     0.24500     1.02917     136    0.23750
008     0.24430     1.02629     137    0.26250
009     0.24570     1.03205     138    0.28750
010     0.24260     1.01929     139    0.31250
011     0.24520     1.02999     140    0.33750
012     0.24590     1.03287     141    0.36250
013     0.24760     1.03987     142    0.38750
014     0.24680     1.03657     143    0.41250
015     0.24430     1.02629     144    0.43750
016     0.24610     1.03369     145    0.45250
017     0.24470     1.02793     146    0.46750
018     0.24360     1.02341     147    0.48250
019     0.24720     1.03822     148    0.49750
020     0.24340     1.02259     149    0.51250
021     0.24470     1.02793     150    0.52750
022     0.23110     0.97198     151    0.54250
023     0.24860     1.04398     152    0.55750
024     0.24530     1.03040     153    0.57250
025     0.24430     1.02629     154    0.58750
026     0.24010     1.00901     155    0.60250
027     0.23970     1.00736     156    0.61750
028     0.23720     0.99708     157    0.63250
029     0.23210     0.97610     158    0.64750
030     0.23110     0.97198     159    0.66250
031     0.22510     0.94730     160    0.67750
032     0.22430     0.94401     161    0.69250
033     0.21690     0.91356     162    0.70750
034     0.21660     0.91233     163    0.72250
035     0.21340     0.89916     164    0.73750
036     0.19580     0.82676     165    0.74750
037     0.20350     0.85844     166    0.75750
038     0.19950     0.84198     167    0.76750
039     0.19600     0.82758     168    0.77750
040     0.19690     0.83128     169    0.78750
041     0.18430     0.77945     170    0.79750
042     0.18530     0.78356     171    0.80750
043     0.18280     0.77328     172    0.81750
044     0.16720     0.70910     173    0.82750
045     0.16650     0.70622     174    0.83750
046     0.15490     0.65849     175    0.84750
047     0.15010     0.63875     176    0.85750
048     0.14850     0.63216     177    0.86750
049     0.13170     0.56305     178    0.87750
050     0.12540     0.53713     179    0.88750
051     0.11630     0.49969     180    0.89750
052     0.10840     0.46719     181    0.90750
053     0.10170     0.43963     182    0.91750
054     0.09350     0.40589     183    0.92750
055     0.08320     0.36352     184    0.93750
056     0.07490     0.32937     185    0.94750
057     0.08210     0.35899     186    0.95750
058     0.08260     0.36105     187    0.96750
059     0.06700     0.29687     188    0.97750
060     0.06320     0.28124     189    0.98750
061     0.05960     0.26643     190    0.99750
062     0.06610     0.29317     191    1.00750
063     0.06310     0.28082     192    1.01750
064     0.06600     0.29276     193    1.02750
