翼型实验数据

实验日期：2015年05月25日10:25:52
大气压(kPa)：100.1400  温度(℃)：25.60  密度： 1.16793kg/m^3
来流风速: 20.70m/s  攻角：22.00  雷诺数：1.02E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3860kPa 来流静压：100.1357kPa 来流动压：250.2Pa
升力系数：1.3299 -0.1141 -0.1141   阻力系数： 0.2824

力矩系数：-0.0403 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.13890     -4.53479    001   0.00000
001     -1.31780     -5.24979    002   0.00050
002     -1.33530     -5.31973    003   0.00125
003     -1.35570     -5.40126    004   0.00250
004     -1.36730     -5.44762    005   0.00500
005     -1.33240     -5.30814    006   0.00750
006     -1.24340     -4.95244    007   0.01000
007     -1.22990     -4.89849    008   0.01500
008     -1.14490     -4.55877    009   0.02500
009     -0.78190     -3.10799    010   0.05000
010     -0.57870     -2.29587    012   0.10000
011     -0.48290     -1.91299    013   0.12500
012     -0.39460     -1.56009    014   0.15000
013     -0.32190     -1.26953    015   0.17500
014     -0.23030     -0.90344    016   0.20000
015     -0.19520     -0.76316    017   0.22500
016     -0.16220     -0.63127    019   0.27500
017     -0.15970     -0.62128    021   0.32500
018     -0.15720     -0.61129    022   0.35000
019     -0.15800     -0.61448    023   0.37500
020     -0.16400     -0.63846    024   0.40000
021     -0.15950     -0.62048    025   0.42500
022     -0.15900     -0.61848    026   0.45000
023     -0.16160     -0.62887    027   0.47500
024     -0.16140     -0.62807    028   0.50000
025     -0.16130     -0.62767    029   0.52500
026     -0.16540     -0.64406    030   0.55000
027     -0.16640     -0.64806    031   0.57500
028     -0.16930     -0.65965    032   0.60000
029     -0.17490     -0.68203    033   0.62500
030     -0.17470     -0.68123    034   0.65000
031     -0.17700     -0.69042    035   0.67500
032     -0.17770     -0.69322    036   0.70000
033     -0.17950     -0.70041    038   0.75000
034     -0.17800     -0.69442    040   0.80000
035     -0.17770     -0.69322    041   0.82500
036     -0.18340     -0.71600    042   0.85000
037     -0.17740     -0.69202    043   0.87500
038     -0.17810     -0.69482    044   0.90000
039     -0.17520     -0.68323    045   0.92500
040     -0.17410     -0.67883    046   0.95000
041     -0.16830     -0.65565    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.96120     -3.82459    096    0.00000
001     -0.65230     -2.59002    095    0.00050
002     -0.42810     -1.69398    094    0.00125
003     -0.26610     -1.04652    093    0.00250
004     -0.14950     -0.58051    092    0.00500
005     -0.02110     -0.06734    091    0.00750
006     0.07420     0.31354    090    0.01000
007     0.19920     0.81312    089    0.01500
008     0.23650     0.96219    088    0.02500
009     0.25460     1.03453    087    0.05000
010     0.24640     1.00176    086    0.07500
011     0.20130     0.82151    084    0.12500
012     0.17900     0.73238    083    0.15000
013     0.15980     0.65565    082    0.17500
014     0.14270     0.58731    081    0.20000
015     0.11660     0.48299    080    0.22500
016     0.10610     0.44103    079    0.25000
017     0.08550     0.35870    078    0.27500
018     0.07340     0.31034    077    0.30000
019     0.06170     0.26358    076    0.32500
020     0.03300     0.14887    075    0.35000
021     0.03330     0.15007    074    0.37500
022     0.03230     0.14608    073    0.40000
023     0.02630     0.12210    072    0.42500
024     0.01860     0.09132    071    0.45000
025     0.01480     0.07614    070    0.47500
026     0.01710     0.08533    069    0.50000
027     0.02560     0.11930    068    0.52500
028     0.02180     0.10411    067    0.55000
029     0.02630     0.12210    066    0.57500
030     0.03110     0.14128    065    0.60000
031     0.03250     0.14688    064    0.62500
032     0.03070     0.13968    063    0.65000
033     0.03930     0.17405    062    0.67500
034     0.04410     0.19324    061    0.70000
035     0.04890     0.21242    060    0.72500
036     0.05260     0.22721    059    0.75000
037     0.06020     0.25758    056    0.82500
038     0.06190     0.26438    055    0.85000
039     0.05060     0.21922    054    0.87500
040     0.04150     0.18285    053    0.90000
041     0.02660     0.12330    052    0.92500
042     -0.00970     -0.02178    051    0.95000
043     -0.04540     -0.16446    050    0.97500
044     -0.17390     -0.67803    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.24790     1.00775     129    0.06250
001     0.24950     1.01415     130    0.08750
002     0.24810     1.00855     131    0.11250
003     0.25270     1.02694     132    0.13750
004     0.24970     1.01495     133    0.16250
005     0.24580     0.99936     134    0.18750
006     0.25150     1.02214     135    0.21250
007     0.25080     1.01934     136    0.23750
008     0.24920     1.01295     137    0.26250
009     0.25210     1.02454     138    0.28750
010     0.24830     1.00935     139    0.31250
011     0.24990     1.01575     140    0.33750
012     0.25010     1.01655     141    0.36250
013     0.25240     1.02574     142    0.38750
