翼型实验数据

实验日期：2015年05月25日10:27:34
大气压(kPa)：100.1400  温度(℃)：25.70  密度： 1.16754kg/m^3
来流风速: 20.42m/s  攻角：25.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3907kPa 来流静压：100.1473kPa 来流动压：243.4Pa
升力系数：1.4027 -0.1191 -0.1191   阻力系数： 0.2553

力矩系数：-0.0732 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.21030     -5.00740    001   0.00000
001     -1.36940     -5.66154    002   0.00050
002     -1.37140     -5.66976    003   0.00125
003     -1.37190     -5.67182    004   0.00250
004     -1.35430     -5.59946    005   0.00500
005     -1.30510     -5.39717    006   0.00750
006     -1.21690     -5.03454    007   0.01000
007     -1.22880     -5.08346    008   0.01500
008     -1.12180     -4.64353    009   0.02500
009     -0.74350     -3.08815    010   0.05000
010     -0.44980     -1.88060    012   0.10000
011     -0.33070     -1.39092    013   0.12500
012     -0.22650     -0.96250    014   0.15000
013     -0.18700     -0.80010    015   0.17500
014     -0.16400     -0.70553    016   0.20000
015     -0.17420     -0.74747    017   0.22500
016     -0.17340     -0.74418    019   0.27500
017     -0.17390     -0.74624    021   0.32500
018     -0.17260     -0.74089    022   0.35000
019     -0.17330     -0.74377    023   0.37500
020     -0.18060     -0.77379    024   0.40000
021     -0.17650     -0.75693    025   0.42500
022     -0.17680     -0.75816    026   0.45000
023     -0.17980     -0.77050    027   0.47500
024     -0.17970     -0.77008    028   0.50000
025     -0.17960     -0.76967    029   0.52500
026     -0.18380     -0.78694    030   0.55000
027     -0.18450     -0.78982    031   0.57500
028     -0.18750     -0.80215    032   0.60000
029     -0.19220     -0.82148    033   0.62500
030     -0.19080     -0.81572    034   0.65000
031     -0.19270     -0.82353    035   0.67500
032     -0.19280     -0.82395    036   0.70000
033     -0.19220     -0.82148    038   0.75000
034     -0.19060     -0.81490    040   0.80000
035     -0.18990     -0.81202    041   0.82500
036     -0.19650     -0.83916    042   0.85000
037     -0.19160     -0.81901    043   0.87500
038     -0.19190     -0.82025    044   0.90000
039     -0.19030     -0.81367    045   0.92500
040     -0.19060     -0.81490    046   0.95000
