翼型实验数据

实验日期：2015年05月25日10:20:00
大气压(kPa)：100.1400  温度(℃)：25.50  密度： 1.16832kg/m^3
来流风速: 20.49m/s  攻角：13.00  雷诺数：1.00E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3694kPa 来流静压：100.1241kPa 来流动压：245.3Pa
升力系数：1.3575 -0.0185 -0.0185   阻力系数： 0.0801

力矩系数：-0.0166 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.57330     -2.27466    001   0.00000
001     -0.74940     -2.99367    002   0.00050
002     -0.79670     -3.18680    003   0.00125
003     -0.85470     -3.42361    004   0.00250
004     -0.92590     -3.71431    005   0.00500
005     -0.93100     -3.73514    006   0.00750
006     -0.91720     -3.67879    007   0.01000
007     -0.92410     -3.70697    008   0.01500
008     -0.81020     -3.24192    009   0.02500
009     -0.74800     -2.98796    010   0.05000
010     -0.57730     -2.29099    012   0.10000
011     -0.53890     -2.13421    013   0.12500
012     -0.50920     -2.01294    014   0.15000
013     -0.48880     -1.92965    015   0.17500
014     -0.43310     -1.70223    016   0.20000
015     -0.44740     -1.76062    017   0.22500
016     -0.40600     -1.59158    019   0.27500
017     -0.35490     -1.38294    021   0.32500
018     -0.32790     -1.27270    022   0.35000
019     -0.29310     -1.13061    023   0.37500
020     -0.26850     -1.03017    024   0.40000
021     -0.22680     -0.85991    025   0.42500
022     -0.19060     -0.71211    026   0.45000
023     -0.15930     -0.58431    027   0.47500
024     -0.13810     -0.49775    028   0.50000
025     -0.12570     -0.44713    029   0.52500
026     -0.12430     -0.44141    030   0.55000
027     -0.12230     -0.43324    031   0.57500
028     -0.12360     -0.43855    032   0.60000
029     -0.12870     -0.45937    033   0.62500
030     -0.12820     -0.45733    034   0.65000
031     -0.13110     -0.46917    035   0.67500
032     -0.13230     -0.47407    036   0.70000
033     -0.13490     -0.48469    038   0.75000
034     -0.13790     -0.49694    040   0.80000
035     -0.13740     -0.49490    041   0.82500
036     -0.14410     -0.52225    042   0.85000
037     -0.14170     -0.51245    043   0.87500
038     -0.14290     -0.51735    044   0.90000
039     -0.14380     -0.52103    045   0.92500
040     -0.14610     -0.53042    046   0.95000
041     -0.14220     -0.51449    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.42490     -1.66875    096    0.00000
001     -0.20660     -0.77744    095    0.00050
002     -0.06630     -0.20460    094    0.00125
003     0.03120     0.19349    093    0.00250
004     0.09740     0.46378    092    0.00500
005     0.15990     0.71897    091    0.00750
006     0.19580     0.86555    090    0.01000
007     0.23580     1.02887    089    0.01500
008     0.23170     1.01213    088    0.02500
009     0.21830     0.95741    087    0.05000
010     0.18490     0.82104    086    0.07500
011     0.12570     0.57933    084    0.12500
012     0.10230     0.48379    083    0.15000
013     0.08390     0.40866    082    0.17500
014     0.06790     0.34334    081    0.20000
015     0.04410     0.24616    080    0.22500
016     0.03660     0.21554    079    0.25000
017     0.01840     0.14123    078    0.27500
018     0.01220     0.11592    077    0.30000
019     0.00330     0.07958    076    0.32500
020     -0.02210     -0.02413    075    0.35000
021     -0.01700     -0.00331    074    0.37500
022     -0.01480     0.00568    073    0.40000
023     -0.01690     -0.00290    072    0.42500
024     -0.01980     -0.01474    071    0.45000
025     -0.01880     -0.01066    070    0.47500
026     -0.01180     0.01792    069    0.50000
027     -0.00130     0.06080    068    0.52500
028     -0.00200     0.05794    067    0.55000
029     0.00580     0.08978    066    0.57500
030     0.01190     0.11469    065    0.60000
031     0.01420     0.12408    064    0.62500
032     0.00930     0.10407    063    0.65000
033     0.02510     0.16859    062    0.67500
034     0.04450     0.24780    061    0.70000
035     0.05070     0.27311    060    0.72500
036     0.05360     0.28495    059    0.75000
037     0.05550     0.29271    056    0.82500
038     0.05750     0.30087    055    0.85000
039     0.04890     0.26576    054    0.87500
040     0.04240     0.23922    053    0.90000
041     0.02870     0.18328    052    0.92500
042     -0.00040     0.06447    051    0.95000
043     -0.03050     -0.05843    050    0.97500
044     -0.14400     -0.52184    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.23180     1.01253     129    0.06250
001     0.23300     1.01743     130    0.08750
002     0.23090     1.00886     131    0.11250
003     0.23730     1.03499     132    0.13750
004     0.23270     1.01621     133    0.16250
005     0.22980     1.00437     134    0.18750
006     0.23510     1.02601     135    0.21250
007     0.23440     1.02315     136    0.23750
008     0.23380     1.02070     137    0.26250
009     0.23540     1.02723     138    0.28750
010     0.23240     1.01498     139    0.31250
011     0.23530     1.02683     140    0.33750
012     0.23460     1.02397     141    0.36250
013     0.23640     1.03132     142    0.38750
014     0.23550     1.02764     143    0.41250
015     0.23270     1.01621     144    0.43750
016     0.23510     1.02601     145    0.45250
017     0.23320     1.01825     146    0.46750
018     0.23290     1.01703     147    0.48250
019     0.23680     1.03295     148    0.49750
020     0.23370     1.02029     149    0.51250
021     0.23440     1.02315     150    0.52750
022     0.22030     0.96558     151    0.54250
023     0.23770     1.03662     152    0.55750
024     0.23390     1.02111     153    0.57250
025     0.23640     1.03132     154    0.58750
026     0.23430     1.02274     155    0.60250
027     0.23660     1.03213     156    0.61750
028     0.23560     1.02805     157    0.63250
029     0.23330     1.01866     158    0.64750
030     0.23590     1.02927     159    0.66250
031     0.23510     1.02601     160    0.67750
032     0.23450     1.02356     161    0.69250
033     0.22340     0.97824     162    0.70750
034     0.22890     1.00069     163    0.72250
035     0.22650     0.99089     164    0.73750
036     0.21710     0.95252     165    0.74750
037     0.22630     0.99008     166    0.75750
038     0.22610     0.98926     167    0.76750
039     0.21750     0.95415     168    0.77750
040     0.22010     0.96476     169    0.78750
041     0.21760     0.95456     170    0.79750
042     0.22030     0.96558     171    0.80750
043     0.21280     0.93496     172    0.81750
044     0.19610     0.86677     173    0.82750
045     0.19420     0.85902     174    0.83750
046     0.18690     0.82921     175    0.84750
047     0.17490     0.78021     176    0.85750
048     0.17230     0.76960     177    0.86750
049     0.16930     0.75735     178    0.87750
050     0.16480     0.73898     179    0.88750
051     0.15790     0.71080     180    0.89750
052     0.15560     0.70141     181    0.90750
053     0.15000     0.67855     182    0.91750
054     0.14410     0.65446     183    0.92750
055     0.14220     0.64670     184    0.93750
056     0.14360     0.65242     185    0.94750
057     0.15290     0.69039     186    0.95750
058     0.14600     0.66222     187    0.96750
059     0.14460     0.65650     188    0.97750
060     0.14710     0.66671     189    0.98750
061     0.14220     0.64670     190    0.99750
062     0.14800     0.67038     191    1.00750
063     0.15410     0.69529     192    1.01750
064     0.15590     0.70264     193    1.02750
065     0.15980     0.71856     194    1.03750
066     0.16910     0.75653     195    1.04750
067     0.17410     0.77695     196    1.05750
068     0.17940     0.79859     197    1.06750
069     0.18340     0.81492     198    1.07750
070     0.19180     0.84922     199    1.08750
071     0.19490     0.86187     200    1.09750
072     0.19450     0.86024     201    1.10750
073     0.20240     0.89250     202    1.11750
074     0.20610     0.90760     203    1.12750
075     0.21410     0.94027     204    1.13750
076     0.22150     0.97048     205    1.15250
077     0.22080     0.96762     206    1.16750
078     0.22450     0.98273     207    1.18250
079     0.22530     0.98600     208    1.19750
080     0.22880     1.00029     209    1.21250
081     0.23380     1.02070     210    1.22750
082     0.23390     1.02111     211    1.24250
083     0.23330     1.01866     212    1.25750
084     0.23560     1.02805     213    1.27250
085     0.23110     1.00968     214    1.28750
086     0.23380     1.02070     215    1.30250
087     0.23600     1.02968     216    1.31750
088     0.23310     1.01784     217    1.33250
089     0.23520     1.02642     218    1.34750
090     0.23560     1.02805     219    1.36250
091     0.22900     1.00110     220    1.37750
092     0.23320     1.01825     221    1.39250
093     0.23410     1.02193     222    1.40750
094     0.23290     1.01703     223    1.42250
095     0.23470     1.02438     224    1.43750
096     0.23220     1.01417     225    1.46250
097     0.23800     1.03785     226    1.48750
098     0.23550     1.02764     227    1.51250
099     0.23100     1.00927     228    1.53750
100     0.23220     1.01417     229    1.56250
101     0.23130     1.01049     230    1.58750
102     0.23660     1.03213     231    1.61250
103     0.22290     0.97620     232    1.63750
104     0.23510     1.02601     233    1.66250
105     0.23610     1.03009     234    1.68750
106     0.22990     1.00478     235    1.71250
107     0.23250     1.01539     236    1.73750
108     0.22770     0.99579     237    1.76250
109     0.23340     1.01907     238    1.78750
110     0.23510     1.02601     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.01690     -0.00290      241    0.62500
001     -0.04620     -0.12253      242    0.93750
002     -0.03070     -0.05924      243    1.25000
003     -0.01800     -0.00739      244    1.56250
