翼型实验数据

实验日期：2015年05月25日10:23:10
大气压(kPa)：100.1400  温度(℃)：25.60  密度： 1.16793kg/m^3
来流风速: 20.44m/s  攻角：17.00  雷诺数：1.00E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3734kPa 来流静压：100.1294kPa 来流动压：243.9Pa
升力系数：1.3992 -0.0537 -0.0537   阻力系数： 0.1757

力矩系数：-0.0011 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.86780     -3.51492    001   0.00000
001     -1.05420     -4.27911    002   0.00050
002     -1.08920     -4.42260    003   0.00125
003     -1.13410     -4.60667    004   0.00250
004     -1.18160     -4.80141    005   0.00500
005     -1.17040     -4.75549    006   0.00750
006     -1.12070     -4.55174    007   0.01000
007     -1.10670     -4.49434    008   0.01500
008     -0.97600     -3.95851    009   0.02500
009     -0.94890     -3.84741    010   0.05000
010     -0.63180     -2.54739    012   0.10000
011     -0.56820     -2.28665    013   0.12500
012     -0.51740     -2.07839    014   0.15000
013     -0.47980     -1.92424    015   0.17500
014     -0.41070     -1.64095    016   0.20000
015     -0.40530     -1.61881    017   0.22500
016     -0.32950     -1.30805    019   0.27500
017     -0.23750     -0.93088    021   0.32500
018     -0.19400     -0.75254    022   0.35000
019     -0.16000     -0.61315    023   0.37500
020     -0.14910     -0.56847    024   0.40000
021     -0.13710     -0.51927    025   0.42500
022     -0.13470     -0.50943    026   0.45000
023     -0.13410     -0.50697    027   0.47500
024     -0.13240     -0.50000    028   0.50000
025     -0.13140     -0.49590    029   0.52500
026     -0.13380     -0.50574    030   0.55000
027     -0.13420     -0.50738    031   0.57500
028     -0.13720     -0.51968    032   0.60000
029     -0.14160     -0.53772    033   0.62500
030     -0.14140     -0.53690    034   0.65000
031     -0.14340     -0.54510    035   0.67500
032     -0.14460     -0.55002    036   0.70000
033     -0.14660     -0.55822    038   0.75000
034     -0.14680     -0.55904    040   0.80000
035     -0.14570     -0.55453    041   0.82500
036     -0.15230     -0.58158    042   0.85000
037     -0.14780     -0.56314    043   0.87500
038     -0.15020     -0.57297    044   0.90000
039     -0.14790     -0.56355    045   0.92500
040     -0.14950     -0.57010    046   0.95000
041     -0.14430     -0.54879    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.69860     -2.82125    096    0.00000
001     -0.43000     -1.72007    095    0.00050
002     -0.24480     -0.96081    094    0.00125
003     -0.11280     -0.41965    093    0.00250
004     -0.01950     -0.03714    092    0.00500
005     0.07600     0.35438    091    0.00750
006     0.14170     0.62373    090    0.01000
007     0.22150     0.95089    089    0.01500
008     0.23720     1.01525    088    0.02500
009     0.23810     1.01894    087    0.05000
010     0.21640     0.92998    086    0.07500
011     0.16260     0.70941    084    0.12500
012     0.13890     0.61225    083    0.15000
013     0.12020     0.53559    082    0.17500
014     0.10280     0.46425    081    0.20000
015     0.07850     0.36463    080    0.22500
016     0.06980     0.32896    079    0.25000
017     0.05040     0.24943    078    0.27500
018     0.04160     0.21335    077    0.30000
019     0.03130     0.17112    076    0.32500
020     0.00360     0.05756    075    0.35000
021     0.00710     0.07191    074    0.37500
022     0.00680     0.07068    073    0.40000
023     0.00410     0.05961    072    0.42500
024     -0.00130     0.03747    071    0.45000
