翼型实验数据

实验日期：2015年05月25日10:15:25
大气压(kPa)：100.1400  温度(℃)：25.30  密度： 1.16911kg/m^3
来流风速: 20.53m/s  攻角：5.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3658kPa 来流静压：100.1195kPa 来流动压：246.3Pa
升力系数：1.1755 -0.0009 -0.0009   阻力系数： 0.0105

力矩系数：-0.0717 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.05300     -0.13193    001   0.00000
001     -0.17790     -0.63912    002   0.00050
002     -0.23370     -0.86571    003   0.00125
003     -0.29860     -1.12925    004   0.00250
004     -0.38510     -1.48051    005   0.00500
005     -0.41230     -1.59096    006   0.00750
006     -0.44880     -1.73918    007   0.01000
007     -0.48990     -1.90607    008   0.01500
008     -0.45700     -1.77248    009   0.02500
009     -0.44880     -1.73918    010   0.05000
010     -0.42470     -1.64131    012   0.10000
011     -0.41880     -1.61736    013   0.12500
012     -0.41500     -1.60192    014   0.15000
013     -0.41970     -1.62101    015   0.17500
014     -0.38750     -1.49025    016   0.20000
015     -0.41950     -1.62020    017   0.22500
016     -0.41940     -1.61979    019   0.27500
017     -0.40710     -1.56984    021   0.32500
018     -0.39970     -1.53980    022   0.35000
019     -0.38780     -1.49147    023   0.37500
020     -0.38260     -1.47036    024   0.40000
021     -0.36630     -1.40417    025   0.42500
022     -0.35500     -1.35828    026   0.45000
023     -0.34760     -1.32823    027   0.47500
024     -0.30080     -1.13819    028   0.50000
025     -0.26000     -0.97251    029   0.52500
026     -0.24400     -0.90754    030   0.55000
027     -0.23050     -0.85272    031   0.57500
028     -0.21450     -0.78774    032   0.60000
029     -0.19550     -0.71059    033   0.62500
030     -0.18190     -0.65536    034   0.65000
031     -0.16590     -0.59039    035   0.67500
032     -0.14980     -0.52501    036   0.70000
033     -0.11900     -0.39994    038   0.75000
034     -0.09150     -0.28827    040   0.80000
035     -0.07720     -0.23020    041   0.82500
036     -0.07210     -0.20949    042   0.85000
037     -0.05500     -0.14006    043   0.87500
038     -0.04660     -0.10594    044   0.90000
039     -0.03360     -0.05316    045   0.92500
040     -0.02300     -0.01011    046   0.95000
041     0.00640     0.10927    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.03710     0.23394    096    0.00000
001     0.13940     0.64935    095    0.00050
002     0.18920     0.85158    094    0.00125
003     0.21680     0.96366    093    0.00250
004     0.23060     1.01969    092    0.00500
005     0.23260     1.02782    091    0.00750
006     0.22030     0.97787    090    0.01000
007     0.19730     0.88447    089    0.01500
008     0.16650     0.75940    088    0.02500
009     0.13410     0.62783    087    0.05000
010     0.09140     0.45444    086    0.07500
011     0.03380     0.22054    084    0.12500
012     0.01380     0.13932    083    0.15000
013     -0.00040     0.08166    082    0.17500
014     -0.01250     0.03253    081    0.20000
015     -0.03010     -0.03894    080    0.22500
016     -0.03440     -0.05640    079    0.25000
017     -0.04600     -0.10351    078    0.27500
018     -0.04570     -0.10229    077    0.30000
019     -0.04990     -0.11935    076    0.32500
020     -0.06960     -0.19934    075    0.35000
021     -0.05940     -0.15792    074    0.37500
022     -0.05140     -0.12544    073    0.40000
023     -0.04720     -0.10838    072    0.42500
024     -0.04490     -0.09904    071    0.45000
025     -0.03900     -0.07508    070    0.47500
026     -0.03000     -0.03854    069    0.50000
027     -0.02330     -0.01133    068    0.52500
028     -0.02670     -0.02514    067    0.55000
