翼型实验数据

实验日期：2015年05月25日10:27:05
大气压(kPa)：100.1400  温度(℃)：25.60  密度： 1.16793kg/m^3
来流风速: 20.54m/s  攻角：24.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3879kPa 来流静压：100.1415kPa 来流动压：246.4Pa
升力系数：1.3538 -0.1379 -0.1379   阻力系数： 0.3097

力矩系数：-0.0597 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.19610     -4.87282    001   0.00000
001     -1.36220     -5.54836    002   0.00050
002     -1.36970     -5.57886    003   0.00125
003     -1.37710     -5.60896    004   0.00250
004     -1.37070     -5.58293    005   0.00500
005     -1.32560     -5.39950    006   0.00750
006     -1.23400     -5.02696    007   0.01000
007     -1.23550     -5.03306    008   0.01500
008     -1.16650     -4.75244    009   0.02500
009     -0.76400     -3.11546    010   0.05000
010     -0.50730     -2.07146    012   0.10000
011     -0.39590     -1.61839    013   0.12500
012     -0.29070     -1.19054    014   0.15000
013     -0.21780     -0.89405    015   0.17500
014     -0.16610     -0.68379    016   0.20000
015     -0.16970     -0.69843    017   0.22500
016     -0.16720     -0.68826    019   0.27500
017     -0.16820     -0.69233    021   0.32500
018     -0.16650     -0.68542    022   0.35000
019     -0.16840     -0.69314    023   0.37500
020     -0.17500     -0.71999    024   0.40000
021     -0.17110     -0.70412    025   0.42500
022     -0.17160     -0.70616    026   0.45000
023     -0.17400     -0.71592    027   0.47500
024     -0.17360     -0.71429    028   0.50000
025     -0.17280     -0.71104    029   0.52500
026     -0.17670     -0.72690    030   0.55000
027     -0.17750     -0.73015    031   0.57500
028     -0.18070     -0.74317    032   0.60000
029     -0.18570     -0.76350    033   0.62500
030     -0.18510     -0.76106    034   0.65000
031     -0.18710     -0.76920    035   0.67500
032     -0.18660     -0.76716    036   0.70000
033     -0.18820     -0.77367    038   0.75000
034     -0.18690     -0.76838    040   0.80000
035     -0.18510     -0.76106    041   0.82500
036     -0.19180     -0.78831    042   0.85000
037     -0.18640     -0.76635    043   0.87500
038     -0.18670     -0.76757    044   0.90000
039     -0.18450     -0.75862    045   0.92500
040     -0.18430     -0.75781    046   0.95000
041     -0.17900     -0.73625    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.02320     -4.16964    096    0.00000
001     -0.71220     -2.90479    095    0.00050
002     -0.48330     -1.97385    094    0.00125
003     -0.31460     -1.28774    093    0.00250
004     -0.19280     -0.79238    092    0.00500
005     -0.05730     -0.24130    091    0.00750
006     0.04580     0.17801    090    0.01000
007     0.18470     0.74292    089    0.01500
008     0.22890     0.92269    088    0.02500
009     0.25460     1.02721    087    0.05000
010     0.25190     1.01623    086    0.07500
011     0.21250     0.85599    084    0.12500
012     0.19070     0.76733    083    0.15000
013     0.17360     0.69778    082    0.17500
014     0.15670     0.62905    081    0.20000
015     0.13230     0.52981    080    0.22500
