翼型实验数据

实验日期：2015年05月25日10:22:27
大气压(kPa)：100.1400  温度(℃)：25.50  密度： 1.16832kg/m^3
来流风速: 20.33m/s  攻角：16.00  雷诺数：9.99E+005 马赫数：0.06  弦长：0.800000
来流总压：100.3689kPa 来流静压：100.1275kPa 来流动压：241.4Pa
升力系数：1.4435 -0.0304 -0.0304   阻力系数： 0.1061

力矩系数：-0.0026 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.80340     -3.26850    001   0.00000
001     -0.98800     -4.03081    002   0.00050
002     -1.02640     -4.18938    003   0.00125
003     -1.07510     -4.39049    004   0.00250
004     -1.12860     -4.61141    005   0.00500
005     -1.12100     -4.58003    006   0.00750
006     -1.08030     -4.41196    007   0.01000
007     -1.07010     -4.36984    008   0.01500
008     -0.93720     -3.82103    009   0.02500
009     -0.89840     -3.66080    010   0.05000
010     -0.62810     -2.54460    012   0.10000
011     -0.57280     -2.31624    013   0.12500
012     -0.52690     -2.12669    014   0.15000
013     -0.49570     -1.99785    015   0.17500
014     -0.43030     -1.72778    016   0.20000
015     -0.43360     -1.74141    017   0.22500
016     -0.37380     -1.49447    019   0.27500
017     -0.30160     -1.19632    021   0.32500
018     -0.26420     -1.04187    022   0.35000
019     -0.22170     -0.86637    023   0.37500
020     -0.19270     -0.74661    024   0.40000
021     -0.15890     -0.60704    025   0.42500
022     -0.14330     -0.54262    026   0.45000
023     -0.13860     -0.52321    027   0.47500
024     -0.13530     -0.50958    028   0.50000
025     -0.13350     -0.50215    029   0.52500
026     -0.13620     -0.51330    030   0.55000
027     -0.13660     -0.51495    031   0.57500
028     -0.13850     -0.52279    032   0.60000
029     -0.14190     -0.53684    033   0.62500
030     -0.14050     -0.53105    034   0.65000
031     -0.14330     -0.54262    035   0.67500
032     -0.14180     -0.53642    036   0.70000
033     -0.14260     -0.53973    038   0.75000
034     -0.14150     -0.53518    040   0.80000
035     -0.14070     -0.53188    041   0.82500
036     -0.14670     -0.55666    042   0.85000
037     -0.14180     -0.53642    043   0.87500
038     -0.14350     -0.54344    044   0.90000
039     -0.14440     -0.54716    045   0.92500
040     -0.14660     -0.55624    046   0.95000
041     -0.14540     -0.55129    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.63900     -2.58961    096    0.00000
001     -0.38140     -1.52585    095    0.00050
002     -0.20530     -0.79865    094    0.00125
003     -0.08040     -0.28287    093    0.00250
004     0.00530     0.07103    092    0.00500
005     0.09390     0.43690    091    0.00750
006     0.15240     0.67848    090    0.01000
007     0.22360     0.97250    089    0.01500
008     0.23470     1.01833    088    0.02500
009     0.23270     1.01008    087    0.05000
010     0.20850     0.91014    086    0.07500
011     0.15330     0.68219    084    0.12500
012     0.13000     0.58598    083    0.15000
013     0.11150     0.50958    082    0.17500
014     0.09500     0.44144    081    0.20000
015     0.07090     0.34192    080    0.22500
016     0.06200     0.30517    079    0.25000
017     0.04320     0.22754    078    0.27500
018     0.03480     0.19285    077    0.30000
019     0.02520     0.15320    076    0.32500
020     -0.00240     0.03923    075    0.35000
021     0.00160     0.05575    074    0.37500
022     0.00320     0.06236    073    0.40000
023     -0.00040     0.04749    072    0.42500
024     -0.00500     0.02849    071    0.45000
025     -0.00560     0.02602    070    0.47500
026     -0.00100     0.04501    069    0.50000
027     0.00810     0.08259    068    0.52500
028     0.00640     0.07557    067    0.55000
029     0.01320     0.10365    066    0.57500
030     0.01890     0.12719    065    0.60000
031     0.02050     0.13380    064    0.62500
032     0.01810     0.12389    063    0.65000
033     0.02640     0.15816    062    0.67500
034     0.03120     0.17798    061    0.70000
035     0.04720     0.24405    060    0.72500
036     0.05770     0.28741    059    0.75000
