翼型实验数据

实验日期：2015年05月25日10:26:03
大气压(kPa)：100.1400  温度(℃)：25.60  密度： 1.16793kg/m^3
来流风速: 20.55m/s  攻角：22.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3831kPa 来流静压：100.1365kPa 来流动压：246.6Pa
升力系数：1.3418 -0.1037 -0.1037   阻力系数： 0.2566

力矩系数：-0.0381 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.13070     -4.57160    001   0.00000
001     -1.30800     -5.29067    002   0.00050
002     -1.32430     -5.35677    003   0.00125
003     -1.34380     -5.43586    004   0.00250
004     -1.35440     -5.47885    005   0.00500
005     -1.31950     -5.33731    006   0.00750
006     -1.23150     -4.98041    007   0.01000
007     -1.21810     -4.92607    008   0.01500
008     -1.13480     -4.58823    009   0.02500
009     -0.77180     -3.11603    010   0.05000
010     -0.57320     -2.31058    012   0.10000
011     -0.47720     -1.92124    013   0.12500
012     -0.39090     -1.57124    014   0.15000
013     -0.31970     -1.28248    015   0.17500
014     -0.22910     -0.91503    016   0.20000
015     -0.19320     -0.76944    017   0.22500
016     -0.16180     -0.64209    019   0.27500
017     -0.15790     -0.62627    021   0.32500
018     -0.15580     -0.61776    022   0.35000
019     -0.15570     -0.61735    023   0.37500
020     -0.16240     -0.64452    024   0.40000
021     -0.15770     -0.62546    025   0.42500
022     -0.15800     -0.62668    026   0.45000
023     -0.15940     -0.63236    027   0.47500
024     -0.15890     -0.63033    028   0.50000
025     -0.15950     -0.63276    029   0.52500
026     -0.16320     -0.64777    030   0.55000
027     -0.16320     -0.64777    031   0.57500
028     -0.16580     -0.65831    032   0.60000
029     -0.17070     -0.67818    033   0.62500
030     -0.17060     -0.67778    034   0.65000
031     -0.17190     -0.68305    035   0.67500
032     -0.17260     -0.68589    036   0.70000
033     -0.17180     -0.68265    038   0.75000
034     -0.17190     -0.68305    040   0.80000
035     -0.17020     -0.67616    041   0.82500
036     -0.17610     -0.70009    042   0.85000
037     -0.17140     -0.68102    043   0.87500
038     -0.17200     -0.68346    044   0.90000
039     -0.17100     -0.67940    045   0.92500
040     -0.16950     -0.67332    046   0.95000
041     -0.16310     -0.64736    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.95420     -3.85578    096    0.00000
001     -0.64910     -2.61840    095    0.00050
002     -0.42690     -1.71724    094    0.00125
003     -0.26610     -1.06509    093    0.00250
004     -0.15110     -0.59869    092    0.00500
005     -0.02340     -0.08079    091    0.00750
006     0.07060     0.30044    090    0.01000
007     0.19510     0.80537    089    0.01500
008     0.23220     0.95583    088    0.02500
009     0.25080     1.03127    087    0.05000
010     0.24350     1.00166    086    0.07500
011     0.19900     0.82119    084    0.12500
012     0.17690     0.73156    083    0.15000
013     0.15820     0.65572    082    0.17500
014     0.14160     0.58839    081    0.20000
015     0.11580     0.48376    080    0.22500
016     0.10650     0.44604    079    0.25000
017     0.08540     0.36047    078    0.27500
018     0.07380     0.31342    077    0.30000
019     0.06160     0.26394    076    0.32500
020     0.03260     0.14633    075    0.35000
021     0.03340     0.14957    074    0.37500
022     0.03260     0.14633    073    0.40000
023     0.02650     0.12159    072    0.42500
024     0.01890     0.09077    071    0.45000
025     0.01590     0.07860    070    0.47500
026     0.01850     0.08914    069    0.50000
027     0.02560     0.11794    068    0.52500
028     0.02240     0.10496    067    0.55000
029     0.02700     0.12362    066    0.57500
030     0.03140     0.14146    065    0.60000
031     0.03290     0.14754    064    0.62500
032     0.03050     0.13781    063    0.65000
033     0.03930     0.17350    062    0.67500
034     0.04340     0.19013    061    0.70000
035     0.04900     0.21284    060    0.72500
036     0.05380     0.23231    059    0.75000
037     0.05960     0.25583    056    0.82500
038     0.06150     0.26354    055    0.85000
039     0.05110     0.22136    054    0.87500
040     0.04150     0.18242    053    0.90000
041     0.02570     0.11834    052    0.92500
042     -0.00840     -0.01995    051    0.95000
043     -0.04360     -0.16271    050    0.97500
044     -0.16660     -0.66156    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.24430     1.00491     129    0.06250
001     0.24630     1.01302     130    0.08750
002     0.24430     1.00491     131    0.11250
003     0.24940     1.02559     132    0.13750
004     0.24680     1.01505     133    0.16250
005     0.24280     0.99882     134    0.18750
006     0.24760     1.01829     135    0.21250
007     0.24790     1.01951     136    0.23750
008     0.24610     1.01221     137    0.26250
009     0.24830     1.02113     138    0.28750
010     0.24540     1.00937     139    0.31250
011     0.24620     1.01261     140    0.33750
012     0.24690     1.01545     141    0.36250
013     0.25070     1.03086     142    0.38750
014     0.24860     1.02235     143    0.41250
015     0.24550     1.00977     144    0.43750
016     0.24730     1.01707     145    0.45250
017     0.24760     1.01829     146    0.46750
018     0.24520     1.00856     147    0.48250
019     0.24750     1.01789     148    0.49750
020     0.24430     1.00491     149    0.51250
021     0.24460     1.00612     150    0.52750
022     0.23120     0.95178     151    0.54250
023     0.24960     1.02640     152    0.55750
024     0.24510     1.00815     153    0.57250
025     0.24670     1.01464     154    0.58750
026     0.24560     1.01018     155    0.60250
027     0.24670     1.01464     156    0.61750
028     0.24550     1.00977     157    0.63250
029     0.24150     0.99355     158    0.64750
030     0.24210     0.99598     159    0.66250
031     0.23810     0.97976     160    0.67750
032     0.24070     0.99031     161    0.69250
033     0.23100     0.95097     162    0.70750
034     0.22730     0.93596     163    0.72250
035     0.21520     0.88689     164    0.73750
036     0.19210     0.79320     165    0.74750
037     0.19590     0.80861     166    0.75750
038     0.16910     0.69992     167    0.76750
039     0.15440     0.64030     168    0.77750
040     0.15370     0.63747     169    0.78750
041     0.14530     0.60340     170    0.79750
042     0.13960     0.58028     171    0.80750
043     0.12950     0.53932     172    0.81750
044     0.11310     0.47281     173    0.82750
045     0.11250     0.47037     174    0.83750
046     0.10990     0.45983     175    0.84750
047     0.10430     0.43712     176    0.85750
048     0.10820     0.45293     177    0.86750
049     0.10130     0.42495     178    0.87750
050     0.10200     0.42779     179    0.88750
051     0.09800     0.41157     180    0.89750
052     0.09130     0.38439     181    0.90750
053     0.07770     0.32924     182    0.91750
054     0.06950     0.29598     183    0.92750
055     0.07110     0.30247     184    0.93750
056     0.06510     0.27814     185    0.94750
057     0.06590     0.28138     186    0.95750
058     0.05760     0.24772     187    0.96750
059     0.04060     0.17877     188    0.97750
060     0.02980     0.13497     189    0.98750
061     0.02040     0.09685     190    0.99750
062     0.02840     0.12929     191    1.00750
063     0.01960     0.09360     192    1.01750
064     0.02560     0.11794     193    1.02750
065     0.02470     0.11429     194    1.03750
066     0.03140     0.14146     195    1.04750
067     0.02410     0.11185     196    1.05750
068     0.02670     0.12240     197    1.06750
069     0.02440     0.11307     198    1.07750
070     0.03000     0.13578     199    1.08750
071     0.02340     0.10902     200    1.09750
072     0.02110     0.09969     201    1.10750
073     0.02480     0.11469     202    1.11750
074     0.03240     0.14552     203    1.12750
075     0.03850     0.17026     204    1.13750
076     0.05520     0.23799     205    1.15250
077     0.05260     0.22744     206    1.16750
078     0.06940     0.29558     207    1.18250
079     0.07670     0.32518     208    1.19750
080     0.10080     0.42292     209    1.21250
081     0.11860     0.49511     210    1.22750
082     0.13380     0.55676     211    1.24250
083     0.15170     0.62935     212    1.25750
084     0.16330     0.67640     213    1.27250
085     0.17990     0.74372     214    1.28750
086     0.19380     0.80010     215    1.30250
087     0.20510     0.84593     216    1.31750
088     0.20660     0.85201     217    1.33250
089     0.21450     0.88405     218    1.34750
090     0.22760     0.93718     219    1.36250
091     0.22530     0.92785     220    1.37750
092     0.23700     0.97530     221    1.39250
093     0.23480     0.96638     222    1.40750
094     0.23540     0.96881     223    1.42250
095     0.23530     0.96841     224    1.43750
096     0.23740     0.97692     225    1.46250
097     0.24450     1.00572     226    1.48750
098     0.24960     1.02640     227    1.51250
099     0.24590     1.01140     228    1.53750
100     0.24630     1.01302     229    1.56250
101     0.24630     1.01302     230    1.58750
102     0.25110     1.03249     231    1.61250
103     0.23980     0.98666     232    1.63750
104     0.24950     1.02600     233    1.66250
105     0.25350     1.04222     234    1.68750
106     0.24480     1.00694     235    1.71250
107     0.24740     1.01748     236    1.73750
108     0.24500     1.00775     237    1.76250
109     0.24890     1.02356     238    1.78750
110     0.25080     1.03127     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.01460     -0.04510      241    0.62500
001     -0.06630     -0.25478      242    0.93750
002     -0.06550     -0.25153      243    1.25000
003     -0.02330     -0.08038      244    1.56250
