翼型实验数据

实验日期：2015年05月25日10:14:57
大气压(kPa)：100.1400  温度(℃)：25.30  密度： 1.16911kg/m^3
来流风速: 20.62m/s  攻角：4.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3675kPa 来流静压：100.1188kPa 来流动压：248.6Pa
升力系数：1.0551 -0.0006 -0.0006   阻力系数： 0.0079

力矩系数：-0.0790 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.02620     0.19091    001   0.00000
001     -0.08390     -0.25169    002   0.00050
002     -0.13910     -0.47359    003   0.00125
003     -0.20190     -0.72604    004   0.00250
004     -0.28700     -1.06814    005   0.00500
005     -0.31600     -1.18472    006   0.00750
006     -0.35830     -1.35476    007   0.01000
007     -0.40410     -1.53887    008   0.01500
008     -0.38370     -1.45687    009   0.02500
009     -0.38490     -1.46169    010   0.05000
010     -0.37890     -1.43757    012   0.10000
011     -0.37920     -1.43878    013   0.12500
012     -0.38140     -1.44762    014   0.15000
013     -0.38830     -1.47536    015   0.17500
014     -0.36130     -1.36682    016   0.20000
015     -0.39400     -1.49827    017   0.22500
016     -0.39730     -1.51154    019   0.27500
017     -0.38880     -1.47737    021   0.32500
018     -0.38290     -1.45365    022   0.35000
019     -0.37080     -1.40501    023   0.37500
020     -0.36740     -1.39134    024   0.40000
021     -0.35070     -1.32421    025   0.42500
022     -0.33890     -1.27677    026   0.45000
023     -0.33090     -1.24461    027   0.47500
024     -0.32350     -1.21487    028   0.50000
025     -0.25390     -0.93508    029   0.52500
026     -0.23150     -0.84503    030   0.55000
027     -0.22200     -0.80684    031   0.57500
028     -0.20810     -0.75096    032   0.60000
029     -0.18990     -0.67780    033   0.62500
030     -0.17790     -0.62956    034   0.65000
031     -0.16280     -0.56886    035   0.67500
032     -0.14600     -0.50133    036   0.70000
033     -0.11750     -0.38676    038   0.75000
034     -0.09100     -0.28023    040   0.80000
035     -0.07770     -0.22676    041   0.82500
036     -0.07100     -0.19983    042   0.85000
037     -0.05520     -0.13632    043   0.87500
038     -0.04740     -0.10496    044   0.90000
039     -0.03480     -0.05431    045   0.92500
040     -0.02360     -0.00929    046   0.95000
041     0.00680     0.11292    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.10290     0.49924    096    0.00000
001     0.18170     0.81601    095    0.00050
002     0.21490     0.94947    094    0.00125
003     0.23000     1.01017    093    0.00250
004     0.23560     1.03268    092    0.00500
005     0.22780     1.00133    091    0.00750
006     0.20950     0.92776    090    0.01000
007     0.17670     0.79591    089    0.01500
008     0.14290     0.66003    088    0.02500
009     0.10840     0.52135    087    0.05000
010     0.06610     0.35130    086    0.07500
011     0.01070     0.12860    084    0.12500
012     -0.00830     0.05222    083    0.15000
013     -0.02100     0.00117    082    0.17500
014     -0.03260     -0.04547    081    0.20000
015     -0.05010     -0.11581    080    0.22500
016     -0.05380     -0.13069    079    0.25000
017     -0.06350     -0.16968    078    0.27500
018     -0.06280     -0.16687    077    0.30000
019     -0.06470     -0.17451    076    0.32500
020     -0.08410     -0.25249    075    0.35000
021     -0.07290     -0.20747    074    0.37500
022     -0.06420     -0.17250    073    0.40000
023     -0.05910     -0.15199    072    0.42500
024     -0.05530     -0.13672    071    0.45000
025     -0.04940     -0.11300    070    0.47500
026     -0.04210     -0.08365    069    0.50000
027     -0.03480     -0.05431    068    0.52500
028     -0.03960     -0.07361    067    0.55000
029     0.00190     0.09322    066    0.57500
030     0.01570     0.14870    065    0.60000
031     0.01910     0.16237    064    0.62500
032     0.02160     0.17242    063    0.65000
033     0.03420     0.22307    062    0.67500
034     0.04570     0.26930    061    0.70000
035     0.05570     0.30950    060    0.72500
036     0.06370     0.34165    059    0.75000
037     0.07680     0.39432    056    0.82500
038     0.08000     0.40718    055    0.85000
039     0.07690     0.39472    054    0.87500
040     0.07740     0.39673    053    0.90000
041     0.07250     0.37703    052    0.92500
042     0.05920     0.32356    051    0.95000
043     0.05050     0.28859    050    0.97500
044     0.01730     0.15513    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.23100     1.01419     129    0.06250
001     0.23170     1.01700     130    0.08750
002     0.23020     1.01097     131    0.11250
003     0.23510     1.03067     132    0.13750
004     0.23100     1.01419     133    0.16250
005     0.22850     1.00414     134    0.18750
006     0.23410     1.02665     135    0.21250
007     0.23270     1.02102     136    0.23750
008     0.23280     1.02143     137    0.26250
009     0.23360     1.02464     138    0.28750
010     0.23010     1.01057     139    0.31250
011     0.23250     1.02022     140    0.33750
012     0.23320     1.02303     141    0.36250
013     0.23560     1.03268     142    0.38750
014     0.23500     1.03027     143    0.41250
015     0.22850     1.00414     144    0.43750
016     0.23670     1.03710     145    0.45250
017     0.23150     1.01620     146    0.46750
018     0.23190     1.01781     147    0.48250
019     0.23390     1.02585     148    0.49750
020     0.23050     1.01218     149    0.51250
021     0.23230     1.01942     150    0.52750
022     0.21770     0.96073     151    0.54250
023     0.23600     1.03429     152    0.55750
024     0.23230     1.01942     153    0.57250
025     0.23490     1.02987     154    0.58750
026     0.23230     1.01942     155    0.60250
027     0.23450     1.02826     156    0.61750
028     0.23440     1.02786     157    0.63250
029     0.23080     1.01339     158    0.64750
030     0.23340     1.02384     159    0.66250
