翼型实验数据

实验日期：2015年05月25日10:24:30
大气压(kPa)：100.1400  温度(℃)：25.60  密度： 1.16793kg/m^3
来流风速: 20.46m/s  攻角：20.00  雷诺数：1.00E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3773kPa 来流静压：100.1329kPa 来流动压：244.4Pa
升力系数：1.3964 -0.0739 -0.0739   阻力系数： 0.2031

力矩系数：-0.0192 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.06270     -4.30860    001   0.00000
001     -1.24720     -5.06203    002   0.00050
002     -1.27070     -5.15800    003   0.00125
003     -1.30150     -5.28377    004   0.00250
004     -1.32810     -5.39240    005   0.00500
005     -1.30120     -5.28255    006   0.00750
006     -1.22620     -4.97627    007   0.01000
007     -1.20460     -4.88807    008   0.01500
008     -1.09810     -4.45316    009   0.02500
009     -0.80220     -3.24481    010   0.05000
010     -0.63110     -2.54610    012   0.10000
011     -0.54900     -2.21084    013   0.12500
012     -0.48290     -1.94091    014   0.15000
013     -0.43050     -1.72693    015   0.17500
014     -0.34850     -1.39207    016   0.20000
015     -0.31880     -1.27079    017   0.22500
016     -0.21600     -0.85099    019   0.27500
017     -0.15860     -0.61659    021   0.32500
018     -0.15220     -0.59045    022   0.35000
019     -0.15030     -0.58269    023   0.37500
020     -0.15660     -0.60842    024   0.40000
021     -0.14990     -0.58106    025   0.42500
022     -0.14900     -0.57738    026   0.45000
023     -0.14980     -0.58065    027   0.47500
024     -0.14910     -0.57779    028   0.50000
025     -0.14960     -0.57984    029   0.52500
026     -0.15200     -0.58964    030   0.55000
027     -0.15190     -0.58923    031   0.57500
028     -0.15450     -0.59984    032   0.60000
029     -0.15860     -0.61659    033   0.62500
030     -0.15900     -0.61822    034   0.65000
031     -0.15980     -0.62149    035   0.67500
032     -0.16090     -0.62598    036   0.70000
033     -0.16150     -0.62843    038   0.75000
034     -0.16280     -0.63374    040   0.80000
035     -0.16040     -0.62394    041   0.82500
036     -0.16690     -0.65048    042   0.85000
037     -0.16140     -0.62802    043   0.87500
038     -0.16000     -0.62230    044   0.90000
039     -0.16040     -0.62394    045   0.92500
040     -0.16050     -0.62435    046   0.95000
041     -0.15360     -0.59617    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.88520     -3.58376    096    0.00000
001     -0.58850     -2.37214    095    0.00050
002     -0.37490     -1.49988    094    0.00125
003     -0.22280     -0.87876    093    0.00250
004     -0.11150     -0.42425    092    0.00500
005     0.00570     0.05435    091    0.00750
006     0.09130     0.40391    090    0.01000
007     0.20210     0.85638    089    0.01500
008     0.23290     0.98215    088    0.02500
009     0.24540     1.03320    087    0.05000
010     0.23320     0.98338    086    0.07500
011     0.18510     0.78696    084    0.12500
012     0.16260     0.69508    083    0.15000
013     0.14460     0.62157    082    0.17500
014     0.12700     0.54970    081    0.20000
015     0.10350     0.45373    080    0.22500
016     0.09310     0.41126    079    0.25000
017     0.07200     0.32510    078    0.27500
018     0.06250     0.28630    077    0.30000
019     0.05130     0.24057    076    0.32500
020     0.02350     0.12704    075    0.35000
021     0.02400     0.12908    074    0.37500
022     0.02350     0.12704    073    0.40000
023     0.01830     0.10581    072    0.42500
024     0.01310     0.08457    071    0.45000
025     0.00930     0.06905    070    0.47500
026     0.01290     0.08376    069    0.50000
027     0.02030     0.11397    068    0.52500
028     0.01800     0.10458    067    0.55000
029     0.02300     0.12500    066    0.57500
030     0.02770     0.14419    065    0.60000
031     0.02970     0.15236    064    0.62500
032     0.02790     0.14501    063    0.65000
033     0.03590     0.17768    062    0.67500
034     0.04080     0.19769    061    0.70000
035     0.04500     0.21484    060    0.72500
036     0.05020     0.23607    059    0.75000
037     0.05940     0.27364    056    0.82500
038     0.06040     0.27773    055    0.85000
039     0.05060     0.23771    054    0.87500
040     0.04160     0.20096    053    0.90000
041     0.02660     0.13970    052    0.92500
042     -0.00620     0.00576    051    0.95000
043     -0.04020     -0.13309    050    0.97500
044     -0.15910     -0.61863    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.23970     1.00992     129    0.06250
001     0.24190     1.01891     130    0.08750
002     0.23930     1.00829     131    0.11250
003     0.24400     1.02748     132    0.13750
004     0.24100     1.01523     133    0.16250
005     0.23730     1.00012     134    0.18750
006     0.24420     1.02830     135    0.21250
007     0.24200     1.01932     136    0.23750
008     0.23920     1.00788     137    0.26250
009     0.24140     1.01687     138    0.28750
010     0.23940     1.00870     139    0.31250
011     0.24300     1.02340     140    0.33750
012     0.24200     1.01932     141    0.36250
013     0.24360     1.02585     142    0.38750
014     0.24320     1.02422     143    0.41250
015     0.23960     1.00951     144    0.43750
016     0.24220     1.02013     145    0.45250
017     0.24100     1.01523     146    0.46750
018     0.24030     1.01237     147    0.48250
019     0.24380     1.02667     148    0.49750
020     0.24150     1.01727     149    0.51250
021     0.24080     1.01442     150    0.52750
022     0.22670     0.95684     151    0.54250
023     0.24310     1.02381     152    0.55750
024     0.23850     1.00502     153    0.57250
025     0.23950     1.00911     154    0.58750
026     0.23590     0.99441     155    0.60250
027     0.24000     1.01115     156    0.61750
028     0.23880     1.00625     157    0.63250
029     0.23120     0.97521     158    0.64750
030     0.23090     0.97399     159    0.66250
031     0.22250     0.93968     160    0.67750
032     0.22110     0.93397     161    0.69250
033     0.21290     0.90048     162    0.70750
034     0.21060     0.89109     163    0.72250
035     0.20630     0.87353     164    0.73750
036     0.19360     0.82167     165    0.74750
037     0.20230     0.85720     166    0.75750
038     0.19600     0.83147     167    0.76750
039     0.18570     0.78941     168    0.77750
040     0.18620     0.79145     169    0.78750
041     0.17550     0.74775     170    0.79750
042     0.16940     0.72284     171    0.80750
043     0.16190     0.69222     172    0.81750
044     0.14240     0.61259     173    0.82750
045     0.14470     0.62198     174    0.83750
046     0.14040     0.60442     175    0.84750
047     0.13120     0.56685     176    0.85750
048     0.12300     0.53336     177    0.86750
049     0.11660     0.50723     178    0.87750
050     0.11650     0.50682     179    0.88750
051     0.11180     0.48763     180    0.89750
052     0.11150     0.48640     181    0.90750
053     0.10070     0.44230     182    0.91750
054     0.08970     0.39738     183    0.92750
055     0.08600     0.38227     184    0.93750
056     0.08170     0.36471     185    0.94750
057     0.08990     0.39819     186    0.95750
058     0.08690     0.38594     187    0.96750
059     0.07920     0.35450     188    0.97750
060     0.07650     0.34347     189    0.98750
061     0.07270     0.32796     190    0.99750
062     0.07980     0.35695     191    1.00750
063     0.07930     0.35491     192    1.01750
064     0.08070     0.36063     193    1.02750
065     0.07490     0.33694     194    1.03750
066     0.07790     0.34919     195    1.04750
067     0.07780     0.34878     196    1.05750
068     0.07810     0.35001     197    1.06750
069     0.07870     0.35246     198    1.07750
070     0.08940     0.39615     199    1.08750
071     0.09160     0.40514     200    1.09750
072     0.09420     0.41575     201    1.10750
073     0.10400     0.45577     202    1.11750
074     0.12100     0.52520     203    1.12750
075     0.13500     0.58237     204    1.13750
076     0.15090     0.64730     205    1.15250
077     0.16150     0.69058     206    1.16750
078     0.17290     0.73714     207    1.18250
079     0.17390     0.74122     208    1.19750
080     0.18570     0.78941     209    1.21250
081     0.19890     0.84331     210    1.22750
082     0.20560     0.87067     211    1.24250
083     0.21210     0.89721     212    1.25750
084     0.21720     0.91804     213    1.27250
085     0.21390     0.90457     214    1.28750
086     0.21840     0.92294     215    1.30250
087     0.21930     0.92662     216    1.31750
088     0.22290     0.94132     217    1.33250
089     0.22920     0.96705     218    1.34750
090     0.23320     0.98338     219    1.36250
091     0.22990     0.96990     220    1.37750
092     0.23650     0.99686     221    1.39250
093     0.23900     1.00706     222    1.40750
094     0.23830     1.00421     223    1.42250
095     0.24100     1.01523     224    1.43750
096     0.23680     0.99808     225    1.46250
097     0.24240     1.02095     226    1.48750
098     0.24300     1.02340     227    1.51250
099     0.23580     0.99400     228    1.53750
100     0.23660     0.99726     229    1.56250
101     0.23860     1.00543     230    1.58750
102     0.24260     1.02177     231    1.61250
103     0.22970     0.96909     232    1.63750
104     0.24010     1.01156     233    1.66250
105     0.24400     1.02748     234    1.68750
106     0.23680     0.99808     235    1.71250
107     0.23900     1.00706     236    1.73750
108     0.23610     0.99522     237    1.76250
109     0.23940     1.00870     238    1.78750
110     0.24090     1.01482     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.01590     -0.03385      241    0.62500
001     -0.06190     -0.22170      242    0.93750
002     -0.04570     -0.15555      243    1.25000
003     -0.01900     -0.04651      244    1.56250
