翼型实验数据

实验日期：2015年05月25日09:59:06
大气压(kPa)：100.1600  温度(℃)：24.80  密度： 1.17130kg/m^3
来流风速: 20.49m/s  攻角：-7.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3899kPa 来流静压：100.1440kPa 来流动压：245.9Pa
升力系数：-0.3174 0.0010 0.0010   阻力系数： 0.0082

力矩系数：-0.1353 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.04020     0.22920    001   0.00000
001     0.13550     0.61606    002   0.00050
002     0.18220     0.80563    003   0.00125
003     0.21470     0.93757    004   0.00250
004     0.23290     1.01145    005   0.00500
005     0.23490     1.01957    006   0.00750
006     0.22610     0.98384    007   0.01000
007     0.17420     0.77316    008   0.01500
008     0.17800     0.78858    009   0.02500
009     0.13980     0.63351    010   0.05000
010     0.05390     0.28481    012   0.10000
011     0.01410     0.12324    013   0.12500
012     -0.01620     0.00024    014   0.15000
013     -0.04420     -0.11342    015   0.17500
014     -0.06340     -0.19136    016   0.20000
015     -0.08850     -0.29325    017   0.22500
016     -0.12400     -0.43736    019   0.27500
017     -0.14710     -0.53114    021   0.32500
018     -0.15510     -0.56361    022   0.35000
019     -0.15780     -0.57457    023   0.37500
020     -0.16990     -0.62369    024   0.40000
021     -0.16530     -0.60502    025   0.42500
022     -0.16010     -0.58391    026   0.45000
023     -0.15820     -0.57620    027   0.47500
024     -0.15010     -0.54331    028   0.50000
025     -0.13950     -0.50028    029   0.52500
026     -0.13310     -0.47430    030   0.55000
027     -0.12530     -0.44264    031   0.57500
028     -0.11980     -0.42031    032   0.60000
029     -0.11870     -0.41585    033   0.62500
030     -0.10970     -0.37931    034   0.65000
031     -0.08900     -0.29528    035   0.67500
032     -0.07610     -0.24292    036   0.70000
033     -0.06390     -0.19339    038   0.75000
034     -0.05080     -0.14021    040   0.80000
035     -0.04220     -0.10530    041   0.82500
036     -0.04100     -0.10043    042   0.85000
037     -0.03100     -0.05984    043   0.87500
038     -0.02740     -0.04522    044   0.90000
039     -0.02060     -0.01762    045   0.92500
040     -0.01430     0.00796    046   0.95000
041     0.01160     0.11310    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.03160     -0.06227    096    0.00000
001     -0.17180     -0.63140    095    0.00050
002     -0.23950     -0.90623    094    0.00125
003     -0.30500     -1.17212    093    0.00250
004     -0.35140     -1.36048    092    0.00500
005     -0.40860     -1.59268    091    0.00750
006     -0.42590     -1.66290    090    0.01000
007     -0.41500     -1.61866    089    0.01500
008     -0.40440     -1.57563    088    0.02500
009     -0.38050     -1.47861    087    0.05000
010     -0.35800     -1.38727    086    0.07500
011     -0.32840     -1.26711    084    0.12500
012     -0.32010     -1.23342    083    0.15000
013     -0.30780     -1.18349    082    0.17500
014     -0.30340     -1.16562    081    0.20000
015     -0.30120     -1.15669    080    0.22500
016     -0.28930     -1.10839    079    0.25000
017     -0.28320     -1.08362    078    0.27500
018     -0.27010     -1.03045    077    0.30000
019     -0.25930     -0.98660    076    0.32500
020     -0.25810     -0.98173    075    0.35000
021     -0.22580     -0.85061    074    0.37500
022     -0.20420     -0.76293    073    0.40000
023     -0.19140     -0.71097    072    0.42500
024     -0.17820     -0.65738    071    0.45000
025     -0.16010     -0.58391    070    0.47500
026     -0.13800     -0.49420    069    0.50000
027     -0.11130     -0.38581    068    0.52500
028     -0.09640     -0.32532    067    0.55000
029     -0.07760     -0.24901    066    0.57500
030     -0.05750     -0.16741    065    0.60000
031     -0.04210     -0.10490    064    0.62500
032     -0.03310     -0.06836    063    0.65000
033     -0.01420     0.00836    062    0.67500
034     0.00080     0.06925    061    0.70000
035     0.01300     0.11878    060    0.72500
036     0.02320     0.16019    059    0.75000
037     0.04110     0.23285    056    0.82500
038     0.04800     0.26086    055    0.85000
039     0.04760     0.25924    054    0.87500
040     0.05110     0.27344    053    0.90000
041     0.05040     0.27060    052    0.92500
042     0.04440     0.24625    051    0.95000
043     0.04190     0.23610    050    0.97500
044     0.02790     0.17926    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.23190     1.00739     129    0.06250
001     0.23320     1.01267     130    0.08750
002     0.23180     1.00698     131    0.11250
003     0.23570     1.02281     132    0.13750
004     0.23230     1.00901     133    0.16250
005     0.22960     0.99805     134    0.18750
006     0.23470     1.01875     135    0.21250
007     0.23370     1.01470     136    0.23750
008     0.23180     1.00698     137    0.26250
009     0.23550     1.02200     138    0.28750
010     0.23140     1.00536     139    0.31250
011     0.23340     1.01348     140    0.33750
012     0.23320     1.01267     141    0.36250
013     0.23510     1.02038     142    0.38750
014     0.23530     1.02119     143    0.41250
015     0.23350     1.01388     144    0.43750
016     0.23390     1.01551     145    0.45250
017     0.23260     1.01023     146    0.46750
018     0.23200     1.00779     147    0.48250
019     0.23460     1.01835     148    0.49750
020     0.23180     1.00698     149    0.51250
021     0.23290     1.01145     150    0.52750
022     0.22050     0.96111     151    0.54250
023     0.23690     1.02769     152    0.55750
024     0.23110     1.00414     153    0.57250
025     0.23360     1.01429     154    0.58750
026     0.23410     1.01632     155    0.60250
027     0.23440     1.01754     156    0.61750
028     0.23490     1.01957     157    0.63250
029     0.23230     1.00901     158    0.64750
030     0.23420     1.01672     159    0.66250
031     0.23160     1.00617     160    0.67750
