翼型实验数据

实验日期：2015年05月25日10:25:56
大气压(kPa)：100.1400  温度(℃)：25.60  密度： 1.16793kg/m^3
来流风速: 20.63m/s  攻角：22.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3859kPa 来流静压：100.1375kPa 来流动压：248.4Pa
升力系数：1.3156 -0.1173 -0.1173   阻力系数： 0.2903

力矩系数：-0.0392 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.11950     -4.49654    001   0.00000
001     -1.29700     -5.21105    002   0.00050
002     -1.31380     -5.27868    003   0.00125
003     -1.33410     -5.36040    004   0.00250
004     -1.34580     -5.40750    005   0.00500
005     -1.31140     -5.26902    006   0.00750
006     -1.22360     -4.91559    007   0.01000
007     -1.21020     -4.86165    008   0.01500
008     -1.12640     -4.52431    009   0.02500
009     -0.76950     -3.08763    010   0.05000
010     -0.57040     -2.28617    012   0.10000
011     -0.47370     -1.89691    013   0.12500
012     -0.38970     -1.55877    014   0.15000
013     -0.31980     -1.27739    015   0.17500
014     -0.23030     -0.91712    016   0.20000
015     -0.19190     -0.76254    017   0.22500
016     -0.16010     -0.63453    019   0.27500
017     -0.15630     -0.61923    021   0.32500
018     -0.15380     -0.60917    022   0.35000
019     -0.15400     -0.60998    023   0.37500
020     -0.16040     -0.63574    024   0.40000
021     -0.15500     -0.61400    025   0.42500
022     -0.15590     -0.61762    026   0.45000
023     -0.15840     -0.62769    027   0.47500
024     -0.15790     -0.62567    028   0.50000
025     -0.15790     -0.62567    029   0.52500
026     -0.16190     -0.64178    030   0.55000
027     -0.16300     -0.64620    031   0.57500
028     -0.16680     -0.66150    032   0.60000
029     -0.17140     -0.68002    033   0.62500
030     -0.17180     -0.68163    034   0.65000
031     -0.17360     -0.68887    035   0.67500
032     -0.17430     -0.69169    036   0.70000
033     -0.17450     -0.69250    038   0.75000
034     -0.17380     -0.68968    040   0.80000
035     -0.17260     -0.68485    041   0.82500
036     -0.17890     -0.71021    042   0.85000
037     -0.17380     -0.68968    043   0.87500
038     -0.17440     -0.69209    044   0.90000
039     -0.17300     -0.68646    045   0.92500
040     -0.17300     -0.68646    046   0.95000
041     -0.16640     -0.65989    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.94460     -3.79249    096    0.00000
001     -0.64010     -2.56674    095    0.00050
002     -0.41950     -1.67873    094    0.00125
003     -0.25830     -1.02983    093    0.00250
004     -0.14370     -0.56851    092    0.00500
005     -0.01700     -0.05849    091    0.00750
006     0.07640     0.31749    090    0.01000
007     0.19930     0.81221    089    0.01500
008     0.23520     0.95673    088    0.02500
009     0.25320     1.02918    087    0.05000
010     0.24430     0.99336    086    0.07500
011     0.19940     0.81262    084    0.12500
012     0.17720     0.72325    083    0.15000
013     0.15910     0.65039    082    0.17500
014     0.14100     0.57753    081    0.20000
015     0.11650     0.47891    080    0.22500
016     0.10560     0.43503    079    0.25000
017     0.08500     0.35211    078    0.27500
018     0.07340     0.30541    077    0.30000
019     0.06120     0.25630    076    0.32500
020     0.03220     0.13956    075    0.35000
021     0.03260     0.14117    074    0.37500
022     0.03160     0.13715    073    0.40000
023     0.02580     0.11380    072    0.42500
024     0.01830     0.08361    071    0.45000
025     0.01470     0.06912    070    0.47500
026     0.01760     0.08079    069    0.50000
027     0.02490     0.11018    068    0.52500
028     0.02120     0.09528    067    0.55000
029     0.02610     0.11501    066    0.57500
030     0.03080     0.13393    065    0.60000
031     0.03290     0.14238    064    0.62500
032     0.03090     0.13433    063    0.65000
033     0.03900     0.16693    062    0.67500
034     0.04370     0.18585    061    0.70000
035     0.04850     0.20518    060    0.72500
036     0.05290     0.22289    059    0.75000
037     0.06000     0.25147    056    0.82500
038     0.06140     0.25710    055    0.85000
039     0.05080     0.21444    054    0.87500
040     0.04170     0.17780    053    0.90000
041     0.02540     0.11219    052    0.92500
042     -0.00930     -0.02749    051    0.95000
043     -0.04470     -0.16999    050    0.97500
044     -0.17200     -0.68243    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.24760     1.00664     129    0.06250
001     0.24950     1.01429     130    0.08750
002     0.24780     1.00745     131    0.11250
003     0.25170     1.02315     132    0.13750
004     0.24880     1.01147     133    0.16250
005     0.24650     1.00221     134    0.18750
006     0.25130     1.02154     135    0.21250
007     0.24960     1.01469     136    0.23750
008     0.24860     1.01067     137    0.26250
009     0.25180     1.02355     138    0.28750
010     0.24650     1.00221     139    0.31250
011     0.25070     1.01912     140    0.33750
012     0.24970     1.01510     141    0.36250
013     0.25080     1.01952     142    0.38750
014     0.25150     1.02234     143    0.41250
015     0.24740     1.00584     144    0.43750
016     0.25040     1.01791     145    0.45250
017     0.24860     1.01067     146    0.46750
018     0.24960     1.01469     147    0.48250
019     0.25280     1.02757     148    0.49750
020     0.24790     1.00785     149    0.51250
