翼型实验数据

实验日期：2015年05月25日10:20:18
大气压(kPa)：100.1400  温度(℃)：25.50  密度： 1.16832kg/m^3
来流风速: 20.48m/s  攻角：13.00  雷诺数：1.00E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3689kPa 来流静压：100.1239kPa 来流动压：245.0Pa
升力系数：1.3499 -0.0202 -0.0202   阻力系数： 0.0876

力矩系数：-0.0153 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.56750     -2.24962    001   0.00000
001     -0.74330     -2.96691    002   0.00050
002     -0.79150     -3.16357    003   0.00125
003     -0.84940     -3.39981    004   0.00250
004     -0.92000     -3.68787    005   0.00500
005     -0.92610     -3.71276    006   0.00750
006     -0.91310     -3.65972    007   0.01000
007     -0.91990     -3.68746    008   0.01500
008     -0.80700     -3.22681    009   0.02500
009     -0.74600     -2.97793    010   0.05000
010     -0.57690     -2.28798    012   0.10000
011     -0.53730     -2.12640    013   0.12500
012     -0.50780     -2.00604    014   0.15000
013     -0.48810     -1.92566    015   0.17500
014     -0.43120     -1.69350    016   0.20000
015     -0.44670     -1.75674    017   0.22500
016     -0.40530     -1.58782    019   0.27500
017     -0.35450     -1.38055    021   0.32500
018     -0.32890     -1.27610    022   0.35000
019     -0.29430     -1.13493    023   0.37500
020     -0.26980     -1.03497    024   0.40000
021     -0.22970     -0.87135    025   0.42500
022     -0.19290     -0.72120    026   0.45000
023     -0.16170     -0.59390    027   0.47500
024     -0.13740     -0.49476    028   0.50000
025     -0.12420     -0.44090    029   0.52500
026     -0.12120     -0.42866    030   0.55000
027     -0.12060     -0.42621    031   0.57500
028     -0.12150     -0.42988    032   0.60000
029     -0.12590     -0.44784    033   0.62500
030     -0.12680     -0.45151    034   0.65000
031     -0.12930     -0.46171    035   0.67500
032     -0.13030     -0.46579    036   0.70000
033     -0.13390     -0.48048    038   0.75000
034     -0.13670     -0.49190    040   0.80000
035     -0.13580     -0.48823    041   0.82500
036     -0.14220     -0.51434    042   0.85000
037     -0.13820     -0.49802    043   0.87500
038     -0.14070     -0.50822    044   0.90000
039     -0.14070     -0.50822    045   0.92500
040     -0.14280     -0.51679    046   0.95000
041     -0.13940     -0.50292    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.42150     -1.65392    096    0.00000
001     -0.20310     -0.76282    095    0.00050
