翼型实验数据

实验日期：2015年05月25日10:23:33
大气压(kPa)：100.1400  温度(℃)：25.60  密度： 1.16793kg/m^3
来流风速: 20.55m/s  攻角：18.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3752kPa 来流静压：100.1285kPa 来流动压：246.7Pa
升力系数：1.4044 -0.0700 -0.0700   阻力系数： 0.2156

力矩系数：-0.0016 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.95160     -3.80219    001   0.00000
001     -1.14120     -4.56900    002   0.00050
002     -1.17420     -4.70246    003   0.00125
003     -1.21440     -4.86504    004   0.00250
004     -1.25530     -5.03045    005   0.00500
005     -1.23990     -4.96817    006   0.00750
006     -1.18020     -4.72672    007   0.01000
007     -1.15980     -4.64422    008   0.01500
008     -1.03640     -4.14515    009   0.02500
009     -0.99150     -3.96356    010   0.05000
010     -0.64700     -2.57029    012   0.10000
011     -0.57740     -2.28881    013   0.12500
012     -0.51930     -2.05383    014   0.15000
013     -0.47910     -1.89125    015   0.17500
014     -0.40370     -1.58631    016   0.20000
015     -0.39550     -1.55314    017   0.22500
016     -0.30780     -1.19846    019   0.27500
017     -0.20990     -0.80252    021   0.32500
018     -0.17000     -0.64115    022   0.35000
019     -0.15170     -0.56714    023   0.37500
020     -0.14940     -0.55783    024   0.40000
021     -0.14200     -0.52791    025   0.42500
022     -0.14000     -0.51982    026   0.45000
023     -0.14030     -0.52103    027   0.47500
024     -0.14000     -0.51982    028   0.50000
025     -0.13870     -0.51456    029   0.52500
026     -0.14150     -0.52588    030   0.55000
027     -0.14150     -0.52588    031   0.57500
028     -0.14440     -0.53761    032   0.60000
029     -0.14870     -0.55500    033   0.62500
030     -0.14810     -0.55258    034   0.65000
031     -0.15000     -0.56026    035   0.67500
032     -0.14990     -0.55986    036   0.70000
033     -0.15230     -0.56956    038   0.75000
034     -0.15200     -0.56835    040   0.80000
035     -0.15160     -0.56673    041   0.82500
036     -0.15730     -0.58978    042   0.85000
037     -0.15290     -0.57199    043   0.87500
038     -0.15460     -0.57886    044   0.90000
039     -0.15280     -0.57158    045   0.92500
040     -0.15400     -0.57644    046   0.95000
041     -0.14830     -0.55339    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.77800     -3.10010    096    0.00000
001     -0.49380     -1.95070    095    0.00050
