翼型实验数据

实验日期：2015年05月25日10:11:54
大气压(kPa)：100.1500  温度(℃)：25.20  密度： 1.16962kg/m^3
来流风速: 20.57m/s  攻角：1.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3785kPa 来流静压：100.1309kPa 来流动压：247.5Pa
升力系数：0.6901 -0.0001 -0.0001   阻力系数： 0.0083

力矩系数：-0.0974 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.18930     0.84180    001   0.00000
001     0.12860     0.59659    002   0.00050
002     0.08650     0.42652    003   0.00125
003     0.03820     0.23140    004   0.00250
004     -0.03320     -0.05704    005   0.00500
005     -0.06310     -0.17783    006   0.00750
006     -0.11340     -0.38103    007   0.01000
007     -0.17070     -0.61251    008   0.01500
008     -0.17540     -0.63149    009   0.02500
009     -0.20120     -0.73572    010   0.05000
010     -0.23990     -0.89206    012   0.10000
011     -0.25720     -0.96195    013   0.12500
012     -0.27010     -1.01406    014   0.15000
013     -0.28600     -1.07829    015   0.17500
014     -0.27250     -1.02375    016   0.20000
015     -0.30560     -1.15747    017   0.22500
016     -0.32040     -1.21726    019   0.27500
017     -0.32220     -1.22453    021   0.32500
018     -0.32060     -1.21807    022   0.35000
019     -0.31310     -1.18777    023   0.37500
020     -0.31380     -1.19060    024   0.40000
021     -0.29980     -1.13404    025   0.42500
022     -0.28690     -1.08193    026   0.45000
023     -0.27730     -1.04314    027   0.47500
024     -0.26600     -0.99750    028   0.50000
025     -0.26020     -0.97406    029   0.52500
026     -0.24390     -0.90822    030   0.55000
027     -0.18320     -0.66300    031   0.57500
028     -0.17910     -0.64644    032   0.60000
029     -0.16590     -0.59312    033   0.62500
030     -0.15770     -0.55999    034   0.65000
031     -0.14430     -0.50586    035   0.67500
032     -0.13070     -0.45092    036   0.70000
033     -0.10590     -0.35073    038   0.75000
034     -0.08170     -0.25297    040   0.80000
035     -0.07040     -0.20732    041   0.82500
036     -0.06520     -0.18631    042   0.85000
037     -0.05130     -0.13016    043   0.87500
038     -0.04440     -0.10229    044   0.90000
