翼型实验数据

实验日期：2015年05月25日10:11:53
大气压(kPa)：100.1500  温度(℃)：25.20  密度： 1.16962kg/m^3
来流风速: 20.59m/s  攻角：1.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3779kPa 来流静压：100.1300kPa 来流动压：248.0Pa
升力系数：0.6880 -0.0001 -0.0001   阻力系数： 0.0078

力矩系数：-0.0972 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.18890     0.84072    001   0.00000
001     0.12740     0.59328    002   0.00050
002     0.08550     0.42470    003   0.00125
003     0.03770     0.23239    004   0.00250
004     -0.03290     -0.05166    005   0.00500
005     -0.06270     -0.17156    006   0.00750
006     -0.11340     -0.37554    007   0.01000
007     -0.17020     -0.60406    008   0.01500
008     -0.17510     -0.62378    009   0.02500
009     -0.20130     -0.72919    010   0.05000
010     -0.24040     -0.88650    012   0.10000
011     -0.25730     -0.95450    013   0.12500
012     -0.27020     -1.00640    014   0.15000
013     -0.28560     -1.06836    015   0.17500
014     -0.27210     -1.01404    016   0.20000
015     -0.30510     -1.14681    017   0.22500
016     -0.32050     -1.20877    019   0.27500
017     -0.32190     -1.21440    021   0.32500
018     -0.32100     -1.21078    022   0.35000
019     -0.31300     -1.17860    023   0.37500
020     -0.31440     -1.18423    024   0.40000
021     -0.29960     -1.12468    025   0.42500
022     -0.28660     -1.07238    026   0.45000
023     -0.27650     -1.03174    027   0.47500
024     -0.26640     -0.99111    028   0.50000
025     -0.26010     -0.96576    029   0.52500
026     -0.24290     -0.89656    030   0.55000
027     -0.18220     -0.65234    031   0.57500
028     -0.17850     -0.63746    032   0.60000
029     -0.16610     -0.58757    033   0.62500
030     -0.15700     -0.55096    034   0.65000
031     -0.14530     -0.50388    035   0.67500
032     -0.13040     -0.44393    036   0.70000
033     -0.10600     -0.34577    038   0.75000
034     -0.08250     -0.25122    040   0.80000
035     -0.07050     -0.20294    041   0.82500
036     -0.06660     -0.18725    042   0.85000
037     -0.05160     -0.12690    043   0.87500
038     -0.04490     -0.09994    044   0.90000
039     -0.03350     -0.05407    045   0.92500
040     -0.02280     -0.01102    046   0.95000
041     0.00790     0.11249    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.22190     0.97349    096    0.00000
001     0.23620     1.03102    095    0.00050
002     0.22870     1.00084    094    0.00125
003     0.21160     0.93205    093    0.00250
004     0.19400     0.86124    092    0.00500
005     0.16070     0.72726    091    0.00750
006     0.12740     0.59328    090    0.01000
007     0.07930     0.39976    089    0.01500
008     0.04400     0.25773    088    0.02500
009     0.01230     0.13020    087    0.05000
010     -0.02330     -0.01304    086    0.07500
011     -0.06720     -0.18966    084    0.12500
012     -0.08120     -0.24599    083    0.15000
013     -0.08970     -0.28019    082    0.17500
014     -0.09790     -0.31318    081    0.20000
015     -0.11210     -0.37031    080    0.22500
016     -0.11260     -0.37232    079    0.25000
017     -0.11820     -0.39485    078    0.27500
018     -0.11340     -0.37554    077    0.30000
019     -0.11260     -0.37232    076    0.32500
020     -0.12890     -0.43790    075    0.35000
021     -0.11420     -0.37876    074    0.37500
022     -0.10280     -0.33289    073    0.40000
023     -0.09500     -0.30151    072    0.42500
024     -0.09040     -0.28300    071    0.45000
025     -0.08590     -0.26490    070    0.47500
026     -0.07960     -0.23955    069    0.50000
027     -0.07670     -0.22788    068    0.52500
028     -0.02440     -0.01746    067    0.55000
029     -0.01740     0.01070    066    0.57500
030     -0.00780     0.04933    065    0.60000
031     0.00300     0.09278    064    0.62500
032     0.00640     0.10646    063    0.65000
033     0.02000     0.16117    062    0.67500
034     0.03380     0.21670    061    0.70000
035     0.04540     0.26337    060    0.72500
036     0.05310     0.29435    059    0.75000
037     0.06780     0.35349    056    0.82500
038     0.07330     0.37562    055    0.85000
039     0.07060     0.36476    054    0.87500
040     0.07180     0.36958    053    0.90000
041     0.06750     0.35228    052    0.92500
042     0.05530     0.30320    051    0.95000
043     0.04770     0.27262    050    0.97500
044     0.02030     0.16238    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.23030     1.00728     129    0.06250
001     0.23340     1.01975     130    0.08750
002     0.23030     1.00728     131    0.11250
003     0.23420     1.02297     132    0.13750
004     0.23310     1.01855     133    0.16250
005     0.22920     1.00286     134    0.18750
006     0.23370     1.02096     135    0.21250
007     0.23430     1.02338     136    0.23750
008     0.23320     1.01895     137    0.26250
009     0.23230     1.01533     138    0.28750
010     0.23070     1.00889     139    0.31250
011     0.23270     1.01694     140    0.33750
012     0.23100     1.01010     141    0.36250
013     0.23540     1.02780     142    0.38750
014     0.23430     1.02338     143    0.41250
015     0.23010     1.00648     144    0.43750
016     0.23310     1.01855     145    0.45250
017     0.23190     1.01372     146    0.46750
018     0.23230     1.01533     147    0.48250
019     0.23460     1.02458     148    0.49750
020     0.23220     1.01493     149    0.51250
021     0.23230     1.01533     150    0.52750
022     0.21850     0.95981     151    0.54250
023     0.23510     1.02659     152    0.55750
024     0.23240     1.01573     153    0.57250
025     0.23480     1.02539     154    0.58750
026     0.23280     1.01734     155    0.60250
027     0.23530     1.02740     156    0.61750
028     0.23250     1.01613     157    0.63250
029     0.23120     1.01090     158    0.64750
030     0.23520     1.02700     159    0.66250
031     0.23180     1.01332     160    0.67750
032     0.23280     1.01734     161    0.69250
033     0.22720     0.99481     162    0.70750
034     0.23160     1.01251     163    0.72250
035     0.23190     1.01372     164    0.73750
036     0.21900     0.96182     165    0.74750
037     0.23060     1.00849     166    0.75750
038     0.23140     1.01171     167    0.76750
039     0.22690     0.99360     168    0.77750
040     0.23110     1.01050     169    0.78750
041     0.23000     1.00608     170    0.79750
042     0.23430     1.02338     171    0.80750
043     0.23440     1.02378     172    0.81750
044     0.22820     0.99883     173    0.82750
045     0.22960     1.00447     174    0.83750
046     0.23440     1.02378     175    0.84750
047     0.23260     1.01654     176    0.85750
048     0.23100     1.01010     177    0.86750
049     0.23220     1.01493     178    0.87750
050     0.23340     1.01975     179    0.88750
051     0.23170     1.01291     180    0.89750
052     0.23210     1.01452     181    0.90750
053     0.23190     1.01372     182    0.91750
054     0.22850     1.00004     183    0.92750
055     0.22640     0.99159     184    0.93750
056     0.22140     0.97147     185    0.94750
057     0.21830     0.95900     186    0.95750
058     0.19810     0.87773     187    0.96750
059     0.18190     0.81255     188    0.97750
060     0.18520     0.82583     189    0.98750
061     0.19090     0.84876     190    0.99750
062     0.20830     0.91877     191    1.00750
063     0.22520     0.98676     192    1.01750
064     0.22890     1.00165     193    1.02750
065     0.22880     1.00125     194    1.03750
066     0.23470     1.02498     195    1.04750
067     0.23000     1.00608     196    1.05750
068     0.23110     1.01050     197    1.06750
069     0.23030     1.00728     198    1.07750
070     0.23510     1.02659     199    1.08750
071     0.23190     1.01372     200    1.09750
072     0.22780     0.99722     201    1.10750
073     0.22870     1.00084     202    1.11750
074     0.22910     1.00245     203    1.12750
075     0.23010     1.00648     204    1.13750
076     0.23450     1.02418     205    1.15250
077     0.23120     1.01090     206    1.16750
078     0.23370     1.02096     207    1.18250
079     0.22900     1.00205     208    1.19750
080     0.22790     0.99763     209    1.21250
081     0.23190     1.01372     210    1.22750
082     0.23310     1.01855     211    1.24250
083     0.23370     1.02096     212    1.25750
084     0.23570     1.02901     213    1.27250
085     0.23130     1.01131     214    1.28750
086     0.23190     1.01372     215    1.30250
087     0.23260     1.01654     216    1.31750
088     0.22950     1.00406     217    1.33250
089     0.23220     1.01493     218    1.34750
090     0.23320     1.01895     219    1.36250
091     0.22800     0.99803     220    1.37750
092     0.23160     1.01251     221    1.39250
093     0.23300     1.01815     222    1.40750
094     0.23190     1.01372     223    1.42250
095     0.23070     1.00889     224    1.43750
096     0.23050     1.00809     225    1.46250
097     0.23520     1.02700     226    1.48750
098     0.23510     1.02659     227    1.51250
099     0.22940     1.00366     228    1.53750
100     0.22860     1.00044     229    1.56250
101     0.22990     1.00567     230    1.58750
102     0.23590     1.02981     231    1.61250
103     0.22150     0.97188     232    1.63750
104     0.23070     1.00889     233    1.66250
105     0.23550     1.02820     234    1.68750
106     0.22840     0.99964     235    1.71250
107     0.23040     1.00768     236    1.73750
108     0.22730     0.99521     237    1.76250
109     0.23130     1.01131     238    1.78750
110     0.23340     1.01975     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.01880     0.00507      241    0.62500
001     -0.02470     -0.01867      242    0.93750
002     -0.02960     -0.03838      243    1.25000
003     -0.01490     0.02076      244    1.56250
