翼型实验数据

实验日期：2015年05月25日10:22:00
大气压(kPa)：100.1400  温度(℃)：25.50  密度： 1.16832kg/m^3
来流风速: 20.45m/s  攻角：16.00  雷诺数：1.00E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3710kPa 来流静压：100.1268kPa 来流动压：244.3Pa
升力系数：1.3948 -0.0374 -0.0374   阻力系数： 0.1305

力矩系数：-0.0028 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.74950     -3.01425    001   0.00000
001     -0.93260     -3.76386    002   0.00050
002     -0.97430     -3.93458    003   0.00125
003     -1.02520     -4.14296    004   0.00250
004     -1.08360     -4.38205    005   0.00500
005     -1.07920     -4.36404    006   0.00750
006     -1.04530     -4.22525    007   0.01000
007     -1.03990     -4.20314    008   0.01500
008     -0.90510     -3.65127    009   0.02500
009     -0.85320     -3.43879    010   0.05000
010     -0.61950     -2.48203    012   0.10000
011     -0.56680     -2.26627    013   0.12500
012     -0.52510     -2.09555    014   0.15000
013     -0.49550     -1.97437    015   0.17500
014     -0.43140     -1.71195    016   0.20000
015     -0.43490     -1.72628    017   0.22500
016     -0.37760     -1.49169    019   0.27500
017     -0.30670     -1.20142    021   0.32500
018     -0.26970     -1.04995    022   0.35000
019     -0.22640     -0.87268    023   0.37500
020     -0.19510     -0.74453    024   0.40000
021     -0.15680     -0.58773    025   0.42500
022     -0.13910     -0.51527    026   0.45000
023     -0.13310     -0.49071    027   0.47500
024     -0.13000     -0.47802    028   0.50000
025     -0.12670     -0.46451    029   0.52500
026     -0.13000     -0.47802    030   0.55000
027     -0.12940     -0.47556    031   0.57500
028     -0.13100     -0.48211    032   0.60000
029     -0.13450     -0.49644    033   0.62500
030     -0.13400     -0.49439    034   0.65000
031     -0.13500     -0.49849    035   0.67500
032     -0.13640     -0.50422    036   0.70000
033     -0.13680     -0.50585    038   0.75000
034     -0.13830     -0.51200    040   0.80000
035     -0.13640     -0.50422    041   0.82500
036     -0.14370     -0.53410    042   0.85000
037     -0.13950     -0.51691    043   0.87500
038     -0.14240     -0.52878    044   0.90000
