翼型实验数据

实验日期：2015年05月25日10:19:14
大气压(kPa)：100.1400  温度(℃)：25.40  密度： 1.16872kg/m^3
来流风速: 20.64m/s  攻角：12.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3719kPa 来流静压：100.1229kPa 来流动压：249.0Pa
升力系数：1.3453 -0.0179 -0.0179   阻力系数： 0.0844

力矩系数：-0.0171 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.52480     -2.03945    001   0.00000
001     -0.70030     -2.74441    002   0.00050
002     -0.75110     -2.94846    003   0.00125
003     -0.81230     -3.19430    004   0.00250
004     -0.88710     -3.49476    005   0.00500
005     -0.89580     -3.52970    006   0.00750
006     -0.88850     -3.50038    007   0.01000
007     -0.89880     -3.54176    008   0.01500
008     -0.79280     -3.11597    009   0.02500
009     -0.73240     -2.87335    010   0.05000
010     -0.61420     -2.39855    012   0.10000
011     -0.53490     -2.08002    013   0.12500
012     -0.51310     -1.99245    014   0.15000
013     -0.49630     -1.92496    015   0.17500
014     -0.44260     -1.70926    016   0.20000
015     -0.45940     -1.77674    017   0.22500
016     -0.42150     -1.62450    019   0.27500
017     -0.37400     -1.43370    021   0.32500
018     -0.34760     -1.32766    022   0.35000
019     -0.31490     -1.19630    023   0.37500
020     -0.28930     -1.09347    024   0.40000
021     -0.24730     -0.92476    025   0.42500
022     -0.20520     -0.75565    026   0.45000
023     -0.17260     -0.62470    027   0.47500
024     -0.14340     -0.50741    028   0.50000
025     -0.13140     -0.45921    029   0.52500
026     -0.12820     -0.44635    030   0.55000
027     -0.12670     -0.44033    031   0.57500
028     -0.12820     -0.44635    032   0.60000
029     -0.13190     -0.46122    033   0.62500
030     -0.13140     -0.45921    034   0.65000
031     -0.13300     -0.46564    035   0.67500
032     -0.13350     -0.46764    036   0.70000
033     -0.13530     -0.47487    038   0.75000
034     -0.13270     -0.46443    040   0.80000
035     -0.13060     -0.45600    041   0.82500
036     -0.13700     -0.48170    042   0.85000
037     -0.13180     -0.46082    043   0.87500
038     -0.13470     -0.47246    044   0.90000
039     -0.13390     -0.46925    045   0.92500
040     -0.13510     -0.47407    046   0.95000
041     -0.13150     -0.45961    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.37940     -1.45539    096    0.00000
001     -0.16850     -0.60823    095    0.00050
002     -0.03530     -0.07319    094    0.00125
003     0.05780     0.30078    093    0.00250
004     0.11800     0.54260    092    0.00500
005     0.17580     0.77477    091    0.00750
006     0.20690     0.89970    090    0.01000
007     0.23920     1.02944    089    0.01500
008     0.23240     1.00213    088    0.02500
009     0.21590     0.93585    087    0.05000
010     0.18060     0.79405    086    0.07500
011     0.12020     0.55144    084    0.12500
012     0.09570     0.45302    083    0.15000
013     0.07770     0.38072    082    0.17500
014     0.06160     0.31605    081    0.20000
015     0.03870     0.22406    080    0.22500
016     0.03040     0.19072    079    0.25000
017     0.01320     0.12163    078    0.27500
018     0.00780     0.09994    077    0.30000
019     -0.00010     0.06821    076    0.32500
020     -0.02640     -0.03744    075    0.35000
021     -0.02050     -0.01374    074    0.37500
022     -0.01730     -0.00088    073    0.40000
023     -0.01830     -0.00490    072    0.42500
024     -0.02100     -0.01575    071    0.45000
025     -0.01970     -0.01052    070    0.47500
026     -0.01280     0.01719    069    0.50000
027     -0.00210     0.06017    068    0.52500
028     -0.00180     0.06138    067    0.55000
029     0.00510     0.08909    066    0.57500
030     0.01110     0.11320    065    0.60000
031     0.01170     0.11561    064    0.62500
032     0.00770     0.09954    063    0.65000
033     0.03540     0.21081    062    0.67500
034     0.04630     0.25459    061    0.70000
035     0.05330     0.28271    060    0.72500
036     0.05550     0.29154    059    0.75000
037     0.05890     0.30520    056    0.82500
038     0.06090     0.31324    055    0.85000
039     0.05300     0.28150    054    0.87500
040     0.04590     0.25298    053    0.90000
041     0.03390     0.20478    052    0.92500
042     0.00360     0.08307    051    0.95000
043     -0.02480     -0.03101    050    0.97500
044     -0.13390     -0.46925    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.23490     1.01217     129    0.06250
001     0.23820     1.02543     130    0.08750
002     0.23370     1.00735     131    0.11250
003     0.23890     1.02824     132    0.13750
004     0.23600     1.01659     133    0.16250
005     0.23350     1.00655     134    0.18750
006     0.23850     1.02663     135    0.21250
007     0.23810     1.02503     136    0.23750
008     0.23670     1.01940     137    0.26250
009     0.23850     1.02663     138    0.28750
010     0.23660     1.01900     139    0.31250
011     0.23850     1.02663     140    0.33750
012     0.23830     1.02583     141    0.36250
013     0.24000     1.03266     142    0.38750
014     0.23980     1.03185     143    0.41250
015     0.23650     1.01860     144    0.43750
016     0.23920     1.02944     145    0.45250
017     0.23720     1.02141     146    0.46750
018     0.23540     1.01418     147    0.48250
019     0.23990     1.03226     148    0.49750
020     0.23560     1.01498     149    0.51250
021     0.23740     1.02221     150    0.52750
022     0.22280     0.96357     151    0.54250
023     0.24040     1.03426     152    0.55750
024     0.23730     1.02181     153    0.57250
025     0.23850     1.02663     154    0.58750
026     0.23770     1.02342     155    0.60250
027     0.23990     1.03226     156    0.61750
028     0.23860     1.02703     157    0.63250
029     0.23570     1.01538     158    0.64750
030     0.23950     1.03065     159    0.66250
031     0.23560     1.01498     160    0.67750
032     0.23570     1.01538     161    0.69250
033     0.23150     0.99851     162    0.70750
034     0.23370     1.00735     163    0.72250
035     0.23270     1.00333     164    0.73750
036     0.21840     0.94589     165    0.74750
037     0.22740     0.98204     166    0.75750
038     0.22570     0.97522     167    0.76750
039     0.22040     0.95393     168    0.77750
040     0.22250     0.96236     169    0.78750
041     0.21960     0.95071     170    0.79750
042     0.22270     0.96317     171    0.80750
043     0.21810     0.94469     172    0.81750
044     0.20650     0.89809     173    0.82750
045     0.20280     0.88323     174    0.83750
046     0.20200     0.88002     175    0.84750
047     0.19770     0.86274     176    0.85750
048     0.19180     0.83904     177    0.86750
049     0.18820     0.82458     178    0.87750
050     0.18510     0.81213     179    0.88750
051     0.17950     0.78964     180    0.89750
052     0.17530     0.77277     181    0.90750
053     0.17090     0.75509     182    0.91750
054     0.16400     0.72737     183    0.92750
055     0.16280     0.72255     184    0.93750
056     0.16060     0.71372     185    0.94750
057     0.16510     0.73179     186    0.95750
058     0.15130     0.67636     187    0.96750
059     0.14520     0.65186     188    0.97750
060     0.14610     0.65547     189    0.98750
061     0.14030     0.63218     190    0.99750
062     0.14490     0.65065     191    1.00750
063     0.15000     0.67114     192    1.01750
064     0.14990     0.67074     193    1.02750
