翼型实验数据

实验日期：2015年05月25日10:25:59
大气压(kPa)：100.1400  温度(℃)：25.60  密度： 1.16793kg/m^3
来流风速: 20.55m/s  攻角：22.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3839kPa 来流静压：100.1371kPa 来流动压：246.7Pa
升力系数：1.2765 -0.1506 -0.1506   阻力系数： 0.3727

力矩系数：-0.0395 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.10600     -4.46165    001   0.00000
001     -1.28250     -5.17559    002   0.00050
002     -1.29930     -5.24355    003   0.00125
003     -1.32060     -5.32971    004   0.00250
004     -1.33210     -5.37622    005   0.00500
005     -1.29790     -5.23789    006   0.00750
006     -1.21190     -4.89002    007   0.01000
007     -1.19860     -4.83622    008   0.01500
008     -1.11490     -4.49765    009   0.02500
009     -0.76250     -3.07220    010   0.05000
010     -0.56380     -2.26847    012   0.10000
011     -0.46910     -1.88541    013   0.12500
012     -0.38440     -1.54280    014   0.15000
013     -0.31480     -1.26127    015   0.17500
014     -0.22730     -0.90733    016   0.20000
015     -0.18970     -0.75524    017   0.22500
016     -0.15670     -0.62175    019   0.27500
017     -0.15360     -0.60921    021   0.32500
018     -0.15110     -0.59910    022   0.35000
019     -0.15060     -0.59708    023   0.37500
020     -0.15810     -0.62742    024   0.40000
021     -0.15360     -0.60921    025   0.42500
022     -0.15380     -0.61002    026   0.45000
023     -0.15640     -0.62054    027   0.47500
024     -0.15600     -0.61892    028   0.50000
025     -0.15760     -0.62539    029   0.52500
026     -0.16140     -0.64077    030   0.55000
027     -0.16330     -0.64845    031   0.57500
028     -0.16730     -0.66463    032   0.60000
029     -0.17060     -0.67798    033   0.62500
030     -0.17200     -0.68364    034   0.65000
031     -0.17460     -0.69416    035   0.67500
032     -0.17450     -0.69375    036   0.70000
033     -0.17630     -0.70104    038   0.75000
034     -0.17440     -0.69335    040   0.80000
035     -0.17210     -0.68405    041   0.82500
036     -0.17750     -0.70589    042   0.85000
037     -0.17150     -0.68162    043   0.87500
038     -0.17190     -0.68324    044   0.90000
039     -0.16820     -0.66827    045   0.92500
040     -0.16660     -0.66180    046   0.95000
041     -0.15750     -0.62499    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.93270     -3.76066    096    0.00000
001     -0.63090     -2.53988    095    0.00050
002     -0.41170     -1.65322    094    0.00125
003     -0.25320     -1.01209    093    0.00250
004     -0.13920     -0.55097    092    0.00500
005     -0.01410     -0.04494    091    0.00750
006     0.07870     0.33043    090    0.01000
007     0.19980     0.82028    089    0.01500
008     0.23470     0.96145    088    0.02500
009     0.25250     1.03345    087    0.05000
010     0.24400     0.99907    086    0.07500
011     0.19840     0.81462    084    0.12500
012     0.17600     0.72401    083    0.15000
013     0.15750     0.64918    082    0.17500
014     0.13990     0.57799    081    0.20000
015     0.11550     0.47929    080    0.22500
016     0.10490     0.43641    079    0.25000
017     0.08380     0.35106    078    0.27500
018     0.07270     0.30616    077    0.30000
019     0.06090     0.25843    076    0.32500
020     0.03180     0.14072    075    0.35000
021     0.03170     0.14032    074    0.37500
022     0.03060     0.13587    073    0.40000
023     0.02490     0.11281    072    0.42500
024     0.01810     0.08531    071    0.45000
025     0.01390     0.06832    070    0.47500
026     0.01700     0.08086    069    0.50000
027     0.02480     0.11241    068    0.52500
028     0.02120     0.09785    067    0.55000
029     0.02470     0.11201    066    0.57500
030     0.03030     0.13466    065    0.60000
031     0.03290     0.14517    064    0.62500
032     0.02990     0.13304    063    0.65000
033     0.03840     0.16742    062    0.67500
034     0.04270     0.18482    061    0.70000
035     0.04780     0.20544    060    0.72500
036     0.05270     0.22526    059    0.75000
037     0.06010     0.25520    056    0.82500
038     0.06150     0.26086    055    0.85000
039     0.04980     0.21353    054    0.87500
