翼型实验数据

实验日期：2015年05月25日10:25:13
大气压(kPa)：100.1400  温度(℃)：25.60  密度： 1.16793kg/m^3
来流风速: 20.45m/s  攻角：21.00  雷诺数：1.00E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3800kPa 来流静压：100.1356kPa 来流动压：244.3Pa
升力系数：1.3305 -0.1011 -0.1011   阻力系数： 0.2632

力矩系数：-0.0302 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.07240     -4.37134    001   0.00000
001     -1.25140     -5.10396    002   0.00050
002     -1.27220     -5.18909    003   0.00125
003     -1.29780     -5.29386    004   0.00250
004     -1.31700     -5.37245    005   0.00500
005     -1.28720     -5.25048    006   0.00750
006     -1.20730     -4.92346    007   0.01000
007     -1.18810     -4.84488    008   0.01500
008     -1.09490     -4.46343    009   0.02500
009     -0.76240     -3.10257    010   0.05000
010     -0.58940     -2.39451    012   0.10000
011     -0.50220     -2.03761    013   0.12500
012     -0.42480     -1.72083    014   0.15000
013     -0.36310     -1.46830    015   0.17500
014     -0.27500     -1.10772    016   0.20000
015     -0.23620     -0.94892    017   0.22500
016     -0.16240     -0.64687    019   0.27500
017     -0.15170     -0.60308    021   0.32500
018     -0.14870     -0.59080    022   0.35000
019     -0.14940     -0.59366    023   0.37500
020     -0.15530     -0.61781    024   0.40000
021     -0.15090     -0.59980    025   0.42500
022     -0.15010     -0.59653    026   0.45000
023     -0.15160     -0.60267    027   0.47500
024     -0.15220     -0.60512    028   0.50000
025     -0.15270     -0.60717    029   0.52500
026     -0.15630     -0.62190    030   0.55000
027     -0.15760     -0.62723    031   0.57500
028     -0.16040     -0.63869    032   0.60000
029     -0.16530     -0.65874    033   0.62500
030     -0.16400     -0.65342    034   0.65000
031     -0.16630     -0.66283    035   0.67500
032     -0.16700     -0.66570    036   0.70000
033     -0.16760     -0.66815    038   0.75000
034     -0.16540     -0.65915    040   0.80000
035     -0.16440     -0.65506    041   0.82500
036     -0.16970     -0.67675    042   0.85000
037     -0.16450     -0.65547    043   0.87500
038     -0.16500     -0.65751    044   0.90000
039     -0.16320     -0.65015    045   0.92500
040     -0.16170     -0.64401    046   0.95000
041     -0.15560     -0.61904    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.89740     -3.65510    096    0.00000
001     -0.60050     -2.43994    095    0.00050
002     -0.38720     -1.56694    094    0.00125
003     -0.23290     -0.93542    093    0.00250
004     -0.12150     -0.47947    092    0.00500
005     -0.00180     0.01044    091    0.00750
006     0.08600     0.36979    090    0.01000
007     0.20090     0.84005    089    0.01500
008     0.23280     0.97061    088    0.02500
009     0.24720     1.02955    087    0.05000
010     0.23700     0.98780    086    0.07500
011     0.19040     0.79708    084    0.12500
012     0.16790     0.70499    083    0.15000
013     0.14960     0.63009    082    0.17500
014     0.13250     0.56010    081    0.20000
015     0.10760     0.45819    080    0.22500
016     0.09830     0.42013    079    0.25000
017     0.07660     0.33131    078    0.27500
018     0.06620     0.28875    077    0.30000
019     0.05420     0.23963    076    0.32500
020     0.02680     0.12749    075    0.35000
021     0.02760     0.13077    074    0.37500
022     0.02680     0.12749    073    0.40000
023     0.02150     0.10580    072    0.42500
024     0.01460     0.07756    071    0.45000
025     0.01090     0.06242    070    0.47500
026     0.01370     0.07388    069    0.50000
027     0.02200     0.10785    068    0.52500
028     0.01830     0.09270    067    0.55000
029     0.02290     0.11153    066    0.57500
030     0.02800     0.13240    065    0.60000
031     0.03100     0.14468    064    0.62500
032     0.02820     0.13322    063    0.65000
033     0.03630     0.16637    062    0.67500
034     0.04020     0.18234    061    0.70000
035     0.04550     0.20403    060    0.72500
036     0.05030     0.22367    059    0.75000
037     0.05960     0.26174    056    0.82500
038     0.06070     0.26624    055    0.85000
039     0.04910     0.21876    054    0.87500
040     0.04140     0.18725    053    0.90000
041     0.02710     0.12872    052    0.92500
042     -0.00810     -0.01535    051    0.95000
043     -0.04110     -0.15041    050    0.97500
044     -0.15900     -0.63296    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.24220     1.00909     129    0.06250
001     0.24490     1.02014     130    0.08750
002     0.23830     0.99312     131    0.11250
003     0.24570     1.02341     132    0.13750
004     0.24210     1.00868     133    0.16250
005     0.23890     0.99558     134    0.18750
006     0.24450     1.01850     135    0.21250
007     0.24100     1.00417     136    0.23750
008     0.24440     1.01809     137    0.26250
009     0.24400     1.01645     138    0.28750
010     0.24150     1.00622     139    0.31250
011     0.24390     1.01604     140    0.33750
012     0.24350     1.01441     141    0.36250
013     0.24540     1.02218     142    0.38750
014     0.24520     1.02136     143    0.41250
015     0.24250     1.01031     144    0.43750
016     0.24440     1.01809     145    0.45250
017     0.24450     1.01850     146    0.46750
018     0.24190     1.00786     147    0.48250
019     0.24550     1.02259     148    0.49750
020     0.24280     1.01154     149    0.51250
021     0.24360     1.01482     150    0.52750
022     0.22980     0.95833     151    0.54250
023     0.24700     1.02873     152    0.55750
024     0.24490     1.02014     153    0.57250
025     0.24630     1.02587     154    0.58750
026     0.24370     1.01523     155    0.60250
027     0.24400     1.01645     156    0.61750
028     0.24240     1.00990     157    0.63250
029     0.23690     0.98739     158    0.64750
