翼型实验数据

实验日期：2015年05月25日10:32:40
大气压(kPa)：100.1300  温度(℃)：25.80  密度： 1.16703kg/m^3
来流风速: 41.14m/s  攻角：-5.00  雷诺数：2.01E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0360kPa 来流静压：100.0484kPa 来流动压：987.6Pa
升力系数：-0.0778 0.0006 0.0006   阻力系数： 0.0072

力矩系数：-0.1295 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.60190     0.69270    001   0.00000
001     0.81850     0.91229    002   0.00050
002     0.89580     0.99066    003   0.00125
003     0.91750     1.01266    004   0.00250
004     0.88660     0.98134    005   0.00500
005     0.84690     0.94109    006   0.00750
006     0.74010     0.83281    007   0.01000
007     0.62760     0.71875    008   0.01500
008     0.47560     0.56465    009   0.02500
009     0.30820     0.39494    010   0.05000
010     -0.03630     0.04567    012   0.10000
011     -0.17700     -0.09697    013   0.12500
012     -0.29380     -0.21539    014   0.15000
013     -0.40350     -0.32660    015   0.17500
014     -0.45020     -0.37395    016   0.20000
015     -0.56810     -0.49348    017   0.22500
016     -0.69250     -0.61960    019   0.27500
017     -0.77090     -0.69909    021   0.32500
018     -0.80310     -0.73173    022   0.35000
019     -0.80200     -0.73062    023   0.37500
020     -0.82610     -0.75505    024   0.40000
021     -0.81330     -0.74207    025   0.42500
022     -0.78860     -0.71703    026   0.45000
023     -0.77020     -0.69838    027   0.47500
024     -0.73560     -0.66330    028   0.50000
025     -0.69400     -0.62112    029   0.52500
026     -0.66310     -0.58979    030   0.55000
027     -0.59900     -0.52481    031   0.57500
028     -0.52930     -0.45414    032   0.60000
029     -0.47900     -0.40315    033   0.62500
030     -0.46730     -0.39129    034   0.65000
031     -0.42750     -0.35094    035   0.67500
032     -0.38950     -0.31241    036   0.70000
033     -0.32090     -0.24286    038   0.75000
034     -0.25600     -0.17707    040   0.80000
035     -0.22350     -0.14412    041   0.82500
036     -0.20020     -0.12049    042   0.85000
037     -0.16500     -0.08481    043   0.87500
038     -0.14740     -0.06696    044   0.90000
039     -0.11170     -0.03077    045   0.92500
040     -0.07760     0.00380    046   0.95000
041     0.02890     0.11177    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.40380     0.49186    096    0.00000
001     -0.01460     0.06767    095    0.00050
002     -0.26070     -0.18183    094    0.00125
003     -0.49750     -0.42190    093    0.00250
004     -0.68140     -0.60835    092    0.00500
005     -0.91510     -0.84528    091    0.00750
006     -1.02000     -0.95163    090    0.01000
007     -1.09760     -1.03030    089    0.01500
008     -1.11570     -1.04865    088    0.02500
009     -1.10450     -1.03730    087    0.05000
010     -1.09370     -1.02635    086    0.07500
011     -1.06090     -0.99310    084    0.12500
012     -1.05060     -0.98265    083    0.15000
013     -1.04110     -0.97302    082    0.17500
014     -1.03390     -0.96572    081    0.20000
015     -1.03920     -0.97110    080    0.22500
016     -1.03140     -0.96319    079    0.25000
017     -0.99180     -0.92304    078    0.27500
018     -0.94070     -0.87123    077    0.30000
019     -0.90600     -0.83605    076    0.32500
020     -0.90640     -0.83646    075    0.35000
021     -0.82630     -0.75525    074    0.37500
022     -0.73980     -0.66756    073    0.40000
023     -0.69910     -0.62629    072    0.42500
024     -0.64850     -0.57499    071    0.45000
025     -0.58250     -0.50808    070    0.47500
026     -0.50820     -0.43275    069    0.50000
027     -0.41510     -0.33837    068    0.52500
028     -0.34730     -0.26963    067    0.55000
029     -0.28060     -0.20201    066    0.57500
030     -0.21130     -0.13175    065    0.60000
031     -0.14310     -0.06260    064    0.62500
032     -0.09190     -0.01070    063    0.65000
033     -0.03560     0.04638    062    0.67500
034     0.02190     0.10468    061    0.70000
035     0.06940     0.15283    060    0.72500
036     0.10600     0.18994    059    0.75000
037     0.18530     0.27034    056    0.82500
038     0.20730     0.29264    055    0.85000
039     0.21250     0.29791    054    0.87500
040     0.21800     0.30349    053    0.90000
041     0.21460     0.30004    052    0.92500
042     0.18910     0.27419    051    0.95000
043     0.17050     0.25533    050    0.97500
044     0.10960     0.19359    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.91610     1.01124     129    0.06250
001     0.91570     1.01084     130    0.08750
002     0.91580     1.01094     131    0.11250
003     0.91730     1.01246     132    0.13750
004     0.91720     1.01236     133    0.16250
005     0.91150     1.00658     134    0.18750
006     0.91960     1.01479     135    0.21250
007     0.91800     1.01317     136    0.23750
008     0.91910     1.01428     137    0.26250
009     0.91920     1.01439     138    0.28750
010     0.91340     1.00851     139    0.31250
011     0.91720     1.01236     140    0.33750
012     0.91820     1.01337     141    0.36250
013     0.92110     1.01631     142    0.38750
014     0.91950     1.01469     143    0.41250
015     0.91690     1.01205     144    0.43750
016     0.91900     1.01418     145    0.45250
017     0.91750     1.01266     146    0.46750
018     0.91560     1.01074     147    0.48250
019     0.91950     1.01469     148    0.49750
020     0.91720     1.01236     149    0.51250
021     0.91400     1.00911     150    0.52750
022     0.90310     0.99806     151    0.54250
023     0.92050     1.01570     152    0.55750
024     0.91520     1.01033     153    0.57250
025     0.91920     1.01439     154    0.58750
026     0.91700     1.01216     155    0.60250
027     0.91880     1.01398     156    0.61750
028     0.91910     1.01428     157    0.63250
029     0.91470     1.00982     158    0.64750
030     0.91670     1.01185     159    0.66250
031     0.91560     1.01074     160    0.67750
032     0.91720     1.01236     161    0.69250
033     0.90620     1.00121     162    0.70750
034     0.91520     1.01033     163    0.72250
035     0.91300     1.00810     164    0.73750
036     0.90120     0.99614     165    0.74750
037     0.91210     1.00719     166    0.75750
038     0.91390     1.00901     167    0.76750
039     0.90700     1.00202     168    0.77750
040     0.91310     1.00820     169    0.78750
041     0.91290     1.00800     170    0.79750
042     0.91760     1.01276     171    0.80750
043     0.91570     1.01084     172    0.81750
044     0.91110     1.00617     173    0.82750
045     0.91260     1.00769     174    0.83750
046     0.91840     1.01358     175    0.84750
047     0.91570     1.01084     176    0.85750
048     0.91280     1.00790     177    0.86750
049     0.91590     1.01104     178    0.87750
050     0.91700     1.01216     179    0.88750
051     0.91260     1.00769     180    0.89750
052     0.91530     1.01043     181    0.90750
053     0.91490     1.01003     182    0.91750
054     0.90990     1.00496     183    0.92750
055     0.91150     1.00658     184    0.93750
056     0.91430     1.00942     185    0.94750
057     0.92380     1.01905     186    0.95750
058     0.91840     1.01358     187    0.96750
059     0.91120     1.00628     188    0.97750
060     0.91380     1.00891     189    0.98750
061     0.90900     1.00405     190    0.99750
062     0.91540     1.01053     191    1.00750
063     0.91600     1.01114     192    1.01750
064     0.90710     1.00212     193    1.02750
065     0.90830     1.00334     194    1.03750
066     0.91250     1.00759     195    1.04750
067     0.89340     0.98823     196    1.05750
068     0.85170     0.94595     197    1.06750
069     0.80440     0.89800     198    1.07750
070     0.77130     0.86444     199    1.08750
071     0.76010     0.85309     200    1.09750
072     0.78810     0.88147     201    1.10750
073     0.83840     0.93247     202    1.11750
074     0.88350     0.97819     203    1.12750
075     0.90620     1.00121     204    1.13750
076     0.91390     1.00901     205    1.15250
077     0.91170     1.00678     206    1.16750
078     0.90930     1.00435     207    1.18250
079     0.91020     1.00526     208    1.19750
080     0.90900     1.00405     209    1.21250
081     0.91190     1.00699     210    1.22750
082     0.91290     1.00800     211    1.24250
083     0.91340     1.00851     212    1.25750
084     0.91470     1.00982     213    1.27250
085     0.91010     1.00516     214    1.28750
086     0.91190     1.00699     215    1.30250
087     0.91270     1.00780     216    1.31750
088     0.91150     1.00658     217    1.33250
089     0.91210     1.00719     218    1.34750
090     0.91310     1.00820     219    1.36250
091     0.90760     1.00263     220    1.37750
092     0.91160     1.00668     221    1.39250
093     0.91140     1.00648     222    1.40750
094     0.91160     1.00668     223    1.42250
095     0.91370     1.00881     224    1.43750
096     0.91190     1.00699     225    1.46250
097     0.91830     1.01347     226    1.48750
098     0.91870     1.01388     227    1.51250
099     0.91290     1.00800     228    1.53750
100     0.91170     1.00678     229    1.56250
101     0.91280     1.00790     230    1.58750
102     0.91580     1.01094     231    1.61250
103     0.89320     0.98803     232    1.63750
104     0.91650     1.01165     233    1.66250
105     0.91840     1.01358     234    1.68750
106     0.90850     1.00354     235    1.71250
107     0.91160     1.00668     236    1.73750
108     0.90890     1.00394     237    1.76250
109     0.91410     1.00922     238    1.78750
110     0.91640     1.01155     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.09770     -0.01658      241    0.62500
001     -0.12050     -0.03969      242    0.93750
002     -0.12390     -0.04314      243    1.25000
003     -0.06410     0.01749      244    1.56250
