翼型实验数据

实验日期：2015年05月25日10:27:37
大气压(kPa)：100.1400  温度(℃)：25.70  密度： 1.16754kg/m^3
来流风速: 20.51m/s  攻角：25.00  雷诺数：1.00E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3907kPa 来流静压：100.1452kPa 来流动压：245.5Pa
升力系数：1.3770 -0.1400 -0.1400   阻力系数： 0.3003

力矩系数：-0.0734 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.20770     -4.99124    001   0.00000
001     -1.36540     -5.63976    002   0.00050
002     -1.36810     -5.65086    003   0.00125
003     -1.36840     -5.65210    004   0.00250
004     -1.35080     -5.57972    005   0.00500
005     -1.30050     -5.37287    006   0.00750
006     -1.21490     -5.02085    007   0.01000
007     -1.22520     -5.06321    008   0.01500
008     -1.11760     -4.62072    009   0.02500
009     -0.73120     -3.03171    010   0.05000
010     -0.45270     -1.88642    012   0.10000
011     -0.33150     -1.38800    013   0.12500
012     -0.23040     -0.97224    014   0.15000
013     -0.18780     -0.79706    015   0.17500
014     -0.16370     -0.69795    016   0.20000
015     -0.17300     -0.73619    017   0.22500
016     -0.17340     -0.73784    019   0.27500
017     -0.17440     -0.74195    021   0.32500
018     -0.17270     -0.73496    022   0.35000
019     -0.17450     -0.74236    023   0.37500
020     -0.18140     -0.77074    024   0.40000
021     -0.17810     -0.75717    025   0.42500
022     -0.17800     -0.75675    026   0.45000
023     -0.18130     -0.77033    027   0.47500
024     -0.18130     -0.77033    028   0.50000
025     -0.18090     -0.76868    029   0.52500
026     -0.18440     -0.78307    030   0.55000
027     -0.18560     -0.78801    031   0.57500
028     -0.18770     -0.79664    032   0.60000
029     -0.19310     -0.81885    033   0.62500
030     -0.19250     -0.81638    034   0.65000
031     -0.19350     -0.82050    035   0.67500
032     -0.19370     -0.82132    036   0.70000
033     -0.19350     -0.82050    038   0.75000
034     -0.19220     -0.81515    040   0.80000
035     -0.19080     -0.80939    041   0.82500
036     -0.19620     -0.83160    042   0.85000
037     -0.19080     -0.80939    043   0.87500
038     -0.19110     -0.81063    044   0.90000
039     -0.19040     -0.80775    045   0.92500
040     -0.19060     -0.80857    046   0.95000
041     -0.18490     -0.78513    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.03920     -4.29831    096    0.00000
001     -0.73040     -3.02842    095    0.00050
002     -0.50100     -2.08504    094    0.00125
003     -0.33160     -1.38841    093    0.00250
004     -0.20880     -0.88341    092    0.00500
005     -0.07020     -0.31344    091    0.00750
006     0.03540     0.12082    090    0.01000
007     0.17890     0.71094    089    0.01500
008     0.22770     0.91163    088    0.02500
009     0.25520     1.02472    087    0.05000
010     0.25590     1.02759    086    0.07500
011     0.21760     0.87009    084    0.12500
012     0.19700     0.78538    083    0.15000
013     0.17980     0.71464    082    0.17500
014     0.16250     0.64350    081    0.20000
015     0.13900     0.54686    080    0.22500
016     0.12870     0.50450    079    0.25000
017     0.10590     0.41074    078    0.27500
018     0.09450     0.36386    077    0.30000
019     0.08090     0.30793    076    0.32500
020     0.05190     0.18867    075    0.35000
021     0.05200     0.18909    074    0.37500
022     0.04920     0.17757    073    0.40000
023     0.04260     0.15043    072    0.42500
024     0.03380     0.11424    071    0.45000
025     0.02920     0.09532    070    0.47500
026     0.03020     0.09944    069    0.50000
027     0.03740     0.12905    068    0.52500
028     0.03260     0.10931    067    0.55000
029     0.03530     0.12041    066    0.57500
030     0.04000     0.13974    065    0.60000
031     0.04230     0.14920    064    0.62500
032     0.03760     0.12987    063    0.65000
033     0.04530     0.16153    062    0.67500
034     0.05070     0.18374    061    0.70000
035     0.05480     0.20060    060    0.72500
036     0.05860     0.21623    059    0.75000
037     0.05850     0.21582    056    0.82500
038     0.05920     0.21869    055    0.85000
039     0.05150     0.18703    054    0.87500
