翼型实验数据

实验日期：2015年05月25日10:43:41
大气压(kPa)：100.1200  温度(℃)：26.10  密度： 1.16575kg/m^3
来流风速: 40.72m/s  攻角：20.00  雷诺数：1.99E+006 马赫数：0.11  弦长：0.800000
来流总压：101.0503kPa 来流静压：100.0837kPa 来流动压：966.6Pa
升力系数：1.2632 -0.0829 -0.0829   阻力系数： 0.2279

力矩系数：-0.0516 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.58250     -2.63415    001   0.00000
001     -2.62080     -2.67377    002   0.00050
002     -2.59650     -2.64863    003   0.00125
003     -2.58990     -2.64181    004   0.00250
004     -2.60380     -2.65619    005   0.00500
005     -2.57940     -2.63094    006   0.00750
006     -2.55150     -2.60208    007   0.01000
007     -2.76670     -2.82472    008   0.01500
008     -2.55250     -2.60311    009   0.02500
009     -2.62820     -2.68143    010   0.05000
010     -2.47440     -2.52232    012   0.10000
011     -2.13530     -2.17150    013   0.12500
012     -1.84980     -1.87613    014   0.15000
013     -1.63160     -1.65039    015   0.17500
014     -1.37740     -1.38741    016   0.20000
015     -1.16270     -1.16529    017   0.22500
016     -0.73820     -0.72612    019   0.27500
017     -0.61540     -0.59908    021   0.32500
018     -0.60570     -0.58904    022   0.35000
019     -0.60390     -0.58718    023   0.37500
020     -0.60910     -0.59256    024   0.40000
021     -0.60490     -0.58822    025   0.42500
022     -0.60670     -0.59008    026   0.45000
023     -0.61170     -0.59525    027   0.47500
024     -0.61480     -0.59846    028   0.50000
025     -0.61960     -0.60342    029   0.52500
026     -0.62660     -0.61067    030   0.55000
027     -0.63180     -0.61605    031   0.57500
028     -0.64100     -0.62556    032   0.60000
029     -0.64900     -0.63384    033   0.62500
030     -0.65380     -0.63881    034   0.65000
031     -0.65870     -0.64388    035   0.67500
032     -0.66270     -0.64801    036   0.70000
033     -0.66880     -0.65432    038   0.75000
034     -0.66970     -0.65526    040   0.80000
035     -0.67040     -0.65598    041   0.82500
036     -0.67690     -0.66270    042   0.85000
037     -0.67140     -0.65701    043   0.87500
038     -0.66970     -0.65526    044   0.90000
039     -0.66470     -0.65008    045   0.92500
040     -0.65690     -0.64201    046   0.95000
041     -0.63540     -0.61977    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.62610     -2.67926    096    0.00000
001     -2.27690     -2.31799    095    0.00050
002     -1.42840     -1.44017    094    0.00125
003     -0.83280     -0.82399    093    0.00250
004     -0.41060     -0.38720    092    0.00500
005     0.04890     0.08818    091    0.00750
006     0.38850     0.43951    090    0.01000
007     0.79470     0.85975    089    0.01500
008     0.91460     0.98379    088    0.02500
009     0.95210     1.02258    087    0.05000
010     0.89900     0.96765    086    0.07500
011     0.71210     0.77429    084    0.12500
012     0.62310     0.68222    083    0.15000
013     0.53980     0.59604    082    0.17500
014     0.47330     0.52724    081    0.20000
015     0.38090     0.43165    080    0.22500
016     0.31820     0.36678    079    0.25000
017     0.25550     0.30191    078    0.27500
018     0.21530     0.26032    077    0.30000
019     0.17170     0.21522    076    0.32500
020     0.09700     0.13794    075    0.35000
021     0.08120     0.12159    074    0.37500
022     0.06360     0.10338    073    0.40000
023     0.04020     0.07917    072    0.42500
024     0.02440     0.06283    071    0.45000
025     0.01830     0.05652    070    0.47500
026     0.02530     0.06376    069    0.50000
027     0.04640     0.08559    068    0.52500
028     0.05150     0.09086    067    0.55000
029     0.06370     0.10349    066    0.57500
030     0.08010     0.12045    065    0.60000
031     0.09680     0.13773    064    0.62500
032     0.10570     0.14694    063    0.65000
033     0.12600     0.16794    062    0.67500
034     0.15690     0.19991    061    0.70000
035     0.20020     0.24470    060    0.72500
036     0.20870     0.25350    059    0.75000
037     0.21120     0.25608    056    0.82500
038     0.21320     0.25815    055    0.85000
039     0.17860     0.22236    054    0.87500
040     0.14340     0.18594    053    0.90000
041     0.08600     0.12656    052    0.92500
042     -0.03490     0.00148    051    0.95000
043     -0.17100     -0.13932    050    0.97500
044     -0.63460     -0.61894    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.94680     1.01710     129    0.06250
001     0.94660     1.01689     130    0.08750
002     0.94610     1.01638     131    0.11250
003     0.94730     1.01762     132    0.13750
004     0.94900     1.01938     133    0.16250
005     0.94200     1.01214     134    0.18750
006     0.95030     1.02072     135    0.21250
007     0.94870     1.01907     136    0.23750
008     0.94700     1.01731     137    0.26250
009     0.94910     1.01948     138    0.28750
010     0.94590     1.01617     139    0.31250
011     0.95040     1.02083     140    0.33750
012     0.94860     1.01896     141    0.36250
013     0.95350     1.02403     142    0.38750
014     0.95080     1.02124     143    0.41250
015     0.94650     1.01679     144    0.43750
016     0.95070     1.02114     145    0.45250
017     0.94770     1.01803     146    0.46750
018     0.94600     1.01627     147    0.48250
019     0.95040     1.02083     148    0.49750
020     0.94790     1.01824     149    0.51250
021     0.94800     1.01834     150    0.52750
022     0.93360     1.00345     151    0.54250
023     0.95120     1.02165     152    0.55750
024     0.94500     1.01524     153    0.57250
025     0.95020     1.02062     154    0.58750
026     0.94810     1.01845     155    0.60250
027     0.94630     1.01658     156    0.61750
028     0.94660     1.01689     157    0.63250
029     0.93500     1.00489     158    0.64750
030     0.93340     1.00324     159    0.66250
031     0.92360     0.99310     160    0.67750
032     0.90390     0.97272     161    0.69250
033     0.88620     0.95441     162    0.70750
034     0.86610     0.93361     163    0.72250
035     0.84650     0.91334     164    0.73750
036     0.81180     0.87744     165    0.74750
037     0.79920     0.86440     166    0.75750
038     0.77360     0.83792     167    0.76750
039     0.75850     0.82229     168    0.77750
040     0.75550     0.81919     169    0.78750
041     0.73560     0.79860     170    0.79750
042     0.71420     0.77646     171    0.80750
043     0.69500     0.75660     172    0.81750
044     0.63770     0.69732     173    0.82750
045     0.62840     0.68770     174    0.83750
046     0.58690     0.64477     175    0.84750
047     0.56400     0.62107     176    0.85750
048     0.55760     0.61445     177    0.86750
049     0.51990     0.57545     178    0.87750
050     0.49080     0.54534     179    0.88750
051     0.47380     0.52776     180    0.89750
052     0.44820     0.50127     181    0.90750
053     0.42000     0.47210     182    0.91750
054     0.40060     0.45203     183    0.92750
055     0.38980     0.44085     184    0.93750
056     0.38250     0.43330     185    0.94750
057     0.37110     0.42151     186    0.95750
058     0.37330     0.42378     187    0.96750
059     0.33320     0.38230     188    0.97750
060     0.35600     0.40589     189    0.98750
061     0.34740     0.39699     190    0.99750
062     0.32600     0.37485     191    1.00750
063     0.32420     0.37299     192    1.01750
064     0.36230     0.41240     193    1.02750
065     0.34720     0.39678     194    1.03750
066     0.33730     0.38654     195    1.04750
067     0.35660     0.40651     196    1.05750
068     0.37500     0.42554     197    1.06750
069     0.36770     0.41799     198    1.07750
070     0.40390     0.45544     199    1.08750
071     0.40030     0.45172     200    1.09750
072     0.40730     0.45896     201    1.10750
073     0.40230     0.45379     202    1.11750
074     0.43670     0.48938     203    1.12750
075     0.45200     0.50520     204    1.13750
076     0.47110     0.52496     205    1.15250
077     0.47380     0.52776     206    1.16750
078     0.47550     0.52952     207    1.18250
079     0.49200     0.54659     208    1.19750
080     0.52330     0.57897     209    1.21250
081     0.55730     0.61414     210    1.22750
082     0.57980     0.63742     211    1.24250
083     0.60580     0.66432     212    1.25750
084     0.63010     0.68946     213    1.27250
085     0.68580     0.74708     214    1.28750
086     0.71670     0.77905     215    1.30250
087     0.74810     0.81154     216    1.31750
088     0.74620     0.80957     217    1.33250
089     0.78150     0.84609     218    1.34750
090     0.82080     0.88675     219    1.36250
091     0.83320     0.89958     220    1.37750
092     0.86930     0.93692     221    1.39250
093     0.90390     0.97272     222    1.40750
094     0.92880     0.99848     223    1.42250
095     0.94660     1.01689     224    1.43750
096     0.94660     1.01689     225    1.46250
097     0.95090     1.02134     226    1.48750
098     0.95160     1.02207     227    1.51250
099     0.94660     1.01689     228    1.53750
100     0.94570     1.01596     229    1.56250
101     0.94660     1.01689     230    1.58750
102     0.95260     1.02310     231    1.61250
103     0.92940     0.99910     232    1.63750
104     0.94890     1.01927     233    1.66250
105     0.95240     1.02289     234    1.68750
106     0.94170     1.01182     235    1.71250
107     0.94540     1.01565     236    1.73750
108     0.94190     1.01203     237    1.76250
109     0.94730     1.01762     238    1.78750
110     0.95060     1.02103     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.05200     -0.01621      241    0.62500
001     -0.24360     -0.21443      242    0.93750
002     -0.24120     -0.21195      243    1.25000
003     -0.10050     -0.06639      244    1.56250
