翼型实验数据

实验日期：2015年05月25日10:41:34
大气压(kPa)：100.1200  温度(℃)：26.00  密度： 1.16614kg/m^3
来流风速: 40.87m/s  攻角：15.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0226kPa 来流静压：100.0488kPa 来流动压：973.8Pa
升力系数：1.2928 -0.0413 -0.0413   阻力系数： 0.1542

力矩系数：-0.0252 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.58250     -2.57890    001   0.00000
001     -2.62080     -2.61823    002   0.00050
002     -2.59650     -2.59328    003   0.00125
003     -2.58990     -2.58650    004   0.00250
004     -2.60380     -2.60077    005   0.00500
005     -2.57940     -2.57572    006   0.00750
006     -2.55150     -2.54706    007   0.01000
007     -2.76670     -2.76806    008   0.01500
008     -2.55250     -2.54809    009   0.02500
009     -2.62820     -2.62583    010   0.05000
010     -2.50090     -2.49510    012   0.10000
011     -2.27790     -2.26610    013   0.12500
012     -2.10010     -2.08351    014   0.15000
013     -1.98550     -1.96582    015   0.17500
014     -1.87950     -1.85697    016   0.20000
015     -1.74670     -1.72059    017   0.22500
016     -1.50300     -1.47033    019   0.27500
017     -1.20360     -1.16287    021   0.32500
018     -1.04510     -1.00010    022   0.35000
019     -0.85020     -0.79995    023   0.37500
020     -0.69930     -0.64499    024   0.40000
021     -0.59340     -0.53624    025   0.42500
022     -0.55380     -0.49557    026   0.45000
023     -0.54150     -0.48294    027   0.47500
024     -0.53750     -0.47884    028   0.50000
025     -0.53460     -0.47586    029   0.52500
026     -0.53890     -0.48027    030   0.55000
027     -0.53980     -0.48120    031   0.57500
028     -0.54460     -0.48613    032   0.60000
029     -0.54980     -0.49147    033   0.62500
030     -0.55340     -0.49516    034   0.65000
031     -0.55630     -0.49814    035   0.67500
032     -0.55860     -0.50050    036   0.70000
033     -0.56910     -0.51129    038   0.75000
034     -0.57450     -0.51683    040   0.80000
035     -0.57620     -0.51858    041   0.82500
036     -0.58610     -0.52874    042   0.85000
037     -0.58360     -0.52618    043   0.87500
038     -0.58800     -0.53069    044   0.90000
039     -0.58630     -0.52895    045   0.92500
040     -0.58430     -0.52690    046   0.95000
041     -0.56780     -0.50995    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.28910     -2.27760    096    0.00000
001     -1.30590     -1.26793    095    0.00050
002     -0.63700     -0.58101    094    0.00125
003     -0.17890     -0.11058    093    0.00250
004     0.13420     0.21095    092    0.00500
005     0.45690     0.54234    091    0.00750
006     0.67500     0.76631    090    0.01000
007     0.89430     0.99152    089    0.01500
008     0.92440     1.02243    088    0.02500
009     0.89370     0.99090    087    0.05000
010     0.78570     0.87999    086    0.07500
011     0.56180     0.65006    084    0.12500
012     0.47150     0.55733    083    0.15000
013     0.38540     0.46891    082    0.17500
014     0.32160     0.40340    081    0.20000
015     0.23170     0.31108    080    0.22500
016     0.17090     0.24864    079    0.25000
017     0.11800     0.19431    078    0.27500
018     0.08700     0.16248    077    0.30000
019     0.05090     0.12541    076    0.32500
020     -0.01660     0.05609    075    0.35000
021     -0.02500     0.04746    074    0.37500
022     -0.03270     0.03956    073    0.40000
023     -0.04830     0.02354    072    0.42500
024     -0.05400     0.01768    071    0.45000
025     -0.05190     0.01984    070    0.47500
026     -0.03610     0.03607    069    0.50000
027     -0.00900     0.06390    068    0.52500
028     0.00370     0.07694    067    0.55000
029     0.02170     0.09542    066    0.57500
030     0.04170     0.11596    065    0.60000
031     0.05670     0.13136    064    0.62500
032     0.09100     0.16659    063    0.65000
033     0.12590     0.20243    062    0.67500
034     0.15620     0.23354    061    0.70000
035     0.18010     0.25809    060    0.72500
036     0.19310     0.27144    059    0.75000
037     0.20920     0.28797    056    0.82500
038     0.21360     0.29249    055    0.85000
039     0.18370     0.26178    054    0.87500
040     0.15310     0.23036    053    0.90000
041     0.10240     0.17829    052    0.92500
042     -0.00940     0.06348    051    0.95000
043     -0.13320     -0.06365    050    0.97500
044     -0.55960     -0.50153    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.92300     1.02099     129    0.06250
001     0.92400     1.02202     130    0.08750
002     0.92200     1.01996     131    0.11250
003     0.92440     1.02243     132    0.13750
004     0.92440     1.02243     133    0.16250
005     0.91850     1.01637     134    0.18750
006     0.92630     1.02438     135    0.21250
007     0.92480     1.02284     136    0.23750
008     0.92360     1.02161     137    0.26250
009     0.92550     1.02356     138    0.28750
010     0.92060     1.01853     139    0.31250
011     0.92360     1.02161     140    0.33750
012     0.92610     1.02417     141    0.36250
013     0.92630     1.02438     142    0.38750
014     0.92670     1.02479     143    0.41250
015     0.92310     1.02109     144    0.43750
016     0.92490     1.02294     145    0.45250
017     0.92330     1.02130     146    0.46750
018     0.92190     1.01986     147    0.48250
019     0.92530     1.02335     148    0.49750
020     0.92230     1.02027     149    0.51250
021     0.92080     1.01873     150    0.52750
022     0.90850     1.00610     151    0.54250
023     0.92460     1.02263     152    0.55750
024     0.92020     1.01811     153    0.57250
025     0.92520     1.02325     154    0.58750
026     0.92370     1.02171     155    0.60250
027     0.92500     1.02304     156    0.61750
028     0.92450     1.02253     157    0.63250
029     0.92130     1.01924     158    0.64750
030     0.92130     1.01924     159    0.66250
031     0.91650     1.01432     160    0.67750
032     0.90750     1.00507     161    0.69250
033     0.89490     0.99213     162    0.70750
034     0.89490     0.99213     163    0.72250
035     0.88710     0.98412     164    0.73750
036     0.86030     0.95660     165    0.74750
037     0.85070     0.94674     166    0.75750
038     0.82750     0.92292     167    0.76750
039     0.78730     0.88164     168    0.77750
040     0.77310     0.86705     169    0.78750
041     0.74810     0.84138     170    0.79750
042     0.74410     0.83727     171    0.80750
043     0.71700     0.80944     172    0.81750
044     0.67580     0.76713     173    0.82750
045     0.65910     0.74998     174    0.83750
046     0.63730     0.72760     175    0.84750
047     0.61420     0.70388     176    0.85750
048     0.59820     0.68744     177    0.86750
049     0.58250     0.67132     178    0.87750
050     0.57650     0.66516     179    0.88750
051     0.55420     0.64226     180    0.89750
052     0.54710     0.63497     181    0.90750
053     0.53150     0.61895     182    0.91750
054     0.51020     0.59708     183    0.92750
055     0.50060     0.58722     184    0.93750
056     0.49870     0.58527     185    0.94750
057     0.49580     0.58229     186    0.95750
058     0.47930     0.56534     187    0.96750
059     0.45890     0.54439     188    0.97750
060     0.44620     0.53135     189    0.98750
061     0.42950     0.51420     190    0.99750
062     0.41790     0.50229     191    1.00750
063     0.42160     0.50609     192    1.01750
064     0.43010     0.51482     193    1.02750
065     0.44620     0.53135     194    1.03750
066     0.44520     0.53033     195    1.04750
067     0.46150     0.54706     196    1.05750
068     0.46480     0.55045     197    1.06750
069     0.46760     0.55333     198    1.07750
070     0.50660     0.59338     199    1.08750
071     0.52200     0.60919     200    1.09750
072     0.53660     0.62419     201    1.10750
073     0.55910     0.64729     202    1.11750
074     0.57800     0.66670     203    1.12750
075     0.59740     0.68662     204    1.13750
076     0.62090     0.71076     205    1.15250
077     0.65610     0.74690     206    1.16750
