翼型实验数据

实验日期：2015年05月25日10:43:10
大气压(kPa)：100.1200  温度(℃)：26.10  密度： 1.16575kg/m^3
来流风速: 40.69m/s  攻角：19.00  雷诺数：1.99E+006 马赫数：0.11  弦长：0.800000
来流总压：101.0394kPa 来流静压：100.0744kPa 来流动压：965.0Pa
升力系数：1.2602 -0.0796 -0.0796   阻力系数： 0.2312

力矩系数：-0.0404 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.58250     -2.62882    001   0.00000
001     -2.62080     -2.66851    002   0.00050
002     -2.59650     -2.64333    003   0.00125
003     -2.58990     -2.63649    004   0.00250
004     -2.60380     -2.65089    005   0.00500
005     -2.57940     -2.62561    006   0.00750
006     -2.55150     -2.59670    007   0.01000
007     -2.76670     -2.81969    008   0.01500
008     -2.55250     -2.59773    009   0.02500
009     -2.62820     -2.67618    010   0.05000
010     -2.51610     -2.56001    012   0.10000
011     -2.20380     -2.23640    013   0.12500
012     -1.94730     -1.97060    014   0.15000
013     -1.75940     -1.77589    015   0.17500
014     -1.55550     -1.56460    016   0.20000
015     -1.36520     -1.36741    017   0.22500
016     -0.93960     -0.92639    019   0.27500
017     -0.63380     -0.60950    021   0.32500
018     -0.59110     -0.56526    022   0.35000
019     -0.57850     -0.55220    023   0.37500
020     -0.57990     -0.55365    024   0.40000
021     -0.57370     -0.54723    025   0.42500
022     -0.57400     -0.54754    026   0.45000
023     -0.57690     -0.55054    027   0.47500
024     -0.57950     -0.55324    028   0.50000
025     -0.58160     -0.55541    029   0.52500
026     -0.58850     -0.56256    030   0.55000
027     -0.59450     -0.56878    031   0.57500
028     -0.60220     -0.57676    032   0.60000
029     -0.61010     -0.58495    033   0.62500
030     -0.61560     -0.59064    034   0.65000
031     -0.61970     -0.59489    035   0.67500
032     -0.62410     -0.59945    036   0.70000
033     -0.63040     -0.60598    038   0.75000
034     -0.63070     -0.60629    040   0.80000
035     -0.63190     -0.60754    041   0.82500
036     -0.63860     -0.61448    042   0.85000
037     -0.63150     -0.60712    043   0.87500
038     -0.63020     -0.60577    044   0.90000
039     -0.62320     -0.59852    045   0.92500
040     -0.61590     -0.59096    046   0.95000
041     -0.59370     -0.56795    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.62610     -2.67400    096    0.00000
001     -2.10360     -2.13257    095    0.00050
002     -1.28660     -1.28596    094    0.00125
003     -0.71650     -0.69520    093    0.00250
004     -0.31430     -0.27843    092    0.00500
005     0.12080     0.17244    091    0.00750
006     0.43930     0.50248    090    0.01000
007     0.81100     0.88765    089    0.01500
008     0.91380     0.99418    088    0.02500
009     0.93850     1.01977    087    0.05000
010     0.87640     0.95542    086    0.07500
011     0.68250     0.75449    084    0.12500
012     0.59540     0.66424    083    0.15000
013     0.51080     0.57657    082    0.17500
014     0.44560     0.50901    081    0.20000
015     0.35360     0.41368    080    0.22500
016     0.29200     0.34984    079    0.25000
