翼型实验数据

实验日期：2015年05月25日10:38:29
大气压(kPa)：100.1200  温度(℃)：25.90  密度： 1.16653kg/m^3
来流风速: 41.09m/s  攻角：8.00  雷诺数：2.01E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0132kPa 来流静压：100.0282kPa 来流动压：985.0Pa
升力系数：1.3907 -0.0026 -0.0026   阻力系数： 0.0185

力矩系数：-0.0395 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.19270     -1.11423    001   0.00000
001     -1.82690     -1.75677    002   0.00050
002     -2.06120     -1.99415    003   0.00125
003     -2.32900     -2.26548    004   0.00250
004     -2.60380     -2.54389    005   0.00500
005     -2.57940     -2.51917    006   0.00750
006     -2.55150     -2.49090    007   0.01000
007     -2.76670     -2.70893    008   0.01500
008     -2.55250     -2.49192    009   0.02500
009     -2.49310     -2.43173    010   0.05000
010     -2.20100     -2.13579    012   0.10000
011     -2.10020     -2.03367    013   0.12500
012     -1.98570     -1.91766    014   0.15000
013     -1.98280     -1.91472    015   0.17500
014     -1.97590     -1.90773    016   0.20000
015     -1.93940     -1.87075    017   0.22500
016     -1.88200     -1.81260    019   0.27500
017     -1.79360     -1.72304    021   0.32500
018     -1.76260     -1.69163    022   0.35000
019     -1.67270     -1.60055    023   0.37500
020     -1.62800     -1.55526    024   0.40000
021     -1.53530     -1.46134    025   0.42500
022     -1.44020     -1.36499    026   0.45000
023     -1.35460     -1.27826    027   0.47500
024     -1.26210     -1.18455    028   0.50000
025     -1.14300     -1.06388    029   0.52500
026     -1.03600     -0.95547    030   0.55000
027     -0.95240     -0.87077    031   0.57500
028     -0.86430     -0.78151    032   0.60000
029     -0.77180     -0.68780    033   0.62500
030     -0.70020     -0.61526    034   0.65000
031     -0.62500     -0.53907    035   0.67500
032     -0.55160     -0.46470    036   0.70000
033     -0.42240     -0.33380    038   0.75000
034     -0.32020     -0.23026    040   0.80000
035     -0.27860     -0.18811    041   0.82500
036     -0.24960     -0.15873    042   0.85000
037     -0.21770     -0.12641    043   0.87500
038     -0.19570     -0.10412    044   0.90000
039     -0.17630     -0.08447    045   0.92500
040     -0.16290     -0.07089    046   0.95000
041     -0.14140     -0.04911    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.70510     -0.62022    096    0.00000
001     -0.05380     0.03964    095    0.00050
002     0.32880     0.42728    094    0.00125
003     0.57670     0.67844    093    0.00250
004     0.72380     0.82747    092    0.00500
005     0.84920     0.95452    091    0.00750
006     0.89930     1.00528    090    0.01000
007     0.89380     0.99971    089    0.01500
008     0.82430     0.92929    088    0.02500
009     0.71220     0.81572    087    0.05000
010     0.55410     0.65554    086    0.07500
011     0.31550     0.41380    084    0.12500
012     0.22910     0.32626    083    0.15000
013     0.15260     0.24876    082    0.17500
014     0.09890     0.19435    081    0.20000
015     0.02000     0.11442    080    0.22500
016     -0.02940     0.06437    079    0.25000
017     -0.06330     0.03002    078    0.27500
018     -0.07660     0.01654    077    0.30000
019     -0.09780     -0.00493    076    0.32500
020     -0.14970     -0.05752    075    0.35000
021     -0.14070     -0.04840    074    0.37500
022     -0.13320     -0.04080    073    0.40000
023     -0.13260     -0.04019    072    0.42500
024     -0.12140     -0.02884    071    0.45000
025     -0.10340     -0.01061    070    0.47500
026     -0.07510     0.01806    069    0.50000
027     -0.04650     0.04704    068    0.52500
028     -0.03060     0.06315    067    0.55000
029     0.02980     0.12434    066    0.57500
030     0.07420     0.16933    065    0.60000
031     0.10710     0.20266    064    0.62500
032     0.12660     0.22242    063    0.65000
033     0.15430     0.25048    062    0.67500
034     0.19540     0.29212    061    0.70000
035     0.22810     0.32525    060    0.72500
036     0.24960     0.34703    059    0.75000
037     0.29070     0.38867    056    0.82500
038     0.30460     0.40276    055    0.85000
039     0.29000     0.38797    054    0.87500
040     0.27660     0.37439    053    0.90000
041     0.24880     0.34622    052    0.92500
042     0.18050     0.27703    051    0.95000
043     0.11120     0.20681    050    0.97500
044     -0.13460     -0.04222    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.91130     1.01744     129    0.06250
001     0.91260     1.01875     130    0.08750
002     0.91120     1.01734     131    0.11250
003     0.91300     1.01916     132    0.13750
004     0.91300     1.01916     133    0.16250
005     0.90750     1.01359     134    0.18750
006     0.91460     1.02078     135    0.21250
007     0.91350     1.01967     136    0.23750
008     0.91190     1.01804     137    0.26250
009     0.91360     1.01977     138    0.28750
010     0.90590     1.01197     139    0.31250
011     0.91140     1.01754     140    0.33750
012     0.91370     1.01987     141    0.36250
013     0.91630     1.02250     142    0.38750
014     0.91470     1.02088     143    0.41250
015     0.91190     1.01804     144    0.43750
016     0.91330     1.01946     145    0.45250
