翼型实验数据

实验日期：2015年05月25日10:31:39
大气压(kPa)：100.1300  温度(℃)：25.80  密度： 1.16703kg/m^3
来流风速: 40.80m/s  攻角：-7.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0247kPa 来流静压：100.0531kPa 来流动压：971.6Pa
升力系数：-0.3311 0.0011 0.0011   阻力系数： 0.0091

力矩系数：-0.1342 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.11670     0.20075    001   0.00000
001     0.50580     0.60079    002   0.00050
002     0.70050     0.80097    003   0.00125
003     0.83200     0.93616    004   0.00250
004     0.90240     1.00854    005   0.00500
005     0.90930     1.01564    006   0.00750
006     0.87860     0.98407    007   0.01000
007     0.79310     0.89617    008   0.01500
008     0.69670     0.79706    009   0.02500
009     0.54990     0.64613    010   0.05000
010     0.20650     0.29308    012   0.10000
011     0.05770     0.14009    013   0.12500
012     -0.06640     0.01250    014   0.15000
013     -0.18120     -0.10553    015   0.17500
014     -0.24780     -0.17400    016   0.20000
015     -0.35940     -0.28874    017   0.22500
016     -0.49700     -0.43021    019   0.27500
017     -0.59150     -0.52736    021   0.32500
018     -0.63070     -0.56767    022   0.35000
019     -0.63890     -0.57610    023   0.37500
020     -0.67130     -0.60941    024   0.40000
021     -0.66710     -0.60509    025   0.42500
022     -0.65120     -0.58874    026   0.45000
023     -0.64180     -0.57908    027   0.47500
024     -0.61630     -0.55286    028   0.50000
025     -0.57800     -0.51348    029   0.52500
026     -0.54490     -0.47945    030   0.55000
027     -0.51640     -0.45015    031   0.57500
028     -0.48630     -0.41921    032   0.60000
029     -0.40020     -0.33068    033   0.62500
030     -0.38830     -0.31845    034   0.65000
031     -0.35780     -0.28709    035   0.67500
032     -0.32750     -0.25594    036   0.70000
033     -0.27050     -0.19734    038   0.75000
034     -0.21480     -0.14007    040   0.80000
035     -0.18750     -0.11200    041   0.82500
036     -0.16780     -0.09175    042   0.85000
037     -0.13750     -0.06060    043   0.87500
038     -0.12340     -0.04610    044   0.90000
039     -0.09220     -0.01402    045   0.92500
040     -0.06390     0.01507    046   0.95000
041     0.03430     0.11603    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.16870     -0.09267    096    0.00000
001     -0.73330     -0.67315    095    0.00050
002     -1.00630     -0.95383    094    0.00125
003     -1.25990     -1.21456    093    0.00250
004     -1.44860     -1.40856    092    0.00500
005     -1.67630     -1.64267    091    0.00750
006     -1.73390     -1.70189    090    0.01000
007     -1.69430     -1.66117    089    0.01500
008     -1.64140     -1.60679    088    0.02500
009     -1.54490     -1.50757    087    0.05000
010     -1.45310     -1.41319    086    0.07500
011     -1.32770     -1.28426    084    0.12500
012     -1.29200     -1.24756    083    0.15000
013     -1.26320     -1.21795    082    0.17500
014     -1.15150     -1.10311    081    0.20000
015     -1.20530     -1.15842    080    0.22500
016     -1.18510     -1.13765    079    0.25000
017     -1.13710     -1.08831    078    0.27500
018     -1.06420     -1.01336    077    0.30000
019     -1.00620     -0.95372    076    0.32500
020     -1.01870     -0.96658    075    0.35000
021     -0.92520     -0.87045    074    0.37500
022     -0.84720     -0.79025    073    0.40000
023     -0.78970     -0.73114    072    0.42500
024     -0.72260     -0.66215    071    0.45000
025     -0.64450     -0.58185    070    0.47500
026     -0.55920     -0.49416    069    0.50000
027     -0.46280     -0.39504    068    0.52500
028     -0.38820     -0.31835    067    0.55000
029     -0.31630     -0.24443    066    0.57500
030     -0.24330     -0.16937    065    0.60000
031     -0.17530     -0.09946    064    0.62500
032     -0.12260     -0.04528    063    0.65000
033     -0.06560     0.01332    062    0.67500
034     -0.01550     0.06483    061    0.70000
035     0.02450     0.10596    060    0.72500
036     0.05890     0.14133    059    0.75000
037     0.12920     0.21360    056    0.82500
038     0.15000     0.23499    055    0.85000
039     0.16030     0.24558    054    0.87500
040     0.17290     0.25853    053    0.90000
041     0.17630     0.26203    052    0.92500
042     0.16380     0.24917    051    0.95000
043     0.15580     0.24095    050    0.97500
044     0.11480     0.19880    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.90840     1.01471     129    0.06250
001     0.90850     1.01482     130    0.08750
002     0.90740     1.01368     131    0.11250
003     0.90830     1.01461     132    0.13750
004     0.90860     1.01492     133    0.16250
005     0.90420     1.01039     134    0.18750
006     0.91080     1.01718     135    0.21250
007     0.90960     1.01595     136    0.23750
008     0.90720     1.01348     137    0.26250
009     0.91040     1.01677     138    0.28750
010     0.90520     1.01142     139    0.31250
011     0.90900     1.01533     140    0.33750
012     0.91030     1.01667     141    0.36250
013     0.91170     1.01811     142    0.38750
014     0.91120     1.01759     143    0.41250
015     0.90840     1.01471     144    0.43750
016     0.91010     1.01646     145    0.45250
017     0.90870     1.01502     146    0.46750
018     0.90940     1.01574     147    0.48250
019     0.91160     1.01800     148    0.49750
020     0.90790     1.01420     149    0.51250
021     0.90830     1.01461     150    0.52750
022     0.89490     1.00083     151    0.54250
023     0.91330     1.01975     152    0.55750
024     0.90650     1.01276     153    0.57250
025     0.91120     1.01759     154    0.58750
026     0.90990     1.01625     155    0.60250
027     0.90970     1.01605     156    0.61750
028     0.91120     1.01759     157    0.63250
029     0.90630     1.01255     158    0.64750
030     0.90860     1.01492     159    0.66250
031     0.90730     1.01358     160    0.67750
032     0.90840     1.01471     161    0.69250
033     0.89790     1.00392     162    0.70750
034     0.90660     1.01286     163    0.72250
035     0.90620     1.01245     164    0.73750
036     0.89330     0.99919     165    0.74750
037     0.90490     1.01111     166    0.75750
038     0.90550     1.01173     167    0.76750
039     0.89780     1.00381     168    0.77750
040     0.90430     1.01050     169    0.78750
041     0.90310     1.00926     170    0.79750
042     0.91130     1.01769     171    0.80750
043     0.90770     1.01399     172    0.81750
044     0.90210     1.00824     173    0.82750
045     0.90480     1.01101     174    0.83750
046     0.90990     1.01625     175    0.84750
