翼型实验数据

实验日期：2015年05月25日10:42:46
大气压(kPa)：100.1200  温度(℃)：26.10  密度： 1.16575kg/m^3
来流风速: 40.94m/s  攻角：18.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0380kPa 来流静压：100.0609kPa 来流动压：977.1Pa
升力系数：1.2528 -0.0759 -0.0759   阻力系数： 0.2335

力矩系数：-0.0339 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.58250     -2.59876    001   0.00000
001     -2.62080     -2.63812    002   0.00050
002     -2.59650     -2.61314    003   0.00125
003     -2.58990     -2.60636    004   0.00250
004     -2.60380     -2.62065    005   0.00500
005     -2.57940     -2.59557    006   0.00750
006     -2.55150     -2.56690    007   0.01000
007     -2.76670     -2.78807    008   0.01500
008     -2.55250     -2.56792    009   0.02500
009     -2.62820     -2.64572    010   0.05000
010     -2.54920     -2.56453    012   0.10000
011     -2.25570     -2.26289    013   0.12500
012     -2.02380     -2.02455    014   0.15000
013     -1.85460     -1.85066    015   0.17500
014     -1.68300     -1.67430    016   0.20000
015     -1.49930     -1.48550    017   0.22500
016     -1.12630     -1.10215    019   0.27500
017     -0.71940     -0.68396    021   0.32500
018     -0.61670     -0.57841    022   0.35000
019     -0.57530     -0.53586    023   0.37500
020     -0.57120     -0.53164    024   0.40000
021     -0.56050     -0.52065    025   0.42500
022     -0.56020     -0.52034    026   0.45000
023     -0.56160     -0.52178    027   0.47500
024     -0.56350     -0.52373    028   0.50000
025     -0.56410     -0.52435    029   0.52500
026     -0.57110     -0.53154    030   0.55000
027     -0.57500     -0.53555    031   0.57500
028     -0.58220     -0.54295    032   0.60000
029     -0.59100     -0.55199    033   0.62500
030     -0.59700     -0.55816    034   0.65000
031     -0.60130     -0.56258    035   0.67500
032     -0.60680     -0.56823    036   0.70000
033     -0.61490     -0.57656    038   0.75000
034     -0.61650     -0.57820    040   0.80000
035     -0.61750     -0.57923    041   0.82500
036     -0.62430     -0.58622    042   0.85000
037     -0.61900     -0.58077    043   0.87500
038     -0.62060     -0.58242    044   0.90000
039     -0.61500     -0.57666    045   0.92500
040     -0.60760     -0.56905    046   0.95000
041     -0.58360     -0.54439    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.62610     -2.64357    096    0.00000
001     -1.91790     -1.91571    095    0.00050
002     -1.13030     -1.10626    094    0.00125
003     -0.58410     -0.54490    093    0.00250
004     -0.20070     -0.15086    092    0.00500
005     0.21080     0.27206    091    0.00750
006     0.50580     0.57524    090    0.01000
007     0.84020     0.91892    089    0.01500
008     0.92460     1.00566    088    0.02500
009     0.93430     1.01563    087    0.05000
010     0.85960     0.93886    086    0.07500
011     0.65650     0.73012    084    0.12500
012     0.56650     0.63763    083    0.15000
013     0.48100     0.54975    082    0.17500
014     0.41430     0.48120    081    0.20000
015     0.32190     0.38624    080    0.22500
016     0.25950     0.32211    079    0.25000
017     0.20090     0.26188    078    0.27500
018     0.16340     0.22334    077    0.30000
019     0.12210     0.18089    076    0.32500
020     0.05080     0.10762    075    0.35000
