翼型实验数据

实验日期：2015年05月25日10:36:57
大气压(kPa)：100.1200  温度(℃)：25.90  密度： 1.16653kg/m^3
来流风速: 40.85m/s  攻角：4.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0012kPa 来流静压：100.0280kPa 来流动压：973.2Pa
升力系数：1.0601 -0.0006 -0.0006   阻力系数： 0.0088

力矩系数：-0.0804 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.09890     0.19620    001   0.00000
001     -0.33640     -0.25107    002   0.00050
002     -0.54730     -0.46776    003   0.00125
003     -0.79540     -0.72268    004   0.00250
004     -1.13640     -1.07305    005   0.00500
005     -1.25580     -1.19574    006   0.00750
006     -1.41760     -1.36198    007   0.01000
007     -1.48510     -1.43134    008   0.01500
008     -1.51950     -1.46668    009   0.02500
009     -1.52270     -1.46997    010   0.05000
010     -1.50500     -1.45179    012   0.10000
011     -1.49900     -1.44562    013   0.12500
012     -1.51100     -1.45795    014   0.15000
013     -1.54460     -1.49247    015   0.17500
014     -1.54890     -1.49689    016   0.20000
015     -1.56880     -1.51734    017   0.22500
016     -1.58250     -1.53142    019   0.27500
017     -1.55100     -1.49905    021   0.32500
018     -1.53750     -1.48518    022   0.35000
019     -1.48970     -1.43606    023   0.37500
020     -1.46190     -1.40750    024   0.40000
021     -1.41430     -1.35859    025   0.42500
022     -1.36800     -1.31102    026   0.45000
023     -1.27140     -1.21176    027   0.47500
024     -1.15090     -1.08795    028   0.50000
025     -1.06360     -0.99825    029   0.52500
026     -0.97320     -0.90537    030   0.55000
027     -0.91910     -0.84978    031   0.57500
028     -0.84820     -0.77693    032   0.60000
029     -0.76330     -0.68970    033   0.62500
030     -0.71820     -0.64336    034   0.65000
031     -0.65120     -0.57452    035   0.67500
032     -0.58850     -0.51010    036   0.70000
033     -0.47600     -0.39450    038   0.75000
034     -0.37440     -0.29011    040   0.80000
035     -0.32490     -0.23925    041   0.82500
036     -0.28420     -0.19743    042   0.85000
037     -0.23360     -0.14544    043   0.87500
038     -0.19790     -0.10876    044   0.90000
039     -0.14790     -0.05739    045   0.92500
040     -0.09840     -0.00652    046   0.95000
