翼型实验数据

实验日期：2015年05月25日10:32:39
大气压(kPa)：100.1300  温度(℃)：25.80  密度： 1.16703kg/m^3
来流风速: 41.09m/s  攻角：-5.00  雷诺数：2.01E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0355kPa 来流静压：100.0502kPa 来流动压：985.3Pa
升力系数：-0.0775 0.0006 0.0006   阻力系数： 0.0070

力矩系数：-0.1298 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.60200     0.69677    001   0.00000
001     0.81890     0.91717    002   0.00050
002     0.89640     0.99592    003   0.00125
003     0.91810     1.01796    004   0.00250
004     0.88740     0.98677    005   0.00500
005     0.84750     0.94623    006   0.00750
006     0.73920     0.83618    007   0.01000
007     0.62630     0.72146    008   0.01500
008     0.47490     0.56762    009   0.02500
009     0.30780     0.39783    010   0.05000
010     -0.03750     0.04696    012   0.10000
011     -0.17800     -0.09580    013   0.12500
012     -0.29540     -0.21509    014   0.15000
013     -0.40470     -0.32615    015   0.17500
014     -0.45140     -0.37361    016   0.20000
015     -0.56930     -0.49341    017   0.22500
016     -0.69330     -0.61940    019   0.27500
017     -0.77190     -0.69927    021   0.32500
018     -0.80500     -0.73290    022   0.35000
019     -0.80230     -0.73016    023   0.37500
020     -0.82680     -0.75506    024   0.40000
021     -0.81480     -0.74286    025   0.42500
022     -0.78990     -0.71756    026   0.45000
023     -0.77030     -0.69764    027   0.47500
024     -0.73660     -0.66340    028   0.50000
025     -0.69490     -0.62103    029   0.52500
026     -0.66360     -0.58923    030   0.55000
027     -0.59950     -0.52409    031   0.57500
028     -0.52970     -0.45317    032   0.60000
029     -0.48010     -0.40277    033   0.62500
030     -0.46740     -0.38986    034   0.65000
031     -0.42840     -0.35023    035   0.67500
032     -0.39000     -0.31122    036   0.70000
033     -0.32200     -0.24212    038   0.75000
034     -0.25620     -0.17526    040   0.80000
035     -0.22410     -0.14264    041   0.82500
036     -0.20020     -0.11836    042   0.85000
037     -0.16550     -0.08310    043   0.87500
038     -0.14840     -0.06572    044   0.90000
039     -0.11110     -0.02782    045   0.92500
040     -0.07820     0.00561    046   0.95000
041     0.02920     0.11474    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.40510     0.49670    096    0.00000
001     -0.01400     0.07084    095    0.00050
002     -0.26030     -0.17943    094    0.00125
003     -0.49740     -0.42035    093    0.00250
004     -0.68100     -0.60691    092    0.00500
005     -0.91610     -0.84579    091    0.00750
006     -1.02060     -0.95198    090    0.01000
007     -1.09820     -1.03083    089    0.01500
008     -1.11660     -1.04953    088    0.02500
009     -1.10440     -1.03713    087    0.05000
010     -1.09270     -1.02524    086    0.07500
011     -1.06160     -0.99364    084    0.12500
012     -1.05120     -0.98307    083    0.15000
013     -1.04150     -0.97322    082    0.17500
014     -1.03430     -0.96590    081    0.20000
015     -1.03840     -0.97007    080    0.22500
016     -1.03220     -0.96377    079    0.25000
017     -0.99230     -0.92322    078    0.27500
018     -0.94160     -0.87171    077    0.30000
019     -0.90670     -0.83624    076    0.32500
020     -0.90700     -0.83655    075    0.35000
021     -0.82640     -0.75465    074    0.37500
022     -0.74020     -0.66706    073    0.40000
023     -0.69940     -0.62560    072    0.42500
024     -0.64920     -0.57459    071    0.45000
025     -0.58300     -0.50733    070    0.47500
026     -0.50790     -0.43102    069    0.50000
027     -0.41530     -0.33692    068    0.52500
028     -0.34720     -0.26773    067    0.55000
029     -0.28060     -0.20005    066    0.57500
030     -0.21190     -0.13025    065    0.60000
031     -0.14260     -0.05983    064    0.62500
032     -0.09230     -0.00872    063    0.65000
033     -0.03580     0.04869    062    0.67500
034     0.02240     0.10783    061    0.70000
035     0.06910     0.15528    060    0.72500
036     0.10580     0.19257    059    0.75000
037     0.18500     0.27305    056    0.82500
038     0.20740     0.29581    055    0.85000
039     0.21270     0.30120    054    0.87500
040     0.21840     0.30699    053    0.90000
041     0.21440     0.30292    052    0.92500
042     0.18710     0.27518    051    0.95000
043     0.17040     0.25822    050    0.97500
044     0.10890     0.19572    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.91800     1.01786     129    0.06250
001     0.91720     1.01705     130    0.08750
002     0.91600     1.01583     131    0.11250
003     0.91850     1.01837     132    0.13750
004     0.91780     1.01766     133    0.16250
005     0.91240     1.01217     134    0.18750
006     0.91930     1.01918     135    0.21250
007     0.91840     1.01827     136    0.23750
008     0.91660     1.01644     137    0.26250
009     0.91690     1.01675     138    0.28750
010     0.91420     1.01400     139    0.31250
011     0.91840     1.01827     140    0.33750
012     0.91740     1.01725     141    0.36250
013     0.92300     1.02294     142    0.38750
014     0.92140     1.02132     143    0.41250
015     0.91670     1.01654     144    0.43750
016     0.91920     1.01908     145    0.45250
017     0.91850     1.01837     146    0.46750
018     0.91660     1.01644     147    0.48250
019     0.91990     1.01979     148    0.49750
020     0.91690     1.01675     149    0.51250
021     0.91750     1.01736     150    0.52750
022     0.90370     1.00333     151    0.54250
023     0.92160     1.02152     152    0.55750
024     0.91540     1.01522     153    0.57250
025     0.91990     1.01979     154    0.58750
026     0.91860     1.01847     155    0.60250
027     0.91950     1.01939     156    0.61750
028     0.91950     1.01939     157    0.63250
029     0.91520     1.01502     158    0.64750
030     0.91690     1.01675     159    0.66250
031     0.91690     1.01675     160    0.67750
032     0.91810     1.01796     161    0.69250
033     0.90820     1.00791     162    0.70750
034     0.91550     1.01532     163    0.72250
035     0.91610     1.01593     164    0.73750
036     0.90320     1.00282     165    0.74750
037     0.91350     1.01329     166    0.75750
038     0.91460     1.01441     167    0.76750
039     0.90800     1.00770     168    0.77750
040     0.91240     1.01217     169    0.78750
041     0.91320     1.01299     170    0.79750
042     0.91970     1.01959     171    0.80750
043     0.91680     1.01664     172    0.81750
044     0.91110     1.01085     173    0.82750
045     0.91350     1.01329     174    0.83750
046     0.91870     1.01857     175    0.84750
047     0.91720     1.01705     176    0.85750
048     0.91290     1.01268     177    0.86750
049     0.91640     1.01624     178    0.87750
050     0.91740     1.01725     179    0.88750
051     0.91460     1.01441     180    0.89750
052     0.91570     1.01553     181    0.90750
053     0.91570     1.01553     182    0.91750
054     0.90940     1.00912     183    0.92750
055     0.91490     1.01471     184    0.93750
056     0.91480     1.01461     185    0.94750
057     0.92500     1.02498     186    0.95750
058     0.91880     1.01868     187    0.96750
059     0.91200     1.01177     188    0.97750
060     0.91550     1.01532     189    0.98750
061     0.90950     1.00923     190    0.99750
062     0.91710     1.01695     191    1.00750
063     0.91710     1.01695     192    1.01750
064     0.90850     1.00821     193    1.02750
065     0.90870     1.00841     194    1.03750
066     0.91200     1.01177     195    1.04750
067     0.88970     0.98911     196    1.05750
068     0.84900     0.94775     197    1.06750
069     0.80250     0.90050     198    1.07750
070     0.76230     0.85965     199    1.08750
071     0.75230     0.84949     200    1.09750
072     0.79170     0.88953     201    1.10750
073     0.84610     0.94480     202    1.11750
074     0.88670     0.98606     203    1.12750
075     0.90710     1.00679     204    1.13750
076     0.91520     1.01502     205    1.15250
077     0.91250     1.01227     206    1.16750
078     0.91230     1.01207     207    1.18250
079     0.91120     1.01095     208    1.19750
080     0.91200     1.01177     209    1.21250
081     0.91390     1.01370     210    1.22750
082     0.91330     1.01309     211    1.24250
083     0.91500     1.01481     212    1.25750
084     0.91590     1.01573     213    1.27250
085     0.91220     1.01197     214    1.28750
086     0.91300     1.01278     215    1.30250
087     0.91420     1.01400     216    1.31750
088     0.91310     1.01288     217    1.33250
089     0.91290     1.01268     218    1.34750
090     0.91370     1.01349     219    1.36250
091     0.90870     1.00841     220    1.37750
092     0.91240     1.01217     221    1.39250
093     0.91330     1.01309     222    1.40750
094     0.91320     1.01299     223    1.42250
095     0.91420     1.01400     224    1.43750
096     0.91330     1.01309     225    1.46250
097     0.91950     1.01939     226    1.48750
098     0.92010     1.02000     227    1.51250
099     0.91380     1.01360     228    1.53750
100     0.91250     1.01227     229    1.56250
101     0.91320     1.01299     230    1.58750
102     0.91930     1.01918     231    1.61250
103     0.89480     0.99429     232    1.63750
104     0.91690     1.01675     233    1.66250
105     0.92090     1.02081     234    1.68750
106     0.90910     1.00882     235    1.71250
107     0.91350     1.01329     236    1.73750
108     0.90980     1.00953     237    1.76250
109     0.91550     1.01532     238    1.78750
110     0.91760     1.01746     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.09630     -0.01278      241    0.62500
001     -0.11930     -0.03615      242    0.93750
002     -0.12050     -0.03737      243    1.25000
003     -0.06430     0.01973      244    1.56250
