翼型实验数据

实验日期：2015年05月25日10:42:06
大气压(kPa)：100.1200  温度(℃)：26.00  密度： 1.16614kg/m^3
来流风速: 40.95m/s  攻角：16.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0319kPa 来流静压：100.0542kPa 来流动压：977.6Pa
升力系数：1.2609 -0.0516 -0.0516   阻力系数： 0.1798

力矩系数：-0.0242 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.58250     -2.57432    001   0.00000
001     -2.62080     -2.61349    002   0.00050
002     -2.59650     -2.58864    003   0.00125
003     -2.58990     -2.58189    004   0.00250
004     -2.60380     -2.59611    005   0.00500
005     -2.57940     -2.57115    006   0.00750
006     -2.55150     -2.54261    007   0.01000
007     -2.76670     -2.76273    008   0.01500
008     -2.55250     -2.54363    009   0.02500
009     -2.62820     -2.62106    010   0.05000
010     -2.52290     -2.51335    012   0.10000
011     -2.27820     -2.26305    013   0.12500
012     -2.08060     -2.06093    014   0.15000
013     -1.94880     -1.92612    015   0.17500
014     -1.82000     -1.79437    016   0.20000
015     -1.67640     -1.64748    017   0.22500
016     -1.38740     -1.35187    019   0.27500
017     -1.02790     -0.98415    021   0.32500
018     -0.83880     -0.79072    022   0.35000
019     -0.66560     -0.61356    023   0.37500
020     -0.58120     -0.52722    024   0.40000
021     -0.54470     -0.48989    025   0.42500
022     -0.53390     -0.47884    026   0.45000
023     -0.53140     -0.47628    027   0.47500
024     -0.53050     -0.47536    028   0.50000
025     -0.52940     -0.47424    029   0.52500
026     -0.53330     -0.47823    030   0.55000
027     -0.53600     -0.48099    031   0.57500
028     -0.54280     -0.48795    032   0.60000
029     -0.54990     -0.49521    033   0.62500
030     -0.55430     -0.49971    034   0.65000
031     -0.56030     -0.50585    035   0.67500
032     -0.56410     -0.50973    036   0.70000
033     -0.57300     -0.51884    038   0.75000
034     -0.57710     -0.52303    040   0.80000
035     -0.57990     -0.52589    041   0.82500
036     -0.58810     -0.53428    042   0.85000
037     -0.58420     -0.53029    043   0.87500
038     -0.58450     -0.53060    044   0.90000
039     -0.58250     -0.52855    045   0.92500
040     -0.57870     -0.52467    046   0.95000
041     -0.55800     -0.50349    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -2.53030     -2.52092    096    0.00000
001     -1.49990     -1.46695    095    0.00050
002     -0.79220     -0.74305    094    0.00125
003     -0.30280     -0.24245    093    0.00250
004     0.03300     0.10103    092    0.00500
005     0.38540     0.46149    091    0.00750
006     0.62790     0.70954    090    0.01000
007     0.88360     0.97109    089    0.01500
008     0.93040     1.01896    088    0.02500
009     0.91150     0.99963    087    0.05000
010     0.81250     0.89837    086    0.07500
011     0.59470     0.67558    084    0.12500
012     0.50290     0.58168    083    0.15000
013     0.41650     0.49331    082    0.17500
014     0.35180     0.42712    081    0.20000
015     0.25920     0.33241    080    0.22500
016     0.20000     0.27185    079    0.25000
017     0.14450     0.21508    078    0.27500
018     0.11020     0.18000    077    0.30000
019     0.07270     0.14164    076    0.32500
020     0.00380     0.07116    075    0.35000
021     -0.00640     0.06073    074    0.37500
022     -0.01650     0.05040    073    0.40000
023     -0.03390     0.03260    072    0.42500
024     -0.04140     0.02493    071    0.45000
025     -0.04110     0.02523    070    0.47500
026     -0.02720     0.03945    069    0.50000
027     -0.00080     0.06646    068    0.52500
028     0.01100     0.07853    067    0.55000
029     0.02830     0.09622    066    0.57500
030     0.04760     0.11596    065    0.60000
031     0.06440     0.13315    064    0.62500
032     0.08270     0.15187    063    0.65000
033     0.12820     0.19841    062    0.67500
034     0.16050     0.23145    061    0.70000
035     0.18400     0.25549    060    0.72500
036     0.19470     0.26643    059    0.75000
037     0.20970     0.28177    056    0.82500
038     0.21390     0.28607    055    0.85000
039     0.18420     0.25569    054    0.87500
040     0.15270     0.22347    053    0.90000
041     0.10200     0.17161    052    0.92500
042     -0.01020     0.05684    051    0.95000
043     -0.13450     -0.07030    050    0.97500
044     -0.55410     -0.49950    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.93180     1.02040     129    0.06250
001     0.93210     1.02070     130    0.08750
002     0.92970     1.01825     131    0.11250
003     0.93300     1.02162     132    0.13750
004     0.93280     1.02142     133    0.16250
005     0.92800     1.01651     134    0.18750
006     0.93370     1.02234     135    0.21250
007     0.93350     1.02214     136    0.23750
008     0.93200     1.02060     137    0.26250
009     0.93390     1.02254     138    0.28750
010     0.92860     1.01712     139    0.31250
011     0.93290     1.02152     140    0.33750
012     0.93400     1.02265     141    0.36250
013     0.93620     1.02490     142    0.38750
014     0.93570     1.02439     143    0.41250
015     0.93080     1.01937     144    0.43750
016     0.93350     1.02214     145    0.45250
017     0.93180     1.02040     146    0.46750
018     0.93050     1.01907     147    0.48250
019     0.93580     1.02449     148    0.49750
020     0.93100     1.01958     149    0.51250
021     0.93110     1.01968     150    0.52750
022     0.91840     1.00669     151    0.54250
023     0.93670     1.02541     152    0.55750
024     0.93050     1.01907     153    0.57250
025     0.93360     1.02224     154    0.58750
026     0.93210     1.02070     155    0.60250
027     0.93140     1.01999     156    0.61750
028     0.93120     1.01978     157    0.63250
029     0.92110     1.00945     158    0.64750
030     0.91740     1.00567     159    0.66250
031     0.90450     0.99247     160    0.67750
032     0.88910     0.97672     161    0.69250
033     0.86430     0.95135     162    0.70750
034     0.84560     0.93222     163    0.72250
035     0.81080     0.89663     164    0.73750
036     0.77840     0.86349     165    0.74750
037     0.76450     0.84927     166    0.75750
038     0.73800     0.82216     167    0.76750
039     0.70730     0.79076     168    0.77750
040     0.68730     0.77030     169    0.78750
041     0.66040     0.74279     170    0.79750
042     0.64400     0.72601     171    0.80750
043     0.63850     0.72038     172    0.81750
044     0.60230     0.68336     173    0.82750
045     0.60250     0.68356     174    0.83750
046     0.58610     0.66679     175    0.84750
047     0.55460     0.63457     176    0.85750
048     0.53850     0.61810     177    0.86750
049     0.51530     0.59437     178    0.87750
050     0.47960     0.55785     179    0.88750
051     0.45180     0.52941     180    0.89750
052     0.44450     0.52195     181    0.90750
053     0.41390     0.49065     182    0.91750
054     0.39300     0.46927     183    0.92750
055     0.38430     0.46037     184    0.93750
056     0.39180     0.46804     185    0.94750
057     0.40430     0.48083     186    0.95750
058     0.40070     0.47714     187    0.96750
