翼型实验数据

实验日期：2015年05月25日10:39:37
大气压(kPa)：100.1200  温度(℃)：26.00  密度： 1.16614kg/m^3
来流风速: 41.14m/s  攻角：11.00  雷诺数：2.01E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0253kPa 来流静压：100.0382kPa 来流动压：987.1Pa
升力系数：1.4239 -0.0060 -0.0060   阻力系数： 0.0310

力矩系数：-0.0439 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.93570     -1.87815    001   0.00000
001     -2.62080     -2.57221    002   0.00050
002     -2.59650     -2.54760    003   0.00125
003     -2.58990     -2.54091    004   0.00250
004     -2.60380     -2.55499    005   0.00500
005     -2.57940     -2.53027    006   0.00750
006     -2.55150     -2.50201    007   0.01000
007     -2.76670     -2.72002    008   0.01500
008     -2.55250     -2.50302    009   0.02500
009     -2.62820     -2.57971    010   0.05000
010     -2.34810     -2.29594    012   0.10000
011     -2.22640     -2.17265    013   0.12500
012     -2.11920     -2.06405    014   0.15000
013     -2.07360     -2.01785    015   0.17500
014     -2.03140     -1.97510    016   0.20000
015     -1.95610     -1.89881    017   0.22500
016     -1.84250     -1.78373    019   0.27500
017     -1.69850     -1.63784    021   0.32500
018     -1.63690     -1.57543    022   0.35000
019     -1.52620     -1.46329    023   0.37500
020     -1.44980     -1.38589    024   0.40000
021     -1.33600     -1.27060    025   0.42500
022     -1.21160     -1.14457    026   0.45000
023     -1.10110     -1.03262    027   0.47500
024     -0.97090     -0.90072    028   0.50000
025     -0.84300     -0.77114    029   0.52500
026     -0.72860     -0.65525    030   0.55000
027     -0.65710     -0.58281    031   0.57500
028     -0.60740     -0.53246    032   0.60000
029     -0.58560     -0.51037    033   0.62500
030     -0.57360     -0.49822    034   0.65000
031     -0.56530     -0.48981    035   0.67500
032     -0.56200     -0.48647    036   0.70000
033     -0.55020     -0.47451    038   0.75000
034     -0.52380     -0.44777    040   0.80000
035     -0.50810     -0.43186    041   0.82500
036     -0.51340     -0.43723    042   0.85000
037     -0.50090     -0.42457    043   0.87500
038     -0.50210     -0.42578    044   0.90000
039     -0.49540     -0.41899    045   0.92500
040     -0.50190     -0.42558    046   0.95000
041     -0.48890     -0.41241    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -1.36840     -1.30342    096    0.00000
001     -0.55890     -0.48332    095    0.00050
002     -0.04910     0.03315    094    0.00125
003     0.29350     0.38023    093    0.00250
004     0.51320     0.60281    092    0.00500
005     0.72410     0.81647    091    0.00750
