翼型实验数据

实验日期：2015年05月25日10:36:56
大气压(kPa)：100.1200  温度(℃)：25.90  密度： 1.16653kg/m^3
来流风速: 40.86m/s  攻角：4.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：100.9996kPa 来流静压：100.0256kPa 来流动压：974.0Pa
升力系数：1.0623 -0.0006 -0.0006   阻力系数： 0.0089

力矩系数：-0.0809 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.10460     0.19681    001   0.00000
001     -0.32890     -0.24944    002   0.00050
002     -0.54010     -0.46685    003   0.00125
003     -0.78770     -0.72174    004   0.00250
004     -1.13000     -1.07411    005   0.00500
005     -1.24970     -1.19733    006   0.00750
006     -1.41110     -1.36348    007   0.01000
007     -1.47940     -1.43379    008   0.01500
008     -1.51440     -1.46982    009   0.02500
009     -1.52180     -1.47744    010   0.05000
010     -1.50180     -1.45685    012   0.10000
011     -1.49670     -1.45160    013   0.12500
012     -1.50790     -1.46313    014   0.15000
013     -1.54240     -1.49864    015   0.17500
014     -1.54660     -1.50296    016   0.20000
015     -1.56720     -1.52417    017   0.22500
016     -1.58070     -1.53807    019   0.27500
017     -1.54940     -1.50585    021   0.32500
018     -1.53510     -1.49113    022   0.35000
019     -1.48800     -1.44264    023   0.37500
020     -1.46040     -1.41423    024   0.40000
021     -1.41260     -1.36502    025   0.42500
022     -1.36560     -1.31664    026   0.45000
023     -1.26960     -1.21782    027   0.47500
024     -1.14920     -1.09387    028   0.50000
025     -1.06220     -1.00431    029   0.52500
026     -0.97210     -0.91156    030   0.55000
027     -0.91770     -0.85556    031   0.57500
028     -0.84640     -0.78216    032   0.60000
029     -0.76230     -0.69559    033   0.62500
030     -0.71720     -0.64916    034   0.65000
031     -0.65040     -0.58040    035   0.67500
032     -0.58840     -0.51657    036   0.70000
033     -0.47480     -0.39963    038   0.75000
034     -0.37290     -0.29473    040   0.80000
035     -0.32330     -0.24367    041   0.82500
036     -0.28320     -0.20239    042   0.85000
037     -0.23260     -0.15031    043   0.87500
038     -0.19600     -0.11263    044   0.90000
039     -0.14630     -0.06147    045   0.92500
040     -0.09720     -0.01092    046   0.95000
041     0.01870     0.10839    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.39440     0.49514    096    0.00000
001     0.70270     0.81251    095    0.00050
002     0.83460     0.94829    094    0.00125
003     0.89170     1.00707    093    0.00250
004     0.90410     1.01984    092    0.00500
005     0.87660     0.99153    091    0.00750
006     0.81750     0.93069    090    0.01000
007     0.66590     0.77463    089    0.01500
008     0.54480     0.64997    088    0.02500
009     0.39980     0.50070    087    0.05000
010     0.23490     0.33095    086    0.07500
011     0.02200     0.11178    084    0.12500
012     -0.05050     0.03715    083    0.15000
013     -0.11340     -0.02760    082    0.17500
014     -0.15520     -0.07063    081    0.20000
015     -0.22020     -0.13754    080    0.22500
016     -0.25840     -0.17686    079    0.25000
017     -0.27560     -0.19457    078    0.27500
018     -0.27210     -0.19097    077    0.30000
019     -0.27950     -0.19859    076    0.32500
020     -0.31980     -0.24007    075    0.35000
021     -0.29830     -0.21794    074    0.37500
022     -0.27730     -0.19632    073    0.40000
023     -0.26330     -0.18191    072    0.42500
024     -0.24100     -0.15895    071    0.45000
025     -0.21460     -0.13178    070    0.47500
026     -0.18870     -0.10511    069    0.50000
027     -0.16080     -0.07639    068    0.52500
028     -0.04790     0.03983    067    0.55000
029     -0.02420     0.06423    066    0.57500
030     0.01230     0.10180    065    0.60000
031     0.05650     0.14730    064    0.62500
032     0.08480     0.17643    063    0.65000
033     0.12070     0.21339    062    0.67500
034     0.16850     0.26259    061    0.70000
035     0.20510     0.30027    060    0.72500
036     0.23170     0.32765    059    0.75000
037     0.28870     0.38633    056    0.82500
038     0.30690     0.40507    055    0.85000
039     0.30040     0.39838    054    0.87500
040     0.29350     0.39127    053    0.90000
041     0.27780     0.37511    052    0.92500
042     0.23090     0.32683    051    0.95000
043     0.19250     0.28730    050    0.97500
044     0.06930     0.16048    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.90290     1.01860     129    0.06250
001     0.90330     1.01901     130    0.08750
002     0.90190     1.01757     131    0.11250
003     0.90310     1.01881     132    0.13750
004     0.90430     1.02004     133    0.16250
005     0.89890     1.01448     134    0.18750
006     0.90560     1.02138     135    0.21250
007     0.90460     1.02035     136    0.23750
008     0.90370     1.01943     137    0.26250
009     0.90490     1.02066     138    0.28750
010     0.89970     1.01531     139    0.31250
011     0.90350     1.01922     140    0.33750
012     0.90510     1.02087     141    0.36250
013     0.90650     1.02231     142    0.38750
014     0.90550     1.02128     143    0.41250
015     0.90350     1.01922     144    0.43750
016     0.90540     1.02118     145    0.45250
017     0.90420     1.01994     146    0.46750
018     0.90190     1.01757     147    0.48250
019     0.90530     1.02107     148    0.49750
020     0.90260     1.01829     149    0.51250
021     0.90190     1.01757     150    0.52750
022     0.88820     1.00347     151    0.54250
023     0.90680     1.02262     152    0.55750
024     0.90070     1.01634     153    0.57250
025     0.90550     1.02128     154    0.58750
026     0.90350     1.01922     155    0.60250
027     0.90410     1.01984     156    0.61750
028     0.90560     1.02138     157    0.63250
