翼型实验数据

实验日期：2015年05月25日10:38:08
大气压(kPa)：100.1200  温度(℃)：25.90  密度： 1.16653kg/m^3
来流风速: 41.15m/s  攻角：7.00  雷诺数：2.01E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0081kPa 来流静压：100.0202kPa 来流动压：987.9Pa
升力系数：1.3448 -0.0017 -0.0017   阻力系数： 0.0136

力矩系数：-0.0512 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.88170     -0.79332    001   0.00000
001     -1.47870     -1.39799    002   0.00050
002     -1.71260     -1.63490    003   0.00125
003     -1.98160     -1.90736    004   0.00250
004     -2.33470     -2.26501    005   0.00500
005     -2.43020     -2.36173    006   0.00750
006     -2.51910     -2.45178    007   0.01000
007     -2.52670     -2.45948    008   0.01500
008     -2.41220     -2.34350    009   0.02500
009     -2.28720     -2.21689    010   0.05000
010     -2.06240     -1.98920    012   0.10000
011     -1.97860     -1.90433    013   0.12500
012     -1.94340     -1.86867    014   0.15000
013     -1.92940     -1.85449    015   0.17500
014     -1.89810     -1.82279    016   0.20000
015     -1.87740     -1.80182    017   0.22500
016     -1.83400     -1.75786    019   0.27500
017     -1.75960     -1.68251    021   0.32500
018     -1.73950     -1.66215    022   0.35000
019     -1.65480     -1.57636    023   0.37500
020     -1.61950     -1.54061    024   0.40000
021     -1.53250     -1.45249    025   0.42500
022     -1.44440     -1.36325    026   0.45000
023     -1.36700     -1.28486    027   0.47500
024     -1.28120     -1.19795    028   0.50000
025     -1.16770     -1.08299    029   0.52500
026     -1.06150     -0.97543    030   0.55000
027     -0.98620     -0.89916    031   0.57500
028     -0.90190     -0.81378    032   0.60000
029     -0.81160     -0.72231    033   0.62500
030     -0.74770     -0.65759    034   0.65000
031     -0.67430     -0.58325    035   0.67500
032     -0.60240     -0.51042    036   0.70000
033     -0.47400     -0.38037    038   0.75000
034     -0.36260     -0.26754    040   0.80000
035     -0.30910     -0.21335    041   0.82500
036     -0.26640     -0.17010    042   0.85000
037     -0.21600     -0.11905    043   0.87500
038     -0.17820     -0.08077    044   0.90000
039     -0.13820     -0.04025    045   0.92500
040     -0.10580     -0.00743    046   0.95000
041     -0.05420     0.04483    048   0.99000

翼型下表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.43390     -0.33975    096    0.00000
001     0.14420     0.24578    095    0.00050
002     0.47090     0.57668    094    0.00125
003     0.67660     0.78503    093    0.00250
004     0.79380     0.90374    092    0.00500
005     0.88220     0.99327    091    0.00750
006     0.90400     1.01535    090    0.01000
007     0.86420     0.97504    089    0.01500
008     0.77960     0.88935    088    0.02500
009     0.65670     0.76487    087    0.05000
010     0.49360     0.59968    086    0.07500
011     0.25740     0.36044    084    0.12500
012     0.17290     0.27485    083    0.15000
013     0.09890     0.19990    082    0.17500
014     0.04740     0.14774    081    0.20000
015     -0.02960     0.06975    080    0.22500
016     -0.07540     0.02336    079    0.25000
017     -0.10660     -0.00824    078    0.27500
018     -0.11640     -0.01817    077    0.30000
019     -0.13450     -0.03650    076    0.32500
020     -0.18360     -0.08624    075    0.35000
021     -0.17300     -0.07550    074    0.37500
022     -0.16150     -0.06385    073    0.40000
023     -0.15760     -0.05990    072    0.42500
024     -0.14440     -0.04653    071    0.45000
025     -0.12340     -0.02526    070    0.47500
026     -0.09370     0.00482    069    0.50000
027     -0.06680     0.03207    068    0.52500
028     -0.04200     0.05719    067    0.55000
029     0.03300     0.13315    066    0.57500
030     0.06350     0.16404    065    0.60000
031     0.09810     0.19909    064    0.62500
032     0.12160     0.22289    063    0.65000
033     0.15140     0.25307    062    0.67500
034     0.19460     0.29683    061    0.70000
035     0.22820     0.33086    060    0.72500
036     0.25140     0.35436    059    0.75000
037     0.29800     0.40156    056    0.82500
038     0.31230     0.41604    055    0.85000
039     0.30060     0.40419    054    0.87500
040     0.29030     0.39376    053    0.90000
041     0.26680     0.36996    052    0.92500
042     0.20710     0.30949    051    0.95000
043     0.14980     0.25145    050    0.97500
044     -0.04640     0.05273    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.90920     1.02062     129    0.06250
001     0.90940     1.02082     130    0.08750
002     0.90930     1.02072     131    0.11250
003     0.91240     1.02386     132    0.13750
004     0.91110     1.02255     133    0.16250
005     0.90650     1.01789     134    0.18750
006     0.91260     1.02407     135    0.21250
007     0.91180     1.02326     136    0.23750
008     0.91000     1.02143     137    0.26250
009     0.91260     1.02407     138    0.28750
010     0.90730     1.01870     139    0.31250
011     0.91130     1.02275     140    0.33750
012     0.91100     1.02245     141    0.36250
013     0.91470     1.02619     142    0.38750
014     0.91340     1.02488     143    0.41250
015     0.91020     1.02163     144    0.43750
016     0.91160     1.02305     145    0.45250
017     0.91040     1.02184     146    0.46750
018     0.90880     1.02022     147    0.48250
019     0.91290     1.02437     148    0.49750
020     0.90890     1.02032     149    0.51250
021     0.90980     1.02123     150    0.52750
022     0.89510     1.00634     151    0.54250
023     0.91360     1.02508     152    0.55750
024     0.90790     1.01931     153    0.57250
025     0.91340     1.02488     154    0.58750
026     0.91100     1.02245     155    0.60250
027     0.91170     1.02315     156    0.61750
028     0.91140     1.02285     157    0.63250
029     0.90700     1.01839     158    0.64750
030     0.91010     1.02153     159    0.66250
031     0.90960     1.02103     160    0.67750
032     0.91010     1.02153     161    0.69250
033     0.89930     1.01059     162    0.70750
034     0.90810     1.01951     163    0.72250
035     0.90770     1.01910     164    0.73750
036     0.89410     1.00533     165    0.74750
037     0.90510     1.01647     166    0.75750
038     0.90740     1.01880     167    0.76750
039     0.90100     1.01232     168    0.77750
040     0.90550     1.01687     169    0.78750
041     0.90480     1.01617     170    0.79750
042     0.90920     1.02062     171    0.80750
043     0.89930     1.01059     172    0.81750
044     0.88060     0.99165     173    0.82750
045     0.86530     0.97616     174    0.83750
046     0.83430     0.94476     175    0.84750
047     0.79590     0.90586     176    0.85750
048     0.75520     0.86464     177    0.86750
049     0.73310     0.84226     178    0.87750
050     0.73110     0.84023     179    0.88750
051     0.74090     0.85016     180    0.89750
052     0.76250     0.87203     181    0.90750
053     0.78970     0.89958     182    0.91750
054     0.82550     0.93585     183    0.92750
055     0.86250     0.97332     184    0.93750
056     0.88590     0.99702     185    0.94750
057     0.91180     1.02326     186    0.95750
058     0.91040     1.02184     187    0.96750
059     0.90510     1.01647     188    0.97750
060     0.90690     1.01829     189    0.98750
061     0.90270     1.01404     190    0.99750
062     0.90810     1.01951     191    1.00750
063     0.90990     1.02133     192    1.01750
064     0.89880     1.01009     193    1.02750
065     0.90090     1.01222     194    1.03750
066     0.90610     1.01748     195    1.04750
067     0.90350     1.01485     196    1.05750
068     0.90670     1.01809     197    1.06750
069     0.90670     1.01809     198    1.07750
070     0.90980     1.02123     199    1.08750
071     0.90560     1.01698     200    1.09750
072     0.90230     1.01363     201    1.10750
073     0.90190     1.01323     202    1.11750
074     0.90360     1.01495     203    1.12750
075     0.90260     1.01394     204    1.13750
076     0.90800     1.01941     205    1.15250
077     0.90540     1.01677     206    1.16750
078     0.90570     1.01708     207    1.18250
079     0.90230     1.01363     208    1.19750
080     0.90200     1.01333     209    1.21250
081     0.90510     1.01647     210    1.22750
082     0.90600     1.01738     211    1.24250
083     0.90480     1.01617     212    1.25750
084     0.90720     1.01860     213    1.27250
085     0.90430     1.01566     214    1.28750
086     0.90510     1.01647     215    1.30250
087     0.90600     1.01738     216    1.31750
088     0.90500     1.01637     217    1.33250
089     0.90610     1.01748     218    1.34750
090     0.90550     1.01687     219    1.36250
091     0.89890     1.01019     220    1.37750
092     0.90460     1.01596     221    1.39250
093     0.90430     1.01566     222    1.40750
094     0.90460     1.01596     223    1.42250
095     0.90560     1.01698     224    1.43750
096     0.90580     1.01718     225    1.46250
097     0.91140     1.02285     226    1.48750
098     0.91170     1.02315     227    1.51250
099     0.90620     1.01758     228    1.53750
100     0.90530     1.01667     229    1.56250
101     0.90570     1.01708     230    1.58750
102     0.91130     1.02275     231    1.61250
103     0.88610     0.99722     232    1.63750
104     0.90860     1.02001     233    1.66250
105     0.91110     1.02255     234    1.68750
106     0.90210     1.01343     235    1.71250
107     0.90230     1.01363     236    1.73750
108     0.90070     1.01201     237    1.76250
109     0.90860     1.02001     238    1.78750
110     0.91010     1.02153     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.07830     0.02042      241    0.62500
001     -0.12160     -0.02344      242    0.93750
002     -0.15120     -0.05342      243    1.25000
003     -0.09810     0.00036      244    1.56250
